Datum (MEZ),Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh)
2021-01-11 00:00:00,27344.69,22626.43,44.9
2021-01-11 01:00:00,26644,24710.21,44.74
2021-01-11 02:00:00,26014.9,25719.33,45.06
2021-01-11 03:00:00,25734.3,26473.11,44.07
2021-01-11 04:00:00,26528.36,27495.08,44.53
2021-01-11 05:00:00,28219.4,28471.26,42.74
2021-01-11 06:00:00,31099.62,29681.29,54.62
2021-01-11 07:00:00,32197.28,30742.22,67.11
2021-01-11 08:00:00,32917.19,32079.02,70.59
2021-01-11 09:00:00,33406.27,33601.88,58.32
2021-01-11 10:00:00,33431.86,35750.07,55.89
2021-01-11 11:00:00,33790.86,37136.72,54.49
2021-01-11 12:00:00,33894.47,37912.29,53.35
2021-01-11 13:00:00,33790.16,38203.63,48.39
2021-01-11 14:00:00,33703.84,37785.81,49.57
2021-01-11 15:00:00,33760.53,37287.87,50.96
2021-01-11 16:00:00,33714.7,37596.42,49.12
2021-01-11 17:00:00,33720.94,38799.88,53.44
2021-01-11 18:00:00,32820.44,40157.67,47.94
2021-01-11 19:00:00,31357.5,40628.65,42.16
2021-01-11 20:00:00,28572.35,41723.97,38.03
2021-01-11 21:00:00,24550.65,42534.46,34.24
2021-01-11 22:00:00,22646.41,42011.27,34.01
2021-01-11 23:00:00,21238.19,42716.83,27.39
2021-01-12 00:00:00,18943.3,43906.81,18.96
2021-01-12 01:00:00,18635.13,44363.06,15.82
2021-01-12 02:00:00,18676.76,42767.84,19
2021-01-12 03:00:00,19024.86,41373.42,24.14
2021-01-12 04:00:00,20161.64,39621.22,27
2021-01-12 05:00:00,22761.48,38529.15,35.94
2021-01-12 06:00:00,27242.19,37410.09,40.96
2021-01-12 07:00:00,30642.05,35578.77,54.51
2021-01-12 08:00:00,31938.01,34002.2,60.64
2021-01-12 09:00:00,32183.14,33207.05,54.96
2021-01-12 10:00:00,32519.47,33498.38,56.5
2021-01-12 11:00:00,33520.26,33990.23,57.88
2021-01-12 12:00:00,33536.37,35315.86,59.64
2021-01-12 13:00:00,33012.39,36462.4,54.94
2021-01-12 14:00:00,32959.93,35705.93,51.55
2021-01-12 15:00:00,33828.54,34548.55,55.56
2021-01-12 16:00:00,34429.91,34550.17,63.01
2021-01-12 17:00:00,34346.95,35095.53,64.6
2021-01-12 18:00:00,33216.51,36069.11,61.89
2021-01-12 19:00:00,32427.03,36611.09,54.9
2021-01-12 20:00:00,30603.91,36804.86,53.25
2021-01-12 21:00:00,28929.81,36862.59,44.84
2021-01-12 22:00:00,27716.19,36137.45,38.68
2021-01-12 23:00:00,25702.52,36096.8,37.24
2021-01-13 00:00:00,23507.07,36108.94,34.59
2021-01-13 01:00:00,22405.1,35572.96,33.47
2021-01-13 02:00:00,22173,36017.3,32.36
2021-01-13 03:00:00,22318.85,36704.69,30.84
2021-01-13 04:00:00,23345.24,37031.15,31.68
2021-01-13 05:00:00,25426.43,37514.38,36.81
2021-01-13 06:00:00,28301.97,38222.06,41.87
2021-01-13 07:00:00,29098.35,39341.84,46.21
2021-01-13 08:00:00,29601.72,40208.52,56.14
2021-01-13 09:00:00,29674.94,41861.97,47.71
2021-01-13 10:00:00,29553.73,45125.67,46.23
2021-01-13 11:00:00,28576.24,47934.38,43.82
2021-01-13 12:00:00,27800.69,49530.34,41.22
2021-01-13 13:00:00,27214.97,50246.77,40.04
2021-01-13 14:00:00,27200.79,49581.71,39.47
2021-01-13 15:00:00,27462.44,47175.54,41.17
2021-01-13 16:00:00,28004.24,46267.53,45.91
2021-01-13 17:00:00,28179.3,45701.65,55.49
2021-01-13 18:00:00,27290.04,44545.06,54.51
2021-01-13 19:00:00,27236.01,43407.5,49.28
2021-01-13 20:00:00,26853.63,42398.58,48.65
2021-01-13 21:00:00,26403.13,40988.49,41.89
2021-01-13 22:00:00,26065.3,39754.54,41
2021-01-13 23:00:00,24916.86,40647.82,38.97
2021-01-14 00:00:00,22017.08,41031.27,37.3
2021-01-14 01:00:00,21142.08,40307.92,36.91
2021-01-14 02:00:00,21171.39,38681.07,36.98
2021-01-14 03:00:00,22260.65,36836.3,39.82
2021-01-14 04:00:00,25839.41,33729.5,43.2
2021-01-14 05:00:00,29933.19,30876.77,46.45
2021-01-14 06:00:00,34730.72,27803.86,60.04
2021-01-14 07:00:00,39153.72,24512.05,79.9
2021-01-14 08:00:00,40170.29,21244.38,88.82
2021-01-14 09:00:00,41154.69,19077.8,89.27
2021-01-14 10:00:00,41363.16,18064.81,89.63
2021-01-14 11:00:00,40879.66,17434.76,91.05
2021-01-14 12:00:00,41097.24,16671.2,88.75
2021-01-14 13:00:00,41253.47,15590.1,87.1
2021-01-14 14:00:00,41427.34,14278.05,83.98
2021-01-14 15:00:00,42001.27,13187.57,79.96
2021-01-14 16:00:00,42387.63,13073.66,83.42
2021-01-14 17:00:00,42281.67,14243.07,100.67
2021-01-14 18:00:00,42147.84,14761.66,90.16
2021-01-14 19:00:00,41889.17,14377.3,87.7
2021-01-14 20:00:00,40615.06,14035.59,74.58
2021-01-14 21:00:00,38994.8,14172.75,62.74
2021-01-14 22:00:00,37527.54,14131.05,59.82
2021-01-14 23:00:00,35656.81,14303.36,55.6
2021-01-15 00:00:00,34341.59,14713.81,48.98
2021-01-15 01:00:00,33946.39,14875.61,48.66
2021-01-15 02:00:00,33378.09,15063.8,47.7
2021-01-15 03:00:00,33389.24,15365.55,46.6
2021-01-15 04:00:00,33433.08,15363.29,48
2021-01-15 05:00:00,35873.55,16297.57,51.52
2021-01-15 06:00:00,39080.14,16658.93,62.97
2021-01-15 07:00:00,41671.59,15967.75,77.94
2021-01-15 08:00:00,42721.76,16004.44,94.07
2021-01-15 09:00:00,43619.08,16509.91,97.76
2021-01-15 10:00:00,43818.76,17310.48,90.69
2021-01-15 11:00:00,43372.72,18263.33,86.97
2021-01-15 12:00:00,43687.46,18681.51,79.25
2021-01-15 13:00:00,43126.11,18485.91,76.64
2021-01-15 14:00:00,43186.21,17500.59,77.14
2021-01-15 15:00:00,43656.11,15792.75,76.98
