Datum (MESZ),Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh)
2023-08-21 00:00:00,17179.08,8824,111.95
2023-08-21 01:00:00,17136.81,8593.83,101.67
2023-08-21 02:00:00,16988.45,8397.49,98.71
2023-08-21 03:00:00,17081.28,8259.94,95.07
2023-08-21 04:00:00,17589.35,8360.11,97.71
2023-08-21 05:00:00,18715.57,8306.01,106.22
2023-08-21 06:00:00,19878.82,9060.29,138.84
2023-08-21 07:00:00,20308.05,12733.88,160.93
2023-08-21 08:00:00,19884.28,19061.85,137.27
2023-08-21 09:00:00,18913.44,26484.76,115.13
2023-08-21 10:00:00,17858.48,33996.11,104.04
2023-08-21 11:00:00,16666.73,39376.9,96.77
2023-08-21 12:00:00,15877.98,42247.64,92.64
2023-08-21 13:00:00,15049.23,42901.89,89.96
2023-08-21 14:00:00,15726.97,41147.53,95.1
2023-08-21 15:00:00,17357.94,37755.97,95.57
2023-08-21 16:00:00,19220.49,32458.38,100
2023-08-21 17:00:00,21780.33,25035.57,118.67
2023-08-21 18:00:00,24365.58,17222.58,142.78
2023-08-21 19:00:00,25402.98,11267.2,186.73
2023-08-21 20:00:00,25804.6,9174.85,203.45
2023-08-21 21:00:00,25845.07,9047.36,166.35
2023-08-21 22:00:00,25221.06,8853.17,136.01
2023-08-21 23:00:00,24150.82,8883.58,115
2023-08-22 00:00:00,23214.38,8710.42,113.69
2023-08-22 01:00:00,23206.28,8814.92,104.94
2023-08-22 02:00:00,22854.68,9009.26,103.47
2023-08-22 03:00:00,22488.38,9143.79,103.61
2023-08-22 04:00:00,22526.8,9329.98,106.29
2023-08-22 05:00:00,23194.4,9603.88,112.51
2023-08-22 06:00:00,24322.55,10447.09,136.51
2023-08-22 07:00:00,24438.7,13790.2,150.87
2023-08-22 08:00:00,24099.16,19791.64,136.95
2023-08-22 09:00:00,23370.96,26804.95,115.91
2023-08-22 10:00:00,21557.08,33821.59,102.4
2023-08-22 11:00:00,20053.67,38942.41,99.67
2023-08-22 12:00:00,19128.88,41321.11,93.57
2023-08-22 13:00:00,18189.81,41613.37,92.58
2023-08-22 14:00:00,18569.32,39788.34,92.44
2023-08-22 15:00:00,19875.39,36261.12,97.16
2023-08-22 16:00:00,20758.41,31574.83,99.95
2023-08-22 17:00:00,23115.2,25245.12,108.94
2023-08-22 18:00:00,25225.2,18395.54,145.18
2023-08-22 19:00:00,26450.99,12714.26,192.83
2023-08-22 20:00:00,26871.05,10560.61,206.48
2023-08-22 21:00:00,26847.22,9980.57,166.3
2023-08-22 22:00:00,26355.47,9261.05,145.8
2023-08-22 23:00:00,25216.32,9156.63,127.6
2023-08-23 00:00:00,23942.23,8583.75,123.89
2023-08-23 01:00:00,22694.75,8296.4,112.67
2023-08-23 02:00:00,22635.36,8001.16,109.9
2023-08-23 03:00:00,22811.77,8074.22,106.38
2023-08-23 04:00:00,23014.6,8284.88,110.2
2023-08-23 05:00:00,23489.05,8292.84,115.11
2023-08-23 06:00:00,24450.26,8914.55,141.11
2023-08-23 07:00:00,24822.9,12912.68,162
2023-08-23 08:00:00,24333.09,19818.29,157.41
2023-08-23 09:00:00,23472.46,27712.2,136.5
2023-08-23 10:00:00,21899.01,35355.15,119.85
2023-08-23 11:00:00,20597.37,41119.69,111.75
2023-08-23 12:00:00,18745.86,44220.8,102.34
2023-08-23 13:00:00,17330.78,44946.11,98.86
2023-08-23 14:00:00,17232.8,43624.47,97.55
2023-08-23 15:00:00,18634.24,39839.37,104.63
2023-08-23 16:00:00,21322.62,34457.81,117.08
2023-08-23 17:00:00,24112.32,26656.96,144.2
2023-08-23 18:00:00,26611.76,17801.72,225.5
2023-08-23 19:00:00,27156.72,11264.73,276.12
2023-08-23 20:00:00,27430.61,9110.63,291.93
2023-08-23 21:00:00,27365.28,8695.13,240.79
2023-08-23 22:00:00,27143.43,8193.95,172.82
2023-08-23 23:00:00,26656.45,7909.73,138.67
2023-08-24 00:00:00,25542.56,7641.49,133.82
2023-08-24 01:00:00,24602.35,7634.6,124.95
2023-08-24 02:00:00,23946.99,7723.84,118.05
2023-08-24 03:00:00,23849.95,7799.05,114.58
2023-08-24 04:00:00,24095.88,8068.08,121.73
2023-08-24 05:00:00,24800.82,8176.59,136.28
2023-08-24 06:00:00,25595.3,9019.52,164.9
2023-08-24 07:00:00,25443.75,13209.59,165.62
2023-08-24 08:00:00,24928.16,19803.69,163.63
2023-08-24 09:00:00,24039.78,27516.25,131.97
2023-08-24 10:00:00,22256.73,34489.02,113.51
2023-08-24 11:00:00,21000.5,39275.66,108.94
2023-08-24 12:00:00,20845.43,40698,108.99
2023-08-24 13:00:00,21042.7,40240.16,107.48
2023-08-24 14:00:00,20833.7,38812.35,111.39
2023-08-24 15:00:00,21480.95,34343.75,116.03
2023-08-24 16:00:00,23206.92,27909.41,122.88
2023-08-24 17:00:00,25195.01,21926.73,158.97
2023-08-24 18:00:00,26214.64,17291.22,211.78
2023-08-24 19:00:00,26383.67,14055.1,264.91
2023-08-24 20:00:00,26667.19,13195.97,249.29
2023-08-24 21:00:00,26342.35,13803.4,187.64
2023-08-24 22:00:00,25502.82,14773.36,159.27
2023-08-24 23:00:00,23963.46,15589.74,130.09
2023-08-25 00:00:00,21495.57,16318.27,105.24
2023-08-25 01:00:00,19958.22,16595.71,96.34
2023-08-25 02:00:00,19736.16,16780.36,95.71
2023-08-25 03:00:00,19534.9,16803.34,95.9
2023-08-25 04:00:00,19673.65,17082.54,96.76
2023-08-25 05:00:00,20939.7,16792.33,103
2023-08-25 06:00:00,22566.55,16390.27,124.22
2023-08-25 07:00:00,22888.05,18903.89,135.12
2023-08-25 08:00:00,22951.01,22410.84,139.42
2023-08-25 09:00:00,22481.54,26599.05,129.03
2023-08-25 10:00:00,22147.9,29550.08,116.67
2023-08-25 11:00:00,21355.61,30429.53,110.61
2023-08-25 12:00:00,21417.87,30848.09,101.95
2023-08-25 13:00:00,21505.41,31971.42,100
2023-08-25 14:00:00,21431.04,31554.58,95.58
2023-08-25 15:00:00,21657.06,29104.59,93.27
2023-08-25 16:00:00,21800.33,25581.94,100.82
2023-08-25 17:00:00,22822.19,22352.79,122.02
2023-08-25 18:00:00,23240.64,17707.87,142
2023-08-25 19:00:00,23015.94,13998,161.26
2023-08-25 20:00:00,23183.99,12527.86,151.43
2023-08-25 21:00:00,23252.09,12326.97,138.13
2023-08-25 22:00:00,22911.87,12383.42,127.89
2023-08-25 23:00:00,21290.2,12577.76,107.89
2023-08-26 00:00:00,19373.88,12828.06,109.9
2023-08-26 01:00:00,17372.28,13483.05,104.1
2023-08-26 02:00:00,16187.19,14270.96,101.91
2023-08-26 03:00:00,15760.24,14555.08,99.52
2023-08-26 04:00:00,15266.26,14549.35,96.12
2023-08-26 05:00:00,15028.12,15362.47,93.63
