Datum (MESZ),Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh)
2021-09-13 00:00:00,24850.82,13946.29,113.01
2021-09-13 01:00:00,24393.39,14123.19,108.2
2021-09-13 02:00:00,24673.87,13667.66,103.92
2021-09-13 03:00:00,25084.45,13106.01,103.79
2021-09-13 04:00:00,25468.24,12165.47,104.85
2021-09-13 05:00:00,26806.46,11602.31,110.01
2021-09-13 06:00:00,29231.29,11574.75,152.08
2021-09-13 07:00:00,30582.93,12939.25,160.93
2021-09-13 08:00:00,30802.78,16657.97,166.71
2021-09-13 09:00:00,30998.38,22119.09,157
2021-09-13 10:00:00,31092.59,27915.86,147.93
2021-09-13 11:00:00,30905.89,31640.51,140.06
2021-09-13 12:00:00,29801.34,32893.98,118.84
2021-09-13 13:00:00,30046.94,32169.33,116.9
2021-09-13 14:00:00,30098.22,30300.57,119
2021-09-13 15:00:00,30670,27248.73,141.63
2021-09-13 16:00:00,31061.44,22583,150.93
2021-09-13 17:00:00,30746.17,16857.98,159.09
2021-09-13 18:00:00,30893.88,11489.38,183.45
2021-09-13 19:00:00,31058.68,9163.34,200.88
2021-09-13 20:00:00,31019.63,9351.4,193.21
2021-09-13 21:00:00,30687.25,9612.88,160.91
2021-09-13 22:00:00,30730.72,9439.05,147.15
2021-09-13 23:00:00,29245.75,9506.09,131.18
2021-09-14 00:00:00,27803.11,9716.88,122.23
2021-09-14 01:00:00,27492.97,9957.19,121.59
2021-09-14 02:00:00,27061.95,9979.56,113.83
2021-09-14 03:00:00,26743.11,9645.36,107.84
2021-09-14 04:00:00,27004.18,9458.8,110.03
2021-09-14 05:00:00,27974.5,9647.17,122.03
2021-09-14 06:00:00,28569.45,10106.89,155.51
2021-09-14 07:00:00,29188.8,12101,166.24
2021-09-14 08:00:00,29186.79,17243.54,172.69
2021-09-14 09:00:00,28954.25,23278.09,162.9
2021-09-14 10:00:00,28078,29352.37,152.15
2021-09-14 11:00:00,27471.67,33631.52,124.01
2021-09-14 12:00:00,27023.56,35685.21,121.06
2021-09-14 13:00:00,27237.86,34933.24,117.27
2021-09-14 14:00:00,28218.69,33205.28,125.43
2021-09-14 15:00:00,29153.66,29375.74,151.16
2021-09-14 16:00:00,29884.59,24140.55,158.72
2021-09-14 17:00:00,30657.78,18330.54,168
2021-09-14 18:00:00,31057.75,13641.09,184.55
2021-09-14 19:00:00,31089.88,13494.18,188.2
2021-09-14 20:00:00,30800.85,16075.97,174.25
2021-09-14 21:00:00,30257,18558.49,155.4
2021-09-14 22:00:00,29552.69,19705.08,144.65
2021-09-14 23:00:00,28038.76,19245.9,117.98
2021-09-15 00:00:00,26991.45,17620,135.08
2021-09-15 01:00:00,26833.38,16902.57,133.4
2021-09-15 02:00:00,26427.81,16534.37,128.95
2021-09-15 03:00:00,26428.32,16144.94,123.1
2021-09-15 04:00:00,26856.86,15271.85,128.01
2021-09-15 05:00:00,27932.72,15030.67,137.01
2021-09-15 06:00:00,29185.9,15449.07,166.94
2021-09-15 07:00:00,29666.68,16624.04,180.24
2021-09-15 08:00:00,29790.5,18526.68,192.11
2021-09-15 09:00:00,29756,20104.33,191.32
2021-09-15 10:00:00,29830.76,21731.85,187.42
2021-09-15 11:00:00,29540.2,22712.4,180.8
2021-09-15 12:00:00,29265.63,22791.16,180
2021-09-15 13:00:00,29086.78,22962.33,175.74
2021-09-15 14:00:00,29060.72,22664.39,175.76
2021-09-15 15:00:00,29448.74,21390.82,179.09
2021-09-15 16:00:00,29655.87,19810.79,179.97
2021-09-15 17:00:00,29832.24,18890.21,190
2021-09-15 18:00:00,29738.34,17852.36,192.78
2021-09-15 19:00:00,29791.24,18019.28,196.58
2021-09-15 20:00:00,29883.05,18739.32,190
2021-09-15 21:00:00,29743.73,19357.83,176.78
2021-09-15 22:00:00,28767,20155.38,162.98
2021-09-15 23:00:00,27061.44,19900.6,153.02
2021-09-16 00:00:00,27209.67,19133.16,131.45
2021-09-16 01:00:00,27371.25,19341.65,129.4
2021-09-16 02:00:00,27192.89,19558.23,117.17
2021-09-16 03:00:00,26822.04,19760.46,115.96
2021-09-16 04:00:00,26961.63,20422.95,115.19
2021-09-16 05:00:00,27899.01,21084.77,135.03
2021-09-16 06:00:00,29669.33,21305.61,169.72
2021-09-16 07:00:00,30676.83,22336.78,194
2021-09-16 08:00:00,30627.52,23863.41,197.81
2021-09-16 09:00:00,30682.88,27091.45,193.91
2021-09-16 10:00:00,29806.41,30879.31,186.68
2021-09-16 11:00:00,29093.73,33844.36,181
2021-09-16 12:00:00,28872.52,35255.53,155.36
2021-09-16 13:00:00,28959.56,35653.92,145.06
2021-09-16 14:00:00,28732.48,35173.04,130.94
2021-09-16 15:00:00,29170.35,33882.71,131.4
2021-09-16 16:00:00,29498.27,31103.77,133.82
2021-09-16 17:00:00,29814.23,27511.87,178.71
2021-09-16 18:00:00,30003.38,23840.8,188.11
2021-09-16 19:00:00,30423.67,21831.78,197.59
2021-09-16 20:00:00,30383.92,21182.95,198.02
2021-09-16 21:00:00,29750.68,20348.14,179.78
2021-09-16 22:00:00,28998.71,19498.47,170.42
2021-09-16 23:00:00,27729.2,18899.61,138.1
2021-09-17 00:00:00,26671.02,18244.37,127.33
2021-09-17 01:00:00,26673.65,17618.8,125.43
2021-09-17 02:00:00,26617.13,17249.6,123.11
2021-09-17 03:00:00,26359.79,16688.56,117.89
2021-09-17 04:00:00,26777.32,16364.48,125.92
2021-09-17 05:00:00,27089.31,15894.69,134.87
2021-09-17 06:00:00,29269.83,15476.85,169.27
2021-09-17 07:00:00,30212.55,15391.35,181.97
2021-09-17 08:00:00,30238.3,17601.98,188.17
2021-09-17 09:00:00,30269.94,20943.53,182.86
2021-09-17 10:00:00,30125.41,25179.57,175.33
2021-09-17 11:00:00,30265.19,27824.1,167.13
2021-09-17 12:00:00,29762.73,29256.67,160.3
2021-09-17 13:00:00,29553.26,28733.54,140.66
2021-09-17 14:00:00,29564.08,27539.3,140.66
2021-09-17 15:00:00,29631.55,25423.01,140.66
2021-09-17 16:00:00,29554.79,22042.64,140.66
2021-09-17 17:00:00,30128.66,17773.26,165.53
2021-09-17 18:00:00,30441.91,13437.97,181.94
2021-09-17 19:00:00,30490.29,11438.59,187.9
2021-09-17 20:00:00,30104.69,11440.97,185.2
2021-09-17 21:00:00,29235.86,11168.74,179.04
2021-09-17 22:00:00,28764.97,10840.12,171.27
2021-09-17 23:00:00,27512.43,10318.66,153.92
2021-09-18 00:00:00,26336.35,9996.9,149.59
2021-09-18 01:00:00,25972.48,9924.42,130.64
2021-09-18 02:00:00,25531.43,9886.37,125.43
2021-09-18 03:00:00,25298.98,10008.63,120.62
2021-09-18 04:00:00,25288.98,10018.46,115.02
2021-09-18 05:00:00,25409.49,10193.98,117.01
2021-09-18 06:00:00,25802.74,10611.62,127.06
2021-09-18 07:00:00,25892.58,11901.38,149.09
2021-09-18 08:00:00,25820.6,15634.44,162.5
2021-09-18 09:00:00,25522.78,20813.72,155.09
2021-09-18 10:00:00,25134.15,26131.22,132.88
2021-09-18 11:00:00,24414.66,29321.58,124.84
2021-09-18 12:00:00,23883.31,30022.27,115.96
2021-09-18 13:00:00,23149.9,29804.02,105.11
2021-09-18 14:00:00,22964.15,28114.8,105.1
2021-09-18 15:00:00,24198.86,25662.28,110.09
2021-09-18 16:00:00,25315.45,22032.32,125.94
2021-09-18 17:00:00,26231.19,18259.61,136.81
2021-09-18 18:00:00,26613.99,14198.35,169.97
2021-09-18 19:00:00,26569.79,13146.31,179.91
2021-09-18 20:00:00,26479.76,14228.35,178.97
2021-09-18 21:00:00,26366.58,15585.52,151.32
2021-09-18 22:00:00,25730.71,16508.85,123.73
2021-09-18 23:00:00,24280.59,17379.29,97.63
2021-09-19 00:00:00,21602.09,17856.58,81.71
2021-09-19 01:00:00,20413.51,18376.04,80.05
2021-09-19 02:00:00,20093.99,18586.12,77.6
2021-09-19 03:00:00,19747.87,18306.79,76.95
2021-09-19 04:00:00,19149.87,18478.51,72.82
2021-09-19 05:00:00,19348.69,18304.49,75.77
2021-09-19 06:00:00,20253.25,18204.82,76.61
2021-09-19 07:00:00,20555.53,19273.19,77.35
2021-09-19 08:00:00,20890.36,22041.51,81.58
2021-09-19 09:00:00,22016.55,25235.18,82.86
2021-09-19 10:00:00,22486.99,28703.96,80.17
2021-09-19 11:00:00,22521.3,31125.13,80.65
2021-09-19 12:00:00,22326.36,31059.76,82.83
2021-09-19 13:00:00,21924.3,28799.63,79.12
2021-09-19 14:00:00,21874.61,26351.16,74.16
2021-09-19 15:00:00,21979.45,23965.98,78.1
2021-09-19 16:00:00,22886.43,20732.46,83.75
2021-09-19 17:00:00,24223.2,17716.46,105.07
2021-09-19 18:00:00,24798.63,14924.04,149
2021-09-19 19:00:00,24969.57,13963.53,167.63
2021-09-19 20:00:00,25037.87,14203.15,170.63
2021-09-19 21:00:00,25148.93,14322.39,119.63
2021-09-19 22:00:00,25094.45,13596.93,108.76
2021-09-19 23:00:00,24882.22,12800.07,95.68
