Datum (MEZ),Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh)
2021-12-06 00:00:00,29823.86,16879.26,197.53
2021-12-06 01:00:00,30065.06,15864.7,182.57
2021-12-06 02:00:00,30195.07,15536.28,184.2
2021-12-06 03:00:00,30362.14,15007.41,174.12
2021-12-06 04:00:00,31702.53,14814.82,174.14
2021-12-06 05:00:00,33753.21,15087.12,181.95
2021-12-06 06:00:00,36896.22,15184.16,263.39
2021-12-06 07:00:00,39735.94,15316.01,348.1
2021-12-06 08:00:00,40256.48,16306.79,371.54
2021-12-06 09:00:00,40296.47,17433.49,363.67
2021-12-06 10:00:00,39759.96,19085.51,360
2021-12-06 11:00:00,39797,20436.55,353.01
2021-12-06 12:00:00,39748.83,20550.99,331.71
2021-12-06 13:00:00,39629.67,20159.46,315.13
2021-12-06 14:00:00,39484.1,19331.78,314.93
2021-12-06 15:00:00,39066.52,19101.19,317.07
2021-12-06 16:00:00,38913.39,20479.44,313.9
2021-12-06 17:00:00,39070.65,22453.89,313.64
2021-12-06 18:00:00,38485.8,24337.56,276.4
2021-12-06 19:00:00,37277.96,26003.33,250.02
2021-12-06 20:00:00,34875.84,27240.98,225.8
2021-12-06 21:00:00,33233.91,27402.87,199
2021-12-06 22:00:00,32381.91,27443.09,195.5
2021-12-06 23:00:00,30983.18,28411.36,162.1
2021-12-07 00:00:00,28483.12,29969.66,131.45
2021-12-07 01:00:00,27750.54,30718.69,119.95
2021-12-07 02:00:00,26940.21,30525.52,114.9
2021-12-07 03:00:00,27533.31,28924.61,114.61
2021-12-07 04:00:00,29897.3,27390.15,131.01
2021-12-07 05:00:00,32729.29,26434.61,145.45
2021-12-07 06:00:00,37151.55,26415.33,210.06
2021-12-07 07:00:00,40060.9,26491.48,280.01
2021-12-07 08:00:00,40846.37,25758.09,299.15
2021-12-07 09:00:00,41063.52,25149.56,294.99
2021-12-07 10:00:00,40956.31,25110.85,285.56
2021-12-07 11:00:00,40993.04,25914.89,291.75
2021-12-07 12:00:00,40720.54,26732.27,283.94
2021-12-07 13:00:00,40610.5,25374.88,280.17
2021-12-07 14:00:00,40497.61,22580.88,287.2
2021-12-07 15:00:00,40091.51,20917.55,292.62
2021-12-07 16:00:00,40189.49,21906.59,294.94
2021-12-07 17:00:00,39681.79,26095.06,279.96
2021-12-07 18:00:00,38202.21,30071.26,250.09
2021-12-07 19:00:00,35196.71,33122,210.97
2021-12-07 20:00:00,32138.67,35491.65,198.35
2021-12-07 21:00:00,29117.66,37696.89,177.43
2021-12-07 22:00:00,26379.91,38920.8,122.53
2021-12-07 23:00:00,23649.66,40455.02,91.36
2021-12-08 00:00:00,20311.52,40929.44,85.46
2021-12-08 01:00:00,19788.27,41427.8,77.64
2021-12-08 02:00:00,19163.88,40280,69.96
2021-12-08 03:00:00,19475.87,39930.32,66.08
2021-12-08 04:00:00,20508.26,41156.57,79.95
2021-12-08 05:00:00,21667.3,39929.83,92.02
2021-12-08 06:00:00,27392.6,39870.97,117.46
2021-12-08 07:00:00,31736.23,38021.37,174.28
2021-12-08 08:00:00,33723.42,36671.44,227.96
2021-12-08 09:00:00,34209.63,35678.27,222.92
2021-12-08 10:00:00,34799.16,34354.16,201.96
2021-12-08 11:00:00,35384.84,32703,204.98
2021-12-08 12:00:00,36625.06,31196.49,214.66
2021-12-08 13:00:00,37332.41,29315.36,220.01
2021-12-08 14:00:00,38014.78,27338.77,240.07
2021-12-08 15:00:00,38559.04,25218.13,247.19
2021-12-08 16:00:00,38648.29,24080.16,261.54
2021-12-08 17:00:00,38751.07,23902.82,292
2021-12-08 18:00:00,38869.58,23432.92,266.48
2021-12-08 19:00:00,38315.28,22734.5,252
2021-12-08 20:00:00,37553.37,21735.43,210.7
2021-12-08 21:00:00,36325.46,20109.64,196.7
2021-12-08 22:00:00,34915.74,18702.2,221.21
2021-12-08 23:00:00,34479.6,17855.98,174.21
2021-12-09 00:00:00,34279.72,17420.91,189.68
2021-12-09 01:00:00,34581.66,17532.24,194.74
2021-12-09 02:00:00,34022.7,16609.12,170.51
2021-12-09 03:00:00,34342.2,15898.76,181.07
2021-12-09 04:00:00,34895.75,15796.11,194.96
2021-12-09 05:00:00,35772.85,15837.57,196.83
2021-12-09 06:00:00,38457.45,15988.16,247.68
2021-12-09 07:00:00,40463.64,16123.09,308.2
2021-12-09 08:00:00,41791.53,16366.45,338.29
2021-12-09 09:00:00,42057.83,16805.5,346.2
2021-12-09 10:00:00,42039.83,17192.78,338.99
2021-12-09 11:00:00,42031.25,17345.79,340
2021-12-09 12:00:00,42376.38,17288.17,335.64
2021-12-09 13:00:00,42385.94,17201.82,334.51
2021-12-09 14:00:00,42482.54,16147.02,342.19
2021-12-09 15:00:00,42862.91,15656.93,343
2021-12-09 16:00:00,43046.43,16175,349.21
2021-12-09 17:00:00,43138.18,16666.73,355.69
2021-12-09 18:00:00,42840.49,17143.75,345
2021-12-09 19:00:00,41948.59,17827.46,316.3
2021-12-09 20:00:00,40263.15,18633.26,260.6
2021-12-09 21:00:00,38602.41,19083.27,220
2021-12-09 22:00:00,36846.43,19299.02,224.95
2021-12-09 23:00:00,34441.87,18896.98,194.97
2021-12-10 00:00:00,32700.09,17993.33,197.97
2021-12-10 01:00:00,31443.7,17614.19,175.33
2021-12-10 02:00:00,31209.42,17505.91,152.68
2021-12-10 03:00:00,30276.95,17157.14,146.78
2021-12-10 04:00:00,30857.12,17086.47,155.01
2021-12-10 05:00:00,32580.99,17223.97,200.02
2021-12-10 06:00:00,35916.91,18254.02,237.98
2021-12-10 07:00:00,38550.55,19418.3,282.83
2021-12-10 08:00:00,39281.55,20493.87,299.5
2021-12-10 09:00:00,39622.16,21315.51,290.81
2021-12-10 10:00:00,40319.79,21520.06,282.78
2021-12-10 11:00:00,40556.26,20905.96,266.49
2021-12-10 12:00:00,40553.38,19010.15,250.79
2021-12-10 13:00:00,40399.24,16549.63,245.1
2021-12-10 14:00:00,40849.24,13986.78,242.85
2021-12-10 15:00:00,40807.47,12235.3,254.61
2021-12-10 16:00:00,40599.91,12333.17,274.76
2021-12-10 17:00:00,40587.48,12671.84,300.04
2021-12-10 18:00:00,40387.2,12375.81,297.35
2021-12-10 19:00:00,39553.54,11781.3,265.41
2021-12-10 20:00:00,38056.33,10973.89,254.57
2021-12-10 21:00:00,36812.97,10255.99,234.28
