Datum (MEZ),Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh)
2020-12-21 00:00:00,19403.82,25850.17,39.3
2020-12-21 01:00:00,18522.72,25986.62,34.8
2020-12-21 02:00:00,17905.33,25845.45,33.65
2020-12-21 03:00:00,17382.72,25442.95,32.93
2020-12-21 04:00:00,18268.05,24911.78,33.65
2020-12-21 05:00:00,19863.71,24909.99,37.98
2020-12-21 06:00:00,22461.29,25796.19,44.26
2020-12-21 07:00:00,23301.38,26034.31,50.46
2020-12-21 08:00:00,23994.41,26741.91,55.14
2020-12-21 09:00:00,24239.37,27845.39,53.68
2020-12-21 10:00:00,24322.65,28613.58,53.68
2020-12-21 11:00:00,24351.24,29336.92,53.16
2020-12-21 12:00:00,24352.53,28875.68,55.5
2020-12-21 13:00:00,24353.34,27671.13,52.26
2020-12-21 14:00:00,24260.91,26597.9,49.05
2020-12-21 15:00:00,23813.52,28564.19,45.48
2020-12-21 16:00:00,22834.35,33203.77,44.7
2020-12-21 17:00:00,22343.76,37309.95,44.91
2020-12-21 18:00:00,21639.06,38969.53,37.54
2020-12-21 19:00:00,20061.73,40155.73,30.72
2020-12-21 20:00:00,16880.44,40897.19,19.94
2020-12-21 21:00:00,14417.67,41629.86,14.69
2020-12-21 22:00:00,13962.37,41163.03,13.3
2020-12-21 23:00:00,12883.28,42181.2,0.03
2020-12-22 00:00:00,12141.27,42722.61,1.49
2020-12-22 01:00:00,11838.65,43299.5,-0.02
2020-12-22 02:00:00,11796.9,42118.98,-7.51
2020-12-22 03:00:00,11783.93,41791.15,-9.8
2020-12-22 04:00:00,11981.9,43910.99,-7.22
2020-12-22 05:00:00,12154.87,45254.07,-1.13
2020-12-22 06:00:00,12968.21,46317.62,1.34
2020-12-22 07:00:00,13786.15,47295.48,27.25
2020-12-22 08:00:00,14628.24,47744.13,29.99
2020-12-22 09:00:00,15060.48,48161.24,32.27
2020-12-22 10:00:00,15124.45,49053.33,27.95
2020-12-22 11:00:00,15171.39,50327.35,33.22
2020-12-22 12:00:00,15652.74,50171.24,34.27
2020-12-22 13:00:00,16196.02,46927.63,34.11
2020-12-22 14:00:00,17180.67,42743.76,36.26
2020-12-22 15:00:00,19591.19,37603.96,44.95
2020-12-22 16:00:00,22322.4,33040.52,49.05
2020-12-22 17:00:00,24200.96,28749.46,55.91
2020-12-22 18:00:00,25033.08,25186.77,54.15
2020-12-22 19:00:00,25043.94,21939.83,53.9
2020-12-22 20:00:00,24837.72,20047.77,47.87
2020-12-22 21:00:00,23950.38,18476.16,42.28
2020-12-22 22:00:00,23476.02,17465.39,43.98
2020-12-22 23:00:00,22187.01,16735.46,40
2020-12-23 00:00:00,20574.46,16123.43,38.6
2020-12-23 01:00:00,20056.17,15180.41,34.2
2020-12-23 02:00:00,20201.66,14059.36,33.57
2020-12-23 03:00:00,20028.26,13592.81,33.55
2020-12-23 04:00:00,21007.06,13128.2,35.36
2020-12-23 05:00:00,23080.2,12267.3,39.76
2020-12-23 06:00:00,25589.96,11507.44,43.9
2020-12-23 07:00:00,26806.75,11671.49,46.72
2020-12-23 08:00:00,27138.44,12655.07,52.94
2020-12-23 09:00:00,27294.95,14407.05,53.14
2020-12-23 10:00:00,27504.62,16437.84,54
2020-12-23 11:00:00,27807.6,17687.06,55.93
2020-12-23 12:00:00,27889.7,17835.27,56
2020-12-23 13:00:00,28141.97,17915.51,54.51
2020-12-23 14:00:00,27865,18392.17,49.97
2020-12-23 15:00:00,27204.34,19468.04,46.92
2020-12-23 16:00:00,27099.82,21666.1,46.75
2020-12-23 17:00:00,26908.28,25061.41,52.08
2020-12-23 18:00:00,26019.47,28156.73,51.13
2020-12-23 19:00:00,23989.46,30285.82,44.82
2020-12-23 20:00:00,20170.81,31865.93,40.25
2020-12-23 21:00:00,16974.15,32680.15,33.15
2020-12-23 22:00:00,15081.2,32559.58,30.39
2020-12-23 23:00:00,12385.58,32553.6,25.85
2020-12-24 00:00:00,10480.26,32963.4,1.59
2020-12-24 01:00:00,10356.56,32845.95,4.57
2020-12-24 02:00:00,10321.02,33463.26,4.41
2020-12-24 03:00:00,10245.5,34555.33,-0.04
2020-12-24 04:00:00,10323.99,34681.25,1.5
2020-12-24 05:00:00,10443.85,34979.3,9.39
2020-12-24 06:00:00,10678.93,34383.52,4.41
2020-12-24 07:00:00,11276.77,33439.06,16.79
2020-12-24 08:00:00,12259.1,32357.25,19.9
2020-12-24 09:00:00,13136.73,33101.37,30.28
2020-12-24 10:00:00,13554.65,34964.85,33.89
2020-12-24 11:00:00,13449,35521.44,35.93
2020-12-24 12:00:00,13664.85,34537.49,38.22
2020-12-24 13:00:00,13693.75,32983.35,36.88
2020-12-24 14:00:00,14053.61,30600.38,33.88
2020-12-24 15:00:00,14136.77,28395.02,36.19
2020-12-24 16:00:00,14409.29,27209.78,38.4
2020-12-24 17:00:00,14611.39,26946.57,38.8
2020-12-24 18:00:00,14472.12,26588.77,36.32
2020-12-24 19:00:00,14396.29,25774.7,33.36
2020-12-24 20:00:00,14218.86,24915.97,32.86
2020-12-24 21:00:00,14042.64,24557.21,33.1
2020-12-24 22:00:00,13769.92,24209.24,33.32
2020-12-24 23:00:00,12718.49,23939.9,29.93
2020-12-25 00:00:00,11164,22799.56,29.9
2020-12-25 01:00:00,10649.87,22519.83,22.61
2020-12-25 02:00:00,10510.99,22269.2,16
2020-12-25 03:00:00,10401.74,22063.06,12.57
2020-12-25 04:00:00,10527.78,21845.68,12.94
2020-12-25 05:00:00,10894.77,21643.92,13.86
2020-12-25 06:00:00,11014.84,21076.96,13.02
2020-12-25 07:00:00,11354.41,20196.43,14.71
2020-12-25 08:00:00,12540.11,19286.56,26.55
2020-12-25 09:00:00,13773.29,19161.66,34.06
2020-12-25 10:00:00,15002.48,19927.83,39.65
2020-12-25 11:00:00,15412.73,20694.36,45.38
2020-12-25 12:00:00,15418.8,21109.91,43.31
2020-12-25 13:00:00,14824.22,19763.71,38.71
2020-12-25 14:00:00,15231.29,17687.13,40.98
2020-12-25 15:00:00,16140.39,15718.96,44.92
2020-12-25 16:00:00,17207.36,15638.36,49.38
2020-12-25 17:00:00,17799.09,16343.28,51.73
2020-12-25 18:00:00,18048.13,17172.26,50.87
2020-12-25 19:00:00,18106.87,16594.3,49.74
2020-12-25 20:00:00,17996.6,16549.89,47.08
2020-12-25 21:00:00,17627.55,15535.4,47.4
2020-12-25 22:00:00,17466.29,14530.69,47.9
2020-12-25 23:00:00,16339.26,14950.58,44.92
2020-12-26 00:00:00,13600.18,15738.21,39.8
2020-12-26 01:00:00,11642.61,16891.89,30.25
2020-12-26 02:00:00,11190.33,17829.19,26.71
2020-12-26 03:00:00,10548.49,18654.54,19.97
2020-12-26 04:00:00,10435.55,20223.63,17.18
2020-12-26 05:00:00,10496.18,21951.91,17.36
2020-12-26 06:00:00,10537.72,23550.11,17.84
2020-12-26 07:00:00,10563.77,24198.56,21.79
2020-12-26 08:00:00,11263.26,25529.76,27.36
2020-12-26 09:00:00,11553.65,28965.86,30.9
2020-12-26 10:00:00,11519.32,32560.27,27.96
2020-12-26 11:00:00,11618.51,35274.87,30.87
2020-12-26 12:00:00,11256.24,36377.27,25.49
2020-12-26 13:00:00,10921.59,36700.35,20.06
2020-12-26 14:00:00,10972.26,36752.5,18.03
2020-12-26 15:00:00,11547.89,36252.1,18.68
2020-12-26 16:00:00,12011.72,37510.07,19.73
2020-12-26 17:00:00,12374.87,39468.09,19.22
2020-12-26 18:00:00,12569.84,40988.15,16.82
2020-12-26 19:00:00,12587.14,41943.07,14.37
2020-12-26 20:00:00,11900.64,42989.14,9.25
2020-12-26 21:00:00,11142.11,43913.96,0.03
2020-12-26 22:00:00,10582.66,43650.5,0.02
2020-12-26 23:00:00,10390.54,42359.42,-10.08
2020-12-27 00:00:00,9837.28,42686.69,-6.87
2020-12-27 01:00:00,9666.4,41935.81,-12.45
2020-12-27 02:00:00,9679.1,41733.95,-13.38
2020-12-27 03:00:00,9673.93,40826.73,-19.09
2020-12-27 04:00:00,9708.31,41279.52,-17.6
2020-12-27 05:00:00,9812.35,40611.83,-22.16
2020-12-27 06:00:00,9887.15,41300.51,-33.58
2020-12-27 07:00:00,9950.33,42977.87,-29.9
2020-12-27 08:00:00,9993.75,44445.36,-19.79
2020-12-27 09:00:00,9954.07,46776.69,-13.3
2020-12-27 10:00:00,9724.08,49432.72,-19.84
2020-12-27 11:00:00,9735.61,51429.57,-12.1
2020-12-27 12:00:00,9721.89,51865.4,-26.68
2020-12-27 13:00:00,9731.28,51552.35,-30
2020-12-27 14:00:00,9788.14,50075.83,-33.06
2020-12-27 15:00:00,9834.09,49030.85,-29.96
2020-12-27 16:00:00,9937.04,48870.41,-7.77
2020-12-27 17:00:00,10079.35,48962.83,-0.58
2020-12-27 18:00:00,9990.52,49555.41,0.06
2020-12-27 19:00:00,10121.04,48399.88,0.08
2020-12-27 20:00:00,10056.51,46465.77,0.1
2020-12-27 21:00:00,10055.51,44266.14,8.98
2020-12-27 22:00:00,10077.04,41043.74,10.11
2020-12-27 23:00:00,9962.78,38451.8,5.91
2020-12-28 00:00:00,10241.28,35973,4.5
2020-12-28 01:00:00,10492.88,33668.48,2.75
2020-12-28 02:00:00,10783.85,31036.21,5.5
2020-12-28 03:00:00,11193.94,28990.09,5.91
2020-12-28 04:00:00,12040.33,26574.66,9.09
2020-12-28 05:00:00,13277.92,24801.68,20.43
2020-12-28 06:00:00,16773.22,23410.67,35.1
2020-12-28 07:00:00,20425.75,21763.82,45.27
2020-12-28 08:00:00,22671.17,20679.61,49.23
2020-12-28 09:00:00,23873.47,20834.2,49.59
2020-12-28 10:00:00,24524.56,21016.4,51.17
2020-12-28 11:00:00,25011.12,21003.65,51.5
2020-12-28 12:00:00,24848.51,20092.23,51.96
2020-12-28 13:00:00,24554.64,18577.18,50.95
2020-12-28 14:00:00,24674.23,16966.28,51.93
2020-12-28 15:00:00,24809.21,16072.52,50.6
2020-12-28 16:00:00,24852.13,16220.18,52.44
2020-12-28 17:00:00,24973.77,17317.47,56.98
2020-12-28 18:00:00,25223.67,17483.73,56.95
2020-12-28 19:00:00,25397.26,16803.48,55.59
2020-12-28 20:00:00,24505.5,15913.18,49.01
2020-12-28 21:00:00,22731.18,15065.24,45.6
2020-12-28 22:00:00,21520.16,14348.54,46.9
2020-12-28 23:00:00,20387.52,14040.6,42.14
2020-12-29 00:00:00,18769.47,14066.92,38.8
2020-12-29 01:00:00,18580.08,14098.2,39.34
2020-12-29 02:00:00,18345.18,14645.98,37.87
2020-12-29 03:00:00,17306.99,15641.72,34.27
2020-12-29 04:00:00,17548.09,16512.78,34.06
2020-12-29 05:00:00,18834.37,17480.07,37.26
2020-12-29 06:00:00,20925.51,18484.98,43.3
2020-12-29 07:00:00,22611.87,19217.95,49.19
2020-12-29 08:00:00,23498.94,19809.19,54.25
2020-12-29 09:00:00,23701.29,20775.54,55.34
2020-12-29 10:00:00,23806.73,22258.08,51.23
2020-12-29 11:00:00,23954.01,24518.25,54.4
2020-12-29 12:00:00,23220.51,25528.42,55
2020-12-29 13:00:00,22793.87,25259.54,52.41
