Datum (MEZ),Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh)
2022-02-21 00:00:00,12517.52,49839.71,10.73
2022-02-21 01:00:00,12048.23,48529.7,7.48
2022-02-21 02:00:00,12327.1,48650.22,5.71
2022-02-21 03:00:00,12405.47,48372.17,1.43
2022-02-21 04:00:00,12849.78,49561.55,7.6
2022-02-21 05:00:00,13538.77,49967.31,14.37
2022-02-21 06:00:00,14944.62,51679.12,19.75
2022-02-21 07:00:00,16739,52259.96,106.69
2022-02-21 08:00:00,17425.03,54047.46,110.06
2022-02-21 09:00:00,17001.45,58813.61,88.28
2022-02-21 10:00:00,16790.53,61988.12,65.51
2022-02-21 11:00:00,17227.44,62030.3,78.22
2022-02-21 12:00:00,18152.69,62848.68,92.02
2022-02-21 13:00:00,18160.42,61550.63,99.9
2022-02-21 14:00:00,19101.33,56972.04,104.92
2022-02-21 15:00:00,19579.51,52999.5,108.77
2022-02-21 16:00:00,20464.17,50431.95,103.46
2022-02-21 17:00:00,21109,48714.78,117.78
2022-02-21 18:00:00,20615.39,48029.32,135.59
2022-02-21 19:00:00,20566.16,47494.42,123.63
2022-02-21 20:00:00,19744.97,47849.52,110.71
2022-02-21 21:00:00,18660.9,48029.91,102
2022-02-21 22:00:00,18518.88,46648.28,102.83
2022-02-21 23:00:00,17744.39,46653.15,92.55
2022-02-22 00:00:00,16625.69,45892.21,89.99
2022-02-22 01:00:00,16106.19,44847.38,82.14
2022-02-22 02:00:00,15717.34,44986.5,80.34
2022-02-22 03:00:00,16736.6,44069.96,79.9
2022-02-22 04:00:00,17932.17,43250.92,88.16
2022-02-22 05:00:00,19659.64,42617.37,95.36
2022-02-22 06:00:00,22000.92,41804.28,117.86
2022-02-22 07:00:00,25581.16,38576.9,185.78
2022-02-22 08:00:00,27851.32,38078.55,211.59
2022-02-22 09:00:00,28054.23,41429.4,180.27
