Datum (MESZ),Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh)
2023-09-25 00:00:00,9604.94,28470.76,34.63
2023-09-25 01:00:00,9439.1,28719.82,10
2023-09-25 02:00:00,9505.58,28654.44,1.09
2023-09-25 03:00:00,9512.02,28168.01,0.08
2023-09-25 04:00:00,9812.16,27666.59,0.49
2023-09-25 05:00:00,10514.04,29496.59,50.15
2023-09-25 06:00:00,13384.72,30515.78,109.36
2023-09-25 07:00:00,15825.39,31228.51,139.15
2023-09-25 08:00:00,16297.18,35587.14,143
2023-09-25 09:00:00,15271.44,41009.21,118.32
2023-09-25 10:00:00,14042.01,45723.62,93.81
2023-09-25 11:00:00,12248.6,49728.66,89.01
2023-09-25 12:00:00,11916.86,50918.2,76.07
2023-09-25 13:00:00,11957.04,49679.25,76.11
2023-09-25 14:00:00,12646.51,45808.99,84.09
2023-09-25 15:00:00,14418.54,40069.11,92.06
2023-09-25 16:00:00,17624.95,32232.41,97.46
2023-09-25 17:00:00,21268.7,21636.88,125.92
2023-09-25 18:00:00,24275.06,13512.08,200.09
2023-09-25 19:00:00,25098.52,11514.89,379.59
2023-09-25 20:00:00,25018.62,11553.31,249.39
2023-09-25 21:00:00,23730.69,11532.5,136.34
2023-09-25 22:00:00,22185.42,11164.84,122.91
2023-09-25 23:00:00,21067.88,10462.49,110.17
2023-09-26 00:00:00,20337.03,9433.58,114.16
2023-09-26 01:00:00,19861.93,8512.88,107.99
2023-09-26 02:00:00,19862.15,7907.16,104.93
2023-09-26 03:00:00,19945.89,7743.93,104.58
2023-09-26 04:00:00,20335.43,7721.4,104.57
2023-09-26 05:00:00,21759.05,7792.6,107.99
2023-09-26 06:00:00,24252.21,8395.44,152.26
2023-09-26 07:00:00,25393.59,10276.22,288.55
2023-09-26 08:00:00,24976.57,16561.09,166.98
2023-09-26 09:00:00,23190.41,25012.07,117.75
2023-09-26 10:00:00,20630.96,32659.02,100.41
2023-09-26 11:00:00,18503.43,38552.42,95.27
2023-09-26 12:00:00,16203.45,42067.46,91.08
2023-09-26 13:00:00,15072.83,42269.58,82.95
2023-09-26 14:00:00,15984.38,39589.22,89.87
2023-09-26 15:00:00,19165.58,33925.87,98.02
2023-09-26 16:00:00,22329.65,26344.07,104.51
2023-09-26 17:00:00,24971.32,17683.82,135.48
2023-09-26 18:00:00,26502.67,11499.9,180.24
2023-09-26 19:00:00,26730.74,10516.76,246.82
2023-09-26 20:00:00,26562.32,11272.16,160.34
2023-09-26 21:00:00,24654.31,12461.05,126.27
2023-09-26 22:00:00,22898.59,12774.23,108.06
2023-09-26 23:00:00,20948.68,12547.75,101.28
2023-09-27 00:00:00,19761.93,12545.47,105.51
2023-09-27 01:00:00,19244.15,12096.18,102
2023-09-27 02:00:00,18933.15,11681.98,102.55
2023-09-27 03:00:00,19062.71,11348.09,102.05
2023-09-27 04:00:00,19685.41,10740.34,100.45
2023-09-27 05:00:00,21323.14,9574.05,108.62
2023-09-27 06:00:00,24789.21,8851.45,141.76
2023-09-27 07:00:00,25636.96,9680.75,259.77
2023-09-27 08:00:00,25354.76,14668.67,175.5
2023-09-27 09:00:00,23070.62,22355.17,128.79
2023-09-27 10:00:00,20790.43,29801.28,102.33
2023-09-27 11:00:00,18786.38,35779.44,93.26
2023-09-27 12:00:00,16841.98,39149.76,90.2
2023-09-27 13:00:00,16724.87,39271.98,87.34
2023-09-27 14:00:00,16952.77,36431.81,89.22
2023-09-27 15:00:00,18934.86,30865.63,94.04
2023-09-27 16:00:00,21705.53,24262.55,109.25
2023-09-27 17:00:00,24675.1,16806.17,149.91
2023-09-27 18:00:00,25842.18,11767.42,194.93
2023-09-27 19:00:00,26104.74,12985.37,214.7
2023-09-27 20:00:00,25089.38,16838.37,142.08
2023-09-27 21:00:00,22211.35,21197.65,107.82
2023-09-27 22:00:00,18952.95,23967.52,96.38
2023-09-27 23:00:00,16279.59,26042.09,89.09
2023-09-28 00:00:00,13963.86,27232.59,88.36
2023-09-28 01:00:00,13105.88,27038.86,84.05
2023-09-28 02:00:00,13010.6,26259.44,72.95
2023-09-28 03:00:00,13188.48,25567.12,74.84
2023-09-28 04:00:00,13422.19,25799.9,80.87
2023-09-28 05:00:00,15963.31,25816.84,92.88
2023-09-28 06:00:00,18108.78,26047.16,115.35
2023-09-28 07:00:00,18954.27,25845.91,126.25
2023-09-28 08:00:00,19094.62,28579.54,129.56
2023-09-28 09:00:00,18296.87,32996.86,110.85
2023-09-28 10:00:00,16482.54,38828.01,93.36
2023-09-28 11:00:00,15155.2,43516.19,88.56
2023-09-28 12:00:00,14524.25,45186.93,83.48
2023-09-28 13:00:00,14511.43,45214.95,82
2023-09-28 14:00:00,14188.59,41835.46,87.7
2023-09-28 15:00:00,16264.39,37217.58,92.02
2023-09-28 16:00:00,19442,28762.61,99.89
2023-09-28 17:00:00,22098.08,19187.46,132.63
2023-09-28 18:00:00,23256.45,12495.52,184.85
2023-09-28 19:00:00,24059.13,11135.37,265.8
2023-09-28 20:00:00,23822.09,11660.46,156.51
2023-09-28 21:00:00,22145.74,11632.58,128.26
2023-09-28 22:00:00,20803.52,11874.04,118.42
2023-09-28 23:00:00,18980.77,12551.47,111.03
2023-09-29 00:00:00,18234.78,13466.24,108.5
2023-09-29 01:00:00,17523.48,14601.42,97.93
2023-09-29 02:00:00,16863.53,15624.55,95.55
2023-09-29 04:00:00,16808.78,16150.32,92
2023-09-29 05:00:00,17194.11,16690.2,94.03
2023-09-29 05:00:00,18143.85,17537.23,100.68
2023-09-29 06:00:00,19073.3,19223.8,128.45
2023-09-29 07:00:00,19509.53,22119.57,137.92
2023-09-29 08:00:00,19396.76,26970.05,130.05
2023-09-29 09:00:00,18853.09,31796.87,106.82
2023-09-29 10:00:00,17019.93,35297.47,92.07
2023-09-29 11:00:00,15073.38,38534.1,87.37
2023-09-29 12:00:00,14643.45,40574.7,82.05
2023-09-29 13:00:00,14020.29,42031.16,72.44
2023-09-29 14:00:00,13885.2,41973.57,77.04
2023-09-29 15:00:00,14696.53,40739.2,90.7
2023-09-29 16:00:00,16083.26,37820.01,96.47
2023-09-29 17:00:00,17606.66,34786.34,112.01
2023-09-29 18:00:00,18391.97,33077.37,130.05
2023-09-29 19:00:00,18566.48,33297.56,140.47
2023-09-29 20:00:00,17902.23,34451.46,132.94
2023-09-29 21:00:00,16529.84,33765.68,113.4
2023-09-29 22:00:00,14989.93,33050.92,106.57
2023-09-29 23:00:00,14104.97,31340.7,101.07
2023-09-30 00:00:00,14332.8,29452.95,90.95
2023-09-30 01:00:00,14058.93,27621.8,88.89
2023-09-30 02:00:00,13699.37,25758.71,88.78
2023-09-30 03:00:00,13201.18,24103.98,88.72
2023-09-30 04:00:00,13364.63,22575.18,88.28
2023-09-30 05:00:00,13928.34,21561.69,92.1
2023-09-30 06:00:00,14637.62,20580.01,105.3
2023-09-30 07:00:00,15176.05,21010.88,109.46
2023-09-30 08:00:00,14645.25,23878.47,110.05
2023-09-30 09:00:00,13597.12,28190.82,104.97
2023-09-30 10:00:00,11771.37,34115.9,87.52
2023-09-30 11:00:00,10097.21,40119.51,70.53
2023-09-30 12:00:00,10408.47,43140.82,42.76
2023-09-30 13:00:00,10212.89,42893.44,8.76
2023-09-30 14:00:00,10143.43,40828.88,15.04
2023-09-30 15:00:00,10616.6,35703.52,56
2023-09-30 16:00:00,12380.6,28354.43,85.01
2023-09-30 17:00:00,15185.5,19339.62,107.7
2023-09-30 18:00:00,16393.52,13225.4,136.41
2023-09-30 19:00:00,16470.72,11852.34,163.9
2023-09-30 20:00:00,15979.17,12380.09,134.1
2023-09-30 21:00:00,15054.33,12379.98,112.4
2023-09-30 22:00:00,14295.55,11941.2,107.4
2023-09-30 23:00:00,13580.85,11869.46,101.04
2023-10-01 00:00:00,13349.69,12565.49,102.73
2023-10-01 01:00:00,11927.91,12254.23,94.14
2023-10-01 02:00:00,10817.02,12913.89,88.6
2023-10-01 03:00:00,10878.07,13449.09,89.37
2023-10-01 04:00:00,10940.86,14098.74,86.89
2023-10-01 05:00:00,10787.12,14241.15,85.45
2023-10-01 06:00:00,11236.39,14780.93,85.07
2023-10-01 07:00:00,11376.43,16388.45,88.08
2023-10-01 08:00:00,10279.25,20985.48,82.1
2023-10-01 09:00:00,8944.45,26855.72,62.73
2023-10-01 10:00:00,8432.49,32788.85,40
2023-10-01 11:00:00,8216.33,38814.84,8.99
2023-10-01 12:00:00,8123.75,41939.3,-0.01
