Datum (MESZ),Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh)
2021-04-19 00:00:00,28799.31,11108.2,62.78
2021-04-19 01:00:00,28578.69,10549.78,58.09
2021-04-19 02:00:00,28438.53,9908.58,58.08
2021-04-19 03:00:00,28649.27,9787.6,56.09
2021-04-19 04:00:00,28876.28,9680.62,57.91
2021-04-19 05:00:00,30452.05,9599.01,66.58
2021-04-19 06:00:00,32418.93,9868.31,84.9
2021-04-19 07:00:00,33456.83,11421.83,98.66
2021-04-19 08:00:00,33750.65,13935.61,117.18
2021-04-19 09:00:00,34150.15,17190.4,102.78
2021-04-19 10:00:00,33233.92,20567.93,89.19
2021-04-19 11:00:00,32059.46,23142.05,75.12
2021-04-19 12:00:00,31405.42,25078.58,66.5
2021-04-19 13:00:00,31160.17,26702.91,60.4
2021-04-19 14:00:00,30411.78,27167.15,59.63
2021-04-19 15:00:00,30382.61,25997.5,60.14
2021-04-19 16:00:00,30909.25,23131.02,59.64
2021-04-19 17:00:00,31760.89,19807.84,69.98
2021-04-19 18:00:00,32600.49,15644.33,85.04
2021-04-19 19:00:00,33358.55,12544.77,99.41
2021-04-19 20:00:00,33309.18,11869.27,100
2021-04-19 21:00:00,33187.19,12500.39,89.5
2021-04-19 22:00:00,32094.23,12613.34,73.76
2021-04-19 23:00:00,30694.93,12682.18,64.66
2021-04-20 00:00:00,31270.53,12183.04,64.54
2021-04-20 01:00:00,30567.48,11550.64,62.61
2021-04-20 02:00:00,30385.14,10838.42,62.53
2021-04-20 03:00:00,30894.97,10233.4,63.92
2021-04-20 04:00:00,32094.25,9773.77,68.61
2021-04-20 05:00:00,33146.76,9642.93,71.94
2021-04-20 06:00:00,34343.89,9843.36,85.43
2021-04-20 07:00:00,34698.72,12334.71,99.05
2021-04-20 08:00:00,34394.09,16637.93,110.41
2021-04-20 09:00:00,33142.2,22331.97,92
2021-04-20 10:00:00,31214.56,28268.82,69.53
2021-04-20 11:00:00,29296.25,32464.59,62.27
2021-04-20 12:00:00,28083.99,34665.28,60.46
2021-04-20 13:00:00,27163.07,34790.35,58.98
2021-04-20 14:00:00,27091.88,33602.71,57.87
2021-04-20 15:00:00,28041.1,31264,57.02
2021-04-20 16:00:00,29225.93,27257.58,58.83
2021-04-20 17:00:00,31411.16,22251.49,69.88
2021-04-20 18:00:00,32605.01,16605.24,84.98
2021-04-20 19:00:00,34123.69,12131.19,100
2021-04-20 20:00:00,34347.38,10820.48,101.73
2021-04-20 21:00:00,33494.13,11213.56,93.92
2021-04-20 22:00:00,33347.47,11103.31,86.91
2021-04-20 23:00:00,32248.47,10509.07,75
2021-04-21 00:00:00,30763.58,9959.77,66.75
2021-04-21 01:00:00,29553.1,9629.97,63.08
2021-04-21 02:00:00,29138.31,9773.01,62.24
2021-04-21 03:00:00,29075.08,10078.62,61.17
2021-04-21 04:00:00,29678.86,10356.31,62.4
2021-04-21 05:00:00,31346.81,11368.2,63.19
2021-04-21 06:00:00,33245.03,13005.43,81.01
2021-04-21 07:00:00,33484.24,17793.42,87.61
2021-04-21 08:00:00,32631.63,24828.44,76.24
2021-04-21 09:00:00,29527.15,32440.1,59.14
2021-04-21 10:00:00,24591.38,40483.25,51.68
2021-04-21 11:00:00,20986.94,45857.89,57.81
2021-04-21 12:00:00,17784.18,47346.68,49.39
2021-04-21 13:00:00,16969.48,47295.51,46.87
2021-04-21 14:00:00,16998.99,45985.5,43.36
2021-04-21 15:00:00,17679.2,44558.52,41.62
2021-04-21 16:00:00,18621.7,41736.9,33.38
2021-04-21 17:00:00,20166.78,38245.11,42.06
2021-04-21 18:00:00,22142.75,35258.93,53.64
2021-04-21 19:00:00,23626.65,31753.65,73.61
2021-04-21 20:00:00,24401.33,30568.74,78.02
2021-04-21 21:00:00,23614.28,30789.29,69.9
2021-04-21 22:00:00,22154.69,29651.55,62.35
2021-04-21 23:00:00,20700.26,28790.3,50.49
2021-04-22 00:00:00,18925.2,27619.79,46.74
2021-04-22 01:00:00,18177.13,26991.13,46.79
2021-04-22 02:00:00,18258.63,26630.67,44.35
2021-04-22 03:00:00,19021.68,26699.72,46.78
2021-04-22 04:00:00,20071.21,26962.01,47.21
2021-04-22 05:00:00,21477.73,26986.63,50
2021-04-22 06:00:00,22973.14,27602.29,66.73
2021-04-22 07:00:00,23120.41,30021.22,82.57
2021-04-22 08:00:00,22448.09,35695.36,59.34
2021-04-22 09:00:00,20514.82,42419.39,42.72
2021-04-22 10:00:00,18217.85,46290.38,35.63
2021-04-22 11:00:00,16453.96,49459.83,28.97
2021-04-22 12:00:00,15625.62,51765.71,17.67
2021-04-22 13:00:00,14465.94,52869.25,0.07
2021-04-22 14:00:00,14201.35,53738.12,0.06
2021-04-22 15:00:00,14009.65,52935.5,1.53
2021-04-22 16:00:00,14209.73,50820.02,15.95
2021-04-22 17:00:00,15898.09,45524.11,46.72
2021-04-22 18:00:00,19971.29,37949.66,51.57
2021-04-22 19:00:00,22695.02,31380.79,77.73
2021-04-22 20:00:00,23658.93,27974.87,84.42
2021-04-22 21:00:00,23931.42,27242.2,78.25
2021-04-22 22:00:00,23362.81,26804.55,66.75
2021-04-22 23:00:00,21200.37,26226.39,63.1
2021-04-23 00:00:00,19368.91,25148.41,66.73
2021-04-23 01:00:00,19028.43,24071.94,58.4
2021-04-23 02:00:00,19267.61,23340.92,57.48
2021-04-23 03:00:00,19970.73,22441.12,57.9
2021-04-23 04:00:00,20519.05,22054.71,57.48
2021-04-23 05:00:00,21945.32,21609.46,67
2021-04-23 06:00:00,23490.72,21500.65,77
2021-04-23 07:00:00,24070.43,23868.54,83.73
2021-04-23 08:00:00,24245.62,30383.12,83.16
2021-04-23 09:00:00,23227.45,36802.43,63.89
2021-04-23 10:00:00,22136.63,41463.02,54.38
2021-04-23 11:00:00,20221.02,46158.5,50.84
2021-04-23 12:00:00,17968.58,49149.83,46.72
2021-04-23 13:00:00,15938.03,50307.32,43.52
2021-04-23 14:00:00,14665.85,49605.36,38.73
2021-04-23 15:00:00,14328.45,46576.53,40.06
2021-04-23 16:00:00,15239.2,41492.24,45.29
2021-04-23 17:00:00,18353.06,34184.89,51.36
2021-04-23 18:00:00,20899.55,25674.6,64
2021-04-23 19:00:00,22526.12,18761.54,78.02
2021-04-23 20:00:00,23036.79,16031.32,81.02
2021-04-23 21:00:00,23205.41,15977.12,78.33
2021-04-23 22:00:00,22829.89,16393.78,70.9
2021-04-23 23:00:00,21913.61,16428.83,65.69
2021-04-24 00:00:00,20530.82,16120.85,68.51
2021-04-24 01:00:00,19702.23,16068.33,64.5
2021-04-24 02:00:00,18491.09,16405.26,61.4
2021-04-24 03:00:00,18556.79,16308.79,56.86
2021-04-24 04:00:00,18275.36,16702.45,54.89
2021-04-24 05:00:00,17829.16,16835.04,54.55
2021-04-24 06:00:00,17936.55,17034.93,57.95
2021-04-24 07:00:00,18069.52,19484.11,57.51
2021-04-24 08:00:00,17902.97,24021.47,55.75
2021-04-24 09:00:00,16806.45,30806.48,54.68
2021-04-24 10:00:00,14091.69,37142.79,50
2021-04-24 11:00:00,12432.6,40870.36,47.96
2021-04-24 12:00:00,11506.29,42229.63,43.9
2021-04-24 13:00:00,10860.17,42885.4,32.84
2021-04-24 14:00:00,10615.42,42201.66,20.24
2021-04-24 15:00:00,10628.51,40644.2,19.51
2021-04-24 16:00:00,11021.7,37572.15,28.18
2021-04-24 17:00:00,12272.82,32663.61,48.46
2021-04-24 18:00:00,15753.38,26899.78,56.96
2021-04-24 19:00:00,17038.83,22047.71,67.65
2021-04-24 20:00:00,17768.74,19800.92,73.43
2021-04-24 21:00:00,16972.46,20068.14,68.56
2021-04-24 22:00:00,16643.66,19902.11,67.15
2021-04-24 23:00:00,15650.16,19147.57,58.42
2021-04-25 00:00:00,14241.4,18604.71,50.82
2021-04-25 01:00:00,13415.14,17663.55,48.55
2021-04-25 02:00:00,13017.37,16714.65,48.71
2021-04-25 03:00:00,13116.85,16235.46,48.3
2021-04-25 04:00:00,13031.23,15879.02,48.03
2021-04-25 05:00:00,12993.15,15560.76,47.32
2021-04-25 06:00:00,13016.06,16133.41,44.76
2021-04-25 07:00:00,13073.01,18356.83,43.8
2021-04-25 08:00:00,12936.92,23132.85,43.48
2021-04-25 09:00:00,11975.19,30292.72,37.21
2021-04-25 10:00:00,11010.94,36787.98,17.8
2021-04-25 11:00:00,10755.09,40459.47,15.5
2021-04-25 12:00:00,10767.25,41994.11,15.32
2021-04-25 13:00:00,10679.41,42787.28,1.61
2021-04-25 14:00:00,10602.57,41887.72,-6.94
2021-04-25 15:00:00,10632.5,39992.35,-3.29
2021-04-25 16:00:00,10729.93,37097.45,0.11
2021-04-25 17:00:00,11660.38,31736.7,18.91
2021-04-25 18:00:00,14491.09,24577.15,54.7
2021-04-25 19:00:00,18362.77,18593.89,65.93
2021-04-25 20:00:00,19477.05,16565.88,67.88
2021-04-25 21:00:00,19214.45,17819.31,66
2021-04-25 22:00:00,18964.11,18205.01,64.98
2021-04-25 23:00:00,18759.39,17537.43,59.98
