Datum (MEZ),Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh)
2021-03-22 00:00:00,20740.43,25103.83,49.55
2021-03-22 01:00:00,20969.2,24274.02,48.74
2021-03-22 02:00:00,21570.98,23100.06,47.76
2021-03-22 03:00:00,22125.39,21930.43,47.01
2021-03-22 04:00:00,24128.27,20685.58,47.4
2021-03-22 05:00:00,27458.09,19844.71,50.56
2021-03-22 06:00:00,30910.2,18820.51,62
2021-03-22 07:00:00,32642.26,18877.46,73
2021-03-22 08:00:00,33242.7,20319.25,74.9
2021-03-22 09:00:00,33332.66,23216,71.6
2021-03-22 10:00:00,32719.63,25412.26,65.46
2021-03-22 11:00:00,32370.92,26612.09,62.43
2021-03-22 12:00:00,32637.29,27233.93,59.41
2021-03-22 13:00:00,32161.02,26905.89,53.78
2021-03-22 14:00:00,32106.04,25966.45,51.95
2021-03-22 15:00:00,32283.18,24258.38,51.01
2021-03-22 16:00:00,32770.84,21424.52,54.01
2021-03-22 17:00:00,34271.09,18182.46,63.98
2021-03-22 18:00:00,35118.58,16301.56,75.5
2021-03-22 19:00:00,35316.11,17116.87,90.47
2021-03-22 20:00:00,34865.27,17247.09,75
2021-03-22 21:00:00,34243.97,16964.75,65.43
2021-03-22 22:00:00,32554.69,16826.28,60.8
2021-03-22 23:00:00,30382.08,17035.84,49.7
2021-03-23 00:00:00,30211.6,16697.93,54.55
2021-03-23 01:00:00,29853.24,16105.89,53.86
2021-03-23 02:00:00,29744.33,16035.61,50.68
2021-03-23 03:00:00,30044.39,15938.91,50.61
2021-03-23 04:00:00,30816.53,15010,52.56
2021-03-23 05:00:00,33131.45,14193.81,58.74
2021-03-23 06:00:00,34929.89,14417.42,65.25
2021-03-23 07:00:00,36764.55,15769.43,74.37
2021-03-23 08:00:00,37061.24,17810.28,75.9
2021-03-23 09:00:00,37161.75,19959.09,69.2
2021-03-23 10:00:00,36726.14,22118.22,63.46
2021-03-23 11:00:00,36442.34,23325.99,62.1
2021-03-23 12:00:00,36001.11,23423.75,61.97
2021-03-23 13:00:00,35811.57,22549.62,57.58
2021-03-23 14:00:00,35464.05,21486.98,58.69
2021-03-23 15:00:00,35324.44,19756.44,58.43
2021-03-23 16:00:00,36059.85,17449.74,60.02
2021-03-23 17:00:00,37190.5,14253.34,64.64
2021-03-23 18:00:00,37721.46,12412.21,71.4
2021-03-23 19:00:00,37941.11,12815.12,83.49
2021-03-23 20:00:00,37651.97,13161.75,72.48
2021-03-23 21:00:00,36496.92,14103.64,64.57
2021-03-23 22:00:00,34389.55,14783.82,60.47
2021-03-23 23:00:00,32040.78,15508.79,51
2021-03-24 00:00:00,29558.16,16074.82,47.59
2021-03-24 01:00:00,28021.51,16014.28,47.41
2021-03-24 02:00:00,27495.75,16492.37,44.95
2021-03-24 03:00:00,27215.62,17157,45.43
2021-03-24 04:00:00,28424.18,17403.68,47.48
2021-03-24 05:00:00,32008.64,17600.13,49.06
2021-03-24 06:00:00,34047.97,18578.76,64.97
2021-03-24 07:00:00,34875.34,21945.39,65.78
2021-03-24 08:00:00,34244.5,26555.95,67.93
2021-03-24 09:00:00,31875.65,31782.53,50.87
2021-03-24 10:00:00,27224.66,37498.78,44.04
2021-03-24 11:00:00,25134.08,42682.02,44.37
2021-03-24 12:00:00,24102.98,44386.37,43.95
2021-03-24 13:00:00,23669.72,44220.11,44.82
2021-03-24 14:00:00,24233.65,41257.08,45.21
2021-03-24 15:00:00,25847.06,34860.76,48.87
2021-03-24 16:00:00,29413.05,25976.24,52.07
2021-03-24 17:00:00,33228.23,18061.12,61.32
2021-03-24 18:00:00,34355.68,14657.25,70.91
2021-03-24 19:00:00,34354.9,14974.25,84
2021-03-24 20:00:00,34301.85,14684.81,73.58
2021-03-24 21:00:00,34352.04,14679.39,66.75
2021-03-24 22:00:00,33546.49,14560.63,62.5
2021-03-24 23:00:00,32434.42,14058.78,59.1
