Datum (MEZ),Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh)
2020-03-09 00:00:00,16640.21,24948.94,25.02
2020-03-09 01:00:00,16639.88,23500.33,25
2020-03-09 02:00:00,15677.46,22473.79,25.09
2020-03-09 03:00:00,16026.71,21233.01,24.77
2020-03-09 04:00:00,17626.12,19893.38,24.47
2020-03-09 05:00:00,20818.94,19284.17,25.3
2020-03-09 06:00:00,25041.11,19127.99,37.1
2020-03-09 07:00:00,27372.53,19812.65,46.99
2020-03-09 08:00:00,28828.21,20614.53,50.27
2020-03-09 09:00:00,29507.78,23030.08,45.65
2020-03-09 10:00:00,28497.76,26637.36,40.44
2020-03-09 11:00:00,27251.3,29447.55,40.35
2020-03-09 12:00:00,27459.1,31378.71,36.88
2020-03-09 13:00:00,27176.67,31937.41,35.49
2020-03-09 14:00:00,28068.68,31228.63,33.75
2020-03-09 15:00:00,28609.7,28808.83,36.75
2020-03-09 16:00:00,28647.17,24037.42,39.3
2020-03-09 17:00:00,29807.17,19480.82,46.35
2020-03-09 18:00:00,30875.71,19126.23,54.57
2020-03-09 19:00:00,30944.2,21788.8,58.98
2020-03-09 20:00:00,29641.47,24097.37,40.5
2020-03-09 21:00:00,26771.12,26960.55,35.98
2020-03-09 22:00:00,23583.09,29516.53,34.97
2020-03-09 23:00:00,18542.43,32525.15,26.75
2020-03-10 00:00:00,15673.32,34645.8,24.06
2020-03-10 01:00:00,14745.05,35923.62,23.7
2020-03-10 02:00:00,14252.36,37643.93,21.77
2020-03-10 03:00:00,14210.32,39674.04,15.91
2020-03-10 04:00:00,14552,41666.79,13.06
2020-03-10 05:00:00,15335.29,43830.98,15.8
2020-03-10 06:00:00,17141.64,46246.55,24.23
2020-03-10 07:00:00,18990.31,47621.95,29
2020-03-10 08:00:00,19830.8,48636.75,30.19
2020-03-10 09:00:00,20175.73,49720.02,31.08
2020-03-10 10:00:00,20013.82,50974.91,30.1
2020-03-10 11:00:00,20469.84,51511.95,31.77
2020-03-10 12:00:00,20040.46,51008.74,30.55
2020-03-10 13:00:00,20119.78,49974.28,30
2020-03-10 14:00:00,19909.59,48674.43,29.69
2020-03-10 15:00:00,19534.66,47804.63,24.84
2020-03-10 16:00:00,18474.19,47841.05,22.64
2020-03-10 17:00:00,18472.56,48794.31,24.27
2020-03-10 18:00:00,19903.78,50419.99,28.17
2020-03-10 19:00:00,19726.43,51420.78,27.37
2020-03-10 20:00:00,16651.28,51603.68,24.04
2020-03-10 21:00:00,13544.94,51693.49,11.79
2020-03-10 22:00:00,13069.23,50804.94,9.03
2020-03-10 23:00:00,12729.87,51160.09,4.93
2020-03-11 00:00:00,12364.27,50511.44,-0.05
2020-03-11 01:00:00,12282.79,49694.57,0.07
2020-03-11 02:00:00,12268.08,48153.84,0.1
2020-03-11 03:00:00,12411.09,45709.65,0.13
2020-03-11 04:00:00,12958.68,44248.83,5.58
2020-03-11 05:00:00,14325.96,41499.57,21.13
2020-03-11 06:00:00,17131.39,39085.7,26.87
2020-03-11 07:00:00,18842.68,37038.16,33.94
2020-03-11 08:00:00,18296.99,38301.97,37.17
2020-03-11 09:00:00,18167.09,41316.78,34.27
2020-03-11 10:00:00,17674.28,45133.26,33.07
2020-03-11 11:00:00,17384.67,47980.24,29.2
2020-03-11 12:00:00,17095.7,49446.28,25.97
2020-03-11 13:00:00,16970.76,48732.88,24.06
2020-03-11 14:00:00,17102.73,47032.36,23.73
2020-03-11 15:00:00,17529,42523.31,24.9
2020-03-11 16:00:00,17984.54,36894.19,26.66
2020-03-11 17:00:00,18315.52,32194.86,33.8
2020-03-11 18:00:00,18837.54,31156.24,37
2020-03-11 19:00:00,18844.79,34118.03,37.99
2020-03-11 20:00:00,17689.5,37987.56,28.1
2020-03-11 21:00:00,15139.03,40284.61,24.39
2020-03-11 22:00:00,13768.75,41572.16,23.84
2020-03-11 23:00:00,12123.49,43334.49,12.58
2020-03-12 00:00:00,11238.56,44630.77,7.37
2020-03-12 01:00:00,11465.59,46059.66,1.79
2020-03-12 02:00:00,11250.42,46785.16,0.06
2020-03-12 03:00:00,11216.12,48412.01,0.01
2020-03-12 04:00:00,11452.95,49794.88,-1.58
2020-03-12 05:00:00,12105.07,50577.52,0.13
2020-03-12 06:00:00,13575.08,51394.26,10.64
2020-03-12 07:00:00,14438.84,52557.14,19.98
2020-03-12 08:00:00,14315.71,55387.78,18.05
2020-03-12 09:00:00,13979.41,58903.75,9.18
2020-03-12 10:00:00,13731.76,63044.53,-0.01
2020-03-12 11:00:00,13443.44,63980.38,-0.05
2020-03-12 12:00:00,13478.46,64324.69,0.03
2020-03-12 13:00:00,13569.97,63834.82,0.56
2020-03-12 14:00:00,13718.79,61479.38,0.08
2020-03-12 15:00:00,13779.82,55949.27,12.73
2020-03-12 16:00:00,15029.24,49024.55,23.6
2020-03-12 17:00:00,17065.32,42255.61,27.45
2020-03-12 18:00:00,18490.51,38392.1,37
2020-03-12 19:00:00,18424.22,38156.35,39.63
2020-03-12 20:00:00,17832.55,38832.62,31.76
2020-03-12 21:00:00,15416.65,41215.02,24.5
2020-03-12 22:00:00,14240.7,42844,23.26
2020-03-12 23:00:00,12823.77,43537.28,7.5
2020-03-13 00:00:00,12846.15,43472.62,7.59
2020-03-13 01:00:00,12314.64,43621.59,6.99
2020-03-13 02:00:00,12262.84,43824.36,2.48
2020-03-13 03:00:00,12070.37,44395.7,2.95
2020-03-13 04:00:00,12783.85,44980.05,2.58
2020-03-13 05:00:00,13412.56,44569.78,7.96
2020-03-13 06:00:00,14752.51,45405.92,21.83
2020-03-13 07:00:00,16531.44,48252.39,24.94
2020-03-13 08:00:00,14427.6,53338.04,13.99
2020-03-13 09:00:00,13581.28,58220.16,4.02
2020-03-13 10:00:00,13401.82,61668.8,0.09
2020-03-13 11:00:00,13779.98,63994.17,10.69
2020-03-13 12:00:00,13803.59,64421.14,4.08
2020-03-13 13:00:00,13723.32,63813.54,0.12
2020-03-13 14:00:00,13624.2,61498.98,0.01
2020-03-13 15:00:00,13831.8,57041.57,4.68
2020-03-13 16:00:00,15615.06,49053.81,21.37
2020-03-13 17:00:00,19281.88,41199.44,32.65
2020-03-13 18:00:00,20716.38,36096.94,37.7
2020-03-13 19:00:00,20895.68,32851.67,42.5
2020-03-13 20:00:00,20911.73,28495.95,38.41
2020-03-13 21:00:00,19828.78,24271.46,36.93
2020-03-13 22:00:00,19314.12,20520.66,36.99
2020-03-13 23:00:00,18930.06,17163.9,35.35
2020-03-14 00:00:00,17936.67,14175.61,34.29
2020-03-14 01:00:00,17788.82,12389.61,32.04
2020-03-14 02:00:00,17763.42,10956.83,31.43
2020-03-14 03:00:00,17659.72,10006.81,29.05
2020-03-14 04:00:00,17952.86,9478.67,29.27
2020-03-14 05:00:00,18462.1,9345.83,31.15
2020-03-14 06:00:00,18373.85,9797.75,34.61
2020-03-14 07:00:00,18287.4,13358.74,34.9
2020-03-14 08:00:00,17256.98,19564.19,34.83
2020-03-14 09:00:00,16984.77,26180.31,34.94
2020-03-14 10:00:00,16239.78,31194.03,29.13
2020-03-14 11:00:00,14673.96,33750.29,26.96
2020-03-14 12:00:00,13908.44,34311.63,26.01
2020-03-14 13:00:00,13177.49,33369.86,23.81
2020-03-14 14:00:00,13191.48,31383.66,22.62
2020-03-14 15:00:00,14132.53,29203.02,24.87
