Datum (MESZ),Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh)
2023-06-12 00:00:00,11914.97,27023.15,94.33
2023-06-12 01:00:00,11524.64,25826.44,85.08
2023-06-12 02:00:00,11177.16,24134.9,85.02
2023-06-12 03:00:00,11129.77,22213.9,81.63
2023-06-12 04:00:00,10973.19,20914.76,83.95
2023-06-12 05:00:00,11395.61,20489.21,95.08
2023-06-12 06:00:00,12036.23,22205.16,107.43
2023-06-12 07:00:00,12507.77,25332.29,126.84
2023-06-12 08:00:00,12416.51,30203.32,124.39
2023-06-12 09:00:00,11727.47,37719.65,106.01
2023-06-12 10:00:00,10825.49,46494.51,89.97
2023-06-12 11:00:00,10555.6,52421.76,75.96
2023-06-12 12:00:00,10116.74,55400.31,66.63
2023-06-12 13:00:00,10102.5,55631.73,61.01
2023-06-12 14:00:00,10242.27,53646.97,64.22
2023-06-12 15:00:00,10709.75,50125.5,75.96
2023-06-12 16:00:00,11405.41,44932.03,84.82
2023-06-12 17:00:00,13056.93,39686.93,97.6
2023-06-12 18:00:00,14660.7,33398.87,109.68
2023-06-12 19:00:00,15354.18,27765.69,133.04
2023-06-12 20:00:00,15788.78,24129.86,142.89
2023-06-12 21:00:00,15911.45,25009.44,116.93
2023-06-12 22:00:00,15422.29,27445.27,107
2023-06-12 23:00:00,15036.57,27831.97,98.1
2023-06-13 00:00:00,13571.5,26914.39,89.11
2023-06-13 01:00:00,13571.37,25492.2,82.78
2023-06-13 02:00:00,13380.24,23263.86,83.29
2023-06-13 03:00:00,13231.99,21003.68,82.75
2023-06-13 04:00:00,13251.85,20068.77,84.77
2023-06-13 05:00:00,13682.3,20239.88,90.04
2023-06-13 06:00:00,15034.97,22155.5,115.14
2023-06-13 07:00:00,15460.33,25229.12,119.53
2023-06-13 08:00:00,15055.56,31280.05,120.04
2023-06-13 09:00:00,13310.52,39720.41,103.12
