Datum (MEZ),Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh)
2023-02-27 00:00:00,26396.09,16620.77,122.83
2023-02-27 01:00:00,26394.26,15954.36,132.91
2023-02-27 02:00:00,26800.99,15712.31,132.9
2023-02-27 03:00:00,27366.41,15065.74,125.03
2023-02-27 04:00:00,28884.39,14671.35,120.07
2023-02-27 05:00:00,32106.11,14465.85,139.83
2023-02-27 06:00:00,36478.87,14736.59,164.23
2023-02-27 07:00:00,38402,15715.46,186.66
2023-02-27 08:00:00,39105.95,19712.92,186.95
2023-02-27 09:00:00,38964.38,25112.67,166.57
2023-02-27 10:00:00,36567.44,30137.84,152.91
2023-02-27 11:00:00,34686.17,32787.34,135.87
2023-02-27 12:00:00,33945.1,33086.78,138.59
2023-02-27 13:00:00,33880.42,31518.76,135.52
2023-02-27 14:00:00,34325.02,28266.45,131.51
2023-02-27 15:00:00,35807.26,24403.63,132.2
2023-02-27 16:00:00,37851.47,19572.35,153.45
2023-02-27 17:00:00,39119.07,16174.98,170.69
2023-02-27 18:00:00,39720.25,15277.06,190.01
2023-02-27 19:00:00,39865.12,15084.7,198.15
2023-02-27 20:00:00,39652.21,14692.37,174.49
2023-02-27 21:00:00,39352.56,14290.15,160.3
2023-02-27 22:00:00,38349.54,14016.71,153.46
2023-02-27 23:00:00,36334.86,13793.49,149.46
2023-02-28 00:00:00,34141.31,13468.64,134
2023-02-28 01:00:00,32988.98,13289.62,124.82
2023-02-28 02:00:00,32653.02,13124.3,123.83
2023-02-28 03:00:00,32750.01,12983.52,124.59
2023-02-28 04:00:00,33299.37,13196.56,126.25
2023-02-28 05:00:00,35298.71,13809.84,141.41
2023-02-28 06:00:00,37754.05,14308.64,162.47
2023-02-28 07:00:00,38803.02,15846.94,177.99
2023-02-28 08:00:00,38841.3,20505.56,186.04
2023-02-28 09:00:00,37779.62,27905.5,160.31
2023-02-28 10:00:00,34280.96,34941.47,130.38
2023-02-28 11:00:00,30652.25,38331.93,124.2
2023-02-28 12:00:00,29120.36,39966.33,116.71
2023-02-28 13:00:00,29113.89,39137.19,119.19
2023-02-28 14:00:00,29807.97,35426.81,123.41
2023-02-28 15:00:00,32980.23,28656.26,133.2
2023-02-28 16:00:00,36670.41,19750.78,154.42
2023-02-28 17:00:00,38150.43,13026.88,173.13
2023-02-28 18:00:00,38709.2,12330.07,193.87
2023-02-28 19:00:00,38825.34,13457.93,193.78
2023-02-28 20:00:00,38552.81,13927.42,174.89
2023-02-28 21:00:00,38257.34,13529.85,158.27
2023-02-28 22:00:00,37886.55,13063.24,153.78
2023-02-28 23:00:00,36478.72,12476.02,142.14
2023-03-01 00:00:00,34286.06,12513.26,133.08
2023-03-01 01:00:00,33311.78,12213.9,125.46
2023-03-01 02:00:00,33119.19,11782.73,124.96
2023-03-01 03:00:00,33327.9,11419.7,127.66
2023-03-01 04:00:00,33524.56,11616.9,130.58
2023-03-01 05:00:00,35201,12193.99,141.35
2023-03-01 06:00:00,37597.3,13229.96,163.45
2023-03-01 07:00:00,38438.49,14907.98,186.03
2023-03-01 08:00:00,38425.74,20339.62,186.03
2023-03-01 09:00:00,36431.51,27237.62,152.9
2023-03-01 10:00:00,33387.56,33126.25,126.69
2023-03-01 11:00:00,30661.8,37179.7,118.72
2023-03-01 12:00:00,28073.56,39173.2,115.79
2023-03-01 13:00:00,26880.98,38925.89,114.12
2023-03-01 14:00:00,27846.85,36262.91,116.09
2023-03-01 15:00:00,30647.98,30921.66,122.81
2023-03-01 16:00:00,34055.69,22972.95,135.46
