Datum (MESZ),Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh)
2024-07-29 00:00:00,11959.61,16243.66,79.59
2024-07-29 01:00:00,11037.19,15475.15,76.03
2024-07-29 02:00:00,11028.21,14670.05,72.25
2024-07-29 03:00:00,10962.2,14170.97,76.29
2024-07-29 04:00:00,11272.28,13962.63,80
2024-07-29 05:00:00,11946.56,14250.86,101.3
2024-07-29 06:00:00,12523.38,15949.68,135
2024-07-29 07:00:00,11991.6,20850.67,121.66
2024-07-29 08:00:00,10614.45,28612.89,98.46
2024-07-29 09:00:00,9321.11,37482.76,63.66
2024-07-29 10:00:00,8511.7,45141.64,10.58
2024-07-29 11:00:00,8306.04,49483.96,-0.16
2024-07-29 12:00:00,8303.2,52812.65,-0.19
2024-07-29 13:00:00,8104.17,53307.43,-1.7
2024-07-29 14:00:00,8032.27,51834.47,-0.98
2024-07-29 15:00:00,7988.33,47777.24,-0.07
2024-07-29 16:00:00,8237.94,42175.08,13.74
2024-07-29 17:00:00,9850.97,33806.19,64.48
2024-07-29 18:00:00,14675.19,23679.23,96.91
2024-07-29 19:00:00,17962.5,15379.91,123.24
2024-07-29 20:00:00,18913.94,11451.42,178.07
2024-07-29 21:00:00,19034.83,10875.07,132.72
2024-07-29 22:00:00,19044.48,11843.18,107.8
2024-07-29 23:00:00,18033.97,12571.21,90.2
2024-07-30 00:00:00,16166.57,12669.85,78.01
2024-07-30 01:00:00,15300.8,12652.77,75.77
2024-07-30 02:00:00,15160.01,12244.67,79.27
2024-07-30 03:00:00,15556.25,11565.98,83.73
2024-07-30 04:00:00,16220.05,11265.32,88.59
2024-07-30 05:00:00,17029.15,11364.87,101.85
2024-07-30 06:00:00,17265.67,13622.6,115.64
2024-07-30 07:00:00,17178.38,19163.68,113.48
2024-07-30 08:00:00,15957.16,26567.64,99.65
2024-07-30 09:00:00,11931.11,34848.76,67.78
2024-07-30 10:00:00,9417.4,42315.32,37.52
2024-07-30 11:00:00,9205.54,47822.46,7.84
2024-07-30 12:00:00,9038.8,50301.52,1.09
2024-07-30 13:00:00,9125.67,50368.07,-0.04
2024-07-30 14:00:00,9288.73,48507.85,-0.06
2024-07-30 15:00:00,9254.41,44572.02,13.25
2024-07-30 16:00:00,10207.66,38472.51,40.68
2024-07-30 17:00:00,14022.04,30722.05,78.1
2024-07-30 18:00:00,18641.92,21469.28,103.4
2024-07-30 19:00:00,21560.19,14029.66,129.44
2024-07-30 20:00:00,22066.7,10450.43,177.13
2024-07-30 21:00:00,22111.43,9736.14,147.67
2024-07-30 22:00:00,21769.35,10055.07,114.98
2024-07-30 23:00:00,21149.23,10373.84,99.04
2024-07-31 00:00:00,20189.43,10374.12,98.85
2024-07-31 01:00:00,19015.17,10148.28,87.29
2024-07-31 02:00:00,18900.98,9714.46,85.19
2024-07-31 03:00:00,19061.2,9158.92,82.9
2024-07-31 04:00:00,19394.51,8654.42,90.6
2024-07-31 05:00:00,19989.96,8537.06,102.39
2024-07-31 06:00:00,20476.64,10776.88,112.51
2024-07-31 07:00:00,20376.05,16402.53,110.14
2024-07-31 08:00:00,18130.58,24411.03,95.26
2024-07-31 09:00:00,14110.77,33176.51,79.02
2024-07-31 10:00:00,11591.72,39669.05,55.89
2024-07-31 11:00:00,10707.19,43516.78,33.46
2024-07-31 12:00:00,10123.93,45264.2,21.75
2024-07-31 13:00:00,10062.54,44629.71,11.36
2024-07-31 14:00:00,10139.98,42652.76,17.53
2024-07-31 15:00:00,11487.19,38584.17,31.74
2024-07-31 16:00:00,13522.63,32567.14,46.09
2024-07-31 17:00:00,16705.49,26955.34,75.85
2024-07-31 18:00:00,20034.7,21324.3,99.16
2024-07-31 19:00:00,21537.22,16569.06,115.39
2024-07-31 20:00:00,21839.12,13848.48,136.15
2024-07-31 21:00:00,21964.44,13255.89,116.19
2024-07-31 22:00:00,21946.64,12759.04,104.51
2024-07-31 23:00:00,21491.42,12857.2,96.49
2024-08-01 00:00:00,21889.83,12792.78,96.45
2024-08-01 01:00:00,21264.35,12362.85,92.4
2024-08-01 02:00:00,20584.46,11731.8,86.85
2024-08-01 03:00:00,20682.99,11212.69,84.11
2024-08-01 04:00:00,21264.56,10879.21,93.08
2024-08-01 05:00:00,22301.52,11090.6,112.71
2024-08-01 06:00:00,22653.35,12943.76,134.39
2024-08-01 07:00:00,22099.6,17341.62,109.52
2024-08-01 08:00:00,21029.36,23664.96,105.95
2024-08-01 09:00:00,18447.51,31017.18,90.1
2024-08-01 10:00:00,16608.56,36997.53,76.95
2024-08-01 11:00:00,14851.77,39836.63,67.64
2024-08-01 12:00:00,14403.02,38914.28,64.03
2024-08-01 13:00:00,16258.47,36707.86,60.38
2024-08-01 14:00:00,16531.51,34987.42,62.39
2024-08-01 15:00:00,16518.16,32255.25,71.22
2024-08-01 16:00:00,17650.79,28574.76,77.39
2024-08-01 17:00:00,20305.99,24501.52,95.16
2024-08-01 18:00:00,22011.6,20951.79,102.83
2024-08-01 19:00:00,22802.86,18260.27,112.5
2024-08-01 20:00:00,22956.81,15788.04,138.07
2024-08-01 21:00:00,22681.34,15360.75,124.03
2024-08-01 22:00:00,22393.65,15086.35,112.94
2024-08-01 23:00:00,21229.35,14374.49,105.7
2024-08-02 00:00:00,20192.5,13430.11,93.93
2024-08-02 01:00:00,19636.92,12916.11,89.17
2024-08-02 02:00:00,19063.83,12566.94,88.11
2024-08-02 03:00:00,19115.81,12147.54,82.97
2024-08-02 04:00:00,19280.37,12130.57,86.95
2024-08-02 05:00:00,20033.25,12790.5,96.61
2024-08-02 06:00:00,21155.18,14226.39,110.75
2024-08-02 07:00:00,21397.03,16711.51,121.38
2024-08-02 08:00:00,21413.66,19753.27,113.19
2024-08-02 09:00:00,20210.95,23553.12,104.42
2024-08-02 10:00:00,17632.3,27801.4,91.68
2024-08-02 11:00:00,16314.89,32478.46,77.69
2024-08-02 12:00:00,14451.85,34973.1,73.58
2024-08-02 13:00:00,13473.77,36346.73,61.94
2024-08-02 14:00:00,12374.74,36695.66,53.44
2024-08-02 15:00:00,12841.71,35556.23,50.58
2024-08-02 16:00:00,13622.1,32216.14,65.42
2024-08-02 17:00:00,15986.26,27322.85,77.69
2024-08-02 18:00:00,19579.98,20492.93,102.22
2024-08-02 19:00:00,21383.66,13722.51,128.49
2024-08-02 20:00:00,21622.19,10217.78,146.19
2024-08-02 21:00:00,21455.05,9430.69,121.66
2024-08-02 22:00:00,21208.36,9345.14,114.42
2024-08-02 23:00:00,19694.61,9234.22,99.01
2024-08-03 00:00:00,18526.97,9307.68,102.65
2024-08-03 01:00:00,17231.95,9304.77,99.14
2024-08-03 02:00:00,15423.45,9345.97,93.3
2024-08-03 03:00:00,14636.77,9600.33,89.1
2024-08-03 04:00:00,14506.15,9793.51,86.31
2024-08-03 05:00:00,14321.42,10174.13,94.88
2024-08-03 06:00:00,14321.55,11563.42,103.74
2024-08-03 07:00:00,12418.47,15893.79,95.51
2024-08-03 08:00:00,9981.24,22368,84.5
2024-08-03 09:00:00,7723.68,30292.72,66.06
