Datum (MESZ),Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh)
2020-06-15 00:00:00,13870.91,20066.73,23.07
2020-06-15 01:00:00,13189.12,19610.42,20.65
2020-06-15 02:00:00,12897.43,18808.44,19.06
2020-06-15 03:00:00,13234.08,18072.02,18.02
2020-06-15 04:00:00,13484.28,17493.08,17.4
2020-06-15 05:00:00,15234.34,17385.15,21.36
2020-06-15 06:00:00,19151.61,18131.24,29.93
2020-06-15 07:00:00,21963.41,19046.5,35.28
2020-06-15 08:00:00,23843.67,20964.68,36.05
2020-06-15 09:00:00,24785.93,23590.48,35.89
2020-06-15 10:00:00,24987.38,25801,34.09
2020-06-15 11:00:00,25668.48,27570.34,34
2020-06-15 12:00:00,25758.78,27447.33,34.1
2020-06-15 13:00:00,25739.97,26849.54,33.15
2020-06-15 14:00:00,25514.82,25420.74,31.9
2020-06-15 15:00:00,25793.02,23642.11,31
2020-06-15 16:00:00,25888.18,21506.73,30.52
2020-06-15 17:00:00,26734.11,19002.14,33
2020-06-15 18:00:00,27032.56,16110.48,38
2020-06-15 19:00:00,27012.18,13417.61,43.52
2020-06-15 20:00:00,26843.68,11459.83,41.07
2020-06-15 21:00:00,26366.84,10689.37,35.91
2020-06-15 22:00:00,25725.71,10390.46,36.39
2020-06-15 23:00:00,24872.6,9831.93,31.92
2020-06-16 00:00:00,23634.36,9513.68,29.86
2020-06-16 01:00:00,22327.72,9286.85,26.59
2020-06-16 02:00:00,21880.77,8788.94,25.17
2020-06-16 03:00:00,21776.01,8474.83,24.79
2020-06-16 04:00:00,22230.44,8330.75,24.34
2020-06-16 05:00:00,23441.16,8440.16,25.1
2020-06-16 06:00:00,25103.58,9864.62,31.13
2020-06-16 07:00:00,25841.22,12226.54,38.39
2020-06-16 08:00:00,25994.88,15369.31,45.9
2020-06-16 09:00:00,26138.1,18793.54,41.39
2020-06-16 10:00:00,25738.85,21700.46,39.32
2020-06-16 11:00:00,25400.13,23667.66,40.31
2020-06-16 12:00:00,25350.06,24789.89,38.75
2020-06-16 13:00:00,25571.71,25370.38,34.97
2020-06-16 14:00:00,25665.63,25163.21,32.21
2020-06-16 15:00:00,25542.52,24703.41,30.86
2020-06-16 16:00:00,25656.81,22958.03,30.66
2020-06-16 17:00:00,25882.98,20265.02,33.73
2020-06-16 18:00:00,26339.95,16572.64,38.32
2020-06-16 19:00:00,26410.97,12943.71,42.91
2020-06-16 20:00:00,26483.31,10173.06,40.66
2020-06-16 21:00:00,26619.52,8791.06,37.66
2020-06-16 22:00:00,26278.4,8365.74,34.92
2020-06-16 23:00:00,25930.24,7941.94,30.94
2020-06-17 00:00:00,25662.25,7944.69,32.05
2020-06-17 01:00:00,24929.06,7652.1,30.38
2020-06-17 02:00:00,23527.24,7585.36,28.1
2020-06-17 03:00:00,23303.51,7605.13,26.92
2020-06-17 04:00:00,23544.39,7654.58,26.53
2020-06-17 05:00:00,25062.52,8190.62,28.76
2020-06-17 06:00:00,26724.86,10131.93,35.96
2020-06-17 07:00:00,27608.95,13524.28,51.93
2020-06-17 08:00:00,27366.55,17808.12,56.52
2020-06-17 09:00:00,26872.78,22339.43,42.14
2020-06-17 10:00:00,26191.87,26726.19,38.99
2020-06-17 11:00:00,26234.02,29372.82,38.39
2020-06-17 12:00:00,26676.19,30065.14,36.03
2020-06-17 13:00:00,26626.87,29935.47,36.01
2020-06-17 14:00:00,26438.55,28689.7,35.05
2020-06-17 15:00:00,25998.92,26932.2,33.59
2020-06-17 16:00:00,26324.27,25517.16,33
2020-06-17 17:00:00,26576.26,22951.6,40.06
2020-06-17 18:00:00,26804.33,20589.82,45.58
2020-06-17 19:00:00,26708.51,19149.52,47.33
2020-06-17 20:00:00,26241.72,18219.47,42.32
2020-06-17 21:00:00,26040.73,18169.12,39.71
2020-06-17 22:00:00,25144.54,18154.61,36.59
2020-06-17 23:00:00,24157.89,18215.22,31.7
2020-06-18 00:00:00,21879.93,18452.94,27.74
2020-06-18 01:00:00,21181.17,18032.85,25.26
2020-06-18 02:00:00,20036.08,17078.33,23.51
2020-06-18 03:00:00,19419.22,16304.78,22.82
2020-06-18 04:00:00,19301.81,15751.4,22.92
2020-06-18 05:00:00,21135.41,15835.22,24.31
2020-06-18 06:00:00,24036.22,16751.74,28.86
2020-06-18 07:00:00,26551.72,18464.07,34.59
2020-06-18 08:00:00,26973.14,21436.94,36.59
2020-06-18 09:00:00,26787,25207.97,36.93
2020-06-18 10:00:00,26898.67,28770.65,36.73
2020-06-18 11:00:00,26893.43,30865.43,36.87
2020-06-18 12:00:00,26759.99,32038.83,36.21
2020-06-18 13:00:00,26125.54,32167.83,34
2020-06-18 14:00:00,25764.42,31341.64,32.17
2020-06-18 15:00:00,25591.37,29610.82,31.81
2020-06-18 16:00:00,25843.29,27069.04,30.72
2020-06-18 17:00:00,26225.33,23574.92,33.1
2020-06-18 18:00:00,26636.94,19482.99,35
2020-06-18 19:00:00,26808.85,15873.11,36.99
2020-06-18 20:00:00,26925.37,13130.69,36.3
2020-06-18 21:00:00,26924.44,11756.81,35.57
2020-06-18 22:00:00,25966.65,11379.44,34.3
2020-06-18 23:00:00,24983.41,11413.6,29.98
2020-06-19 00:00:00,23665.42,11795.6,28.1
2020-06-19 01:00:00,22388.98,11932.34,24.45
