Datum (MEZ),Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh)
2023-02-13 00:00:00,33513.71,12951.94,137.5
2023-02-13 01:00:00,32957.9,12895.61,132.68
2023-02-13 02:00:00,33006.68,12697.56,132.64
2023-02-13 03:00:00,33017.15,12591.23,129.04
2023-02-13 04:00:00,34350.18,12454.73,130.84
2023-02-13 05:00:00,36810.42,12298.53,137.36
2023-02-13 06:00:00,40127.19,12166.04,163.19
2023-02-13 07:00:00,41392.19,12144.23,196.08
2023-02-13 08:00:00,41436.62,13101.75,215.87
2023-02-13 09:00:00,41435.56,15387.86,196.2
2023-02-13 10:00:00,40938.11,18178.3,173.35
2023-02-13 11:00:00,40844.33,20797.66,154.42
2023-02-13 12:00:00,40468.91,22385.75,140
2023-02-13 13:00:00,39472.03,22886.08,136.87
2023-02-13 14:00:00,39347.34,21415.03,140
2023-02-13 15:00:00,39624.12,17556.38,157.45
2023-02-13 16:00:00,40362.11,12571.12,166.06
2023-02-13 17:00:00,41346.46,9951.95,188.06
2023-02-13 18:00:00,41835.67,10268.89,221.8
2023-02-13 19:00:00,41815.85,10635.66,206.6
2023-02-13 20:00:00,41237.5,10640.39,187.86
2023-02-13 21:00:00,40845.9,10395.04,168.95
2023-02-13 22:00:00,40146.36,9974.88,160.97
2023-02-13 23:00:00,38793.64,9481.8,150.12
2023-02-14 00:00:00,37331.63,9136.1,135.62
2023-02-14 01:00:00,36655.14,9252.73,132.32
2023-02-14 02:00:00,36077.76,9680.24,132.16
2023-02-14 03:00:00,35744.21,10296.45,132.12
2023-02-14 04:00:00,35954,10623.64,132.32
2023-02-14 05:00:00,37930.33,10975.03,141.93
2023-02-14 06:00:00,40636.32,11270.97,166.22
2023-02-14 07:00:00,41998.53,11619.79,199.99
2023-02-14 08:00:00,42292.89,13045.28,206.98
2023-02-14 09:00:00,42281.22,15996.07,180.6
2023-02-14 10:00:00,41541.51,18924.23,138.26
2023-02-14 11:00:00,40809.7,21276.82,139.16
2023-02-14 12:00:00,39696.47,22678.96,130.36
2023-02-14 13:00:00,39212.87,22800.21,125.41
2023-02-14 14:00:00,39311.52,20996.4,126.93
2023-02-14 15:00:00,40810.55,16951.2,132.32
2023-02-14 16:00:00,41763.54,11992.9,152.7
2023-02-14 17:00:00,42810.8,9870.2,180.81
2023-02-14 18:00:00,43443.77,10957.9,199.99
2023-02-14 19:00:00,43441.56,11758.92,192.97
2023-02-14 20:00:00,42956.31,11886.33,175.81
2023-02-14 21:00:00,42027.3,11476.09,160.09
2023-02-14 22:00:00,40328.8,11079.19,151.03
2023-02-14 23:00:00,38921.44,10650.99,141.73
2023-02-15 00:00:00,36311.12,10234.68,134.81
2023-02-15 01:00:00,35652.75,9756.57,130.95
2023-02-15 02:00:00,35344.35,9509.34,130
2023-02-15 03:00:00,35247.56,9362.37,130.01
2023-02-15 04:00:00,35482.19,9249.7,126.66
2023-02-15 05:00:00,37594.52,9438.55,136.53
2023-02-15 06:00:00,40329.04,10053.39,161.2
2023-02-15 07:00:00,40813.37,10794.11,185
2023-02-15 08:00:00,41047.11,13681.82,188.76
2023-02-15 09:00:00,40992.43,18127.11,171.22
2023-02-15 10:00:00,40227.18,22570.67,152.52
2023-02-15 11:00:00,39227.38,25694.38,132.16
2023-02-15 12:00:00,37102.43,27288.24,120.79
2023-02-15 13:00:00,37187.37,27333.6,121.45
2023-02-15 14:00:00,37553.58,24974.6,121.38
2023-02-15 15:00:00,38363.11,20234.05,128.71
2023-02-15 16:00:00,39341.95,15249.09,144.99
2023-02-15 17:00:00,39526.11,13864.96,158.8
2023-02-15 18:00:00,40017.83,16316.89,173.52
2023-02-15 19:00:00,40377.88,18914.5,165.25
2023-02-15 20:00:00,39614.41,20401.69,143.59
2023-02-15 21:00:00,36751.04,22252.55,133.97
2023-02-15 22:00:00,34168.42,23368.07,133.14
2023-02-15 23:00:00,32149.04,24678.99,119.1
2023-02-16 00:00:00,32023.33,25773.16,112.86
2023-02-16 01:00:00,31564.45,26181.14,117.48
2023-02-16 02:00:00,31264.59,25317.13,114.52
2023-02-16 03:00:00,31696.73,24572.32,113.35
