Datum (MESZ),Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh)
2023-07-10 00:00:00,15187.3,13328.16,112.49
2023-07-10 01:00:00,14990.93,13078.6,102
2023-07-10 02:00:00,14917.56,12187.93,94.3
2023-07-10 03:00:00,14847.67,11751.78,91.94
2023-07-10 04:00:00,15061.16,11618.68,93.31
2023-07-10 05:00:00,15546.57,12152.03,105.14
2023-07-10 06:00:00,16313.55,13914.14,121.67
2023-07-10 07:00:00,16928.62,16949.48,132.78
2023-07-10 08:00:00,17293.01,21043.24,134.27
2023-07-10 09:00:00,16739.99,26688.86,117.95
2023-07-10 10:00:00,16038.22,33494.45,105.28
2023-07-10 11:00:00,14728.15,40187.9,94.99
2023-07-10 12:00:00,14164.47,45271.26,89.23
2023-07-10 13:00:00,12908.17,48266.27,80.16
2023-07-10 14:00:00,13400.42,48652.59,74.48
2023-07-10 15:00:00,14092.3,46600.58,72.22
2023-07-10 16:00:00,14581.86,43606.26,81.46
2023-07-10 17:00:00,16355.23,36969.73,91.14
2023-07-10 18:00:00,18953.06,28413.47,122.67
2023-07-10 19:00:00,19996.43,19633.8,165.49
2023-07-10 20:00:00,20527.51,13568.17,176.01
2023-07-10 21:00:00,20609.22,10529.09,180.07
2023-07-10 22:00:00,20827.35,9656.18,162.92
2023-07-10 23:00:00,20719.68,9449.15,133.7
2023-07-11 00:00:00,18694.39,9045.03,124.41
2023-07-11 01:00:00,17625.04,9309.17,115.74
2023-07-11 02:00:00,17126.01,10065.98,105.29
2023-07-11 03:00:00,17038.5,11102.36,100.68
2023-07-11 04:00:00,17027.99,12867.09,99.7
2023-07-11 05:00:00,17071.37,15227.62,112.74
2023-07-11 06:00:00,17622.93,19365.42,123.55
2023-07-11 07:00:00,17423.04,25230.63,125.39
2023-07-11 08:00:00,17018.33,31537.16,120.95
2023-07-11 09:00:00,14879.02,39209.68,105.1
2023-07-11 10:00:00,12517.44,46751.37,93.82
2023-07-11 11:00:00,10987.14,51917.99,81.09
2023-07-11 12:00:00,10534.8,54468.37,57.76
2023-07-11 13:00:00,10181.94,55671.87,46.39
2023-07-11 14:00:00,10056.77,54045.52,47.39
2023-07-11 15:00:00,10321.7,50052.84,66.65
2023-07-11 16:00:00,11758.35,43763.72,88.22
2023-07-11 17:00:00,14950.41,35117.63,95.41
2023-07-11 18:00:00,17741.51,25750.52,121.58
2023-07-11 19:00:00,18907.32,17466.67,172.01
2023-07-11 20:00:00,19123.65,13727.07,180.99
2023-07-11 21:00:00,18616.29,13764.5,135
2023-07-11 22:00:00,18084.34,16670.72,119.95
2023-07-11 23:00:00,16966.51,19835.63,103.18
2023-07-12 00:00:00,15288.45,22874.22,98.47
2023-07-12 01:00:00,13473.17,25060.3,91
2023-07-12 02:00:00,13056.94,25881.35,90
2023-07-12 03:00:00,12575.43,25887.85,82.09
2023-07-12 04:00:00,12601.25,25740.23,83.58
2023-07-12 05:00:00,13322.39,24820.96,85.13
2023-07-12 06:00:00,14870.35,26598.04,102.05
2023-07-12 07:00:00,15491.2,28643.08,118.04
2023-07-12 08:00:00,15505.3,32642.28,120
2023-07-12 09:00:00,14974.14,39718.16,104.84
2023-07-12 10:00:00,13401.85,47583.12,86.36
2023-07-12 11:00:00,11078.35,54955.74,69.77
2023-07-12 12:00:00,10066.65,59444.63,15.87
2023-07-12 13:00:00,10061.42,60574.22,12.92
2023-07-12 14:00:00,10251.47,58495.76,19.33
2023-07-12 15:00:00,10197.93,54392.92,27.03
2023-07-12 16:00:00,10496.81,48705.59,53.97
2023-07-12 17:00:00,12625.93,41616.36,82.52
2023-07-12 18:00:00,15821.95,33900.16,99.36
2023-07-12 19:00:00,17294,25773.73,119.38
2023-07-12 20:00:00,17808.92,19166.91,146.26
2023-07-12 21:00:00,18069.24,16810.54,151.89
2023-07-12 22:00:00,17731.03,16362.06,126.41
2023-07-12 23:00:00,16812.42,16399.3,113.91
2023-07-13 00:00:00,15608.65,15792.28,105.09
