Datum (MESZ),Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh)
2020-08-17 00:00:00,18043.4,18970.79,30.43
2020-08-17 01:00:00,17519.21,17808.89,28.72
2020-08-17 02:00:00,17732.21,15894.1,28.25
2020-08-17 03:00:00,18101.32,14481.06,27.75
2020-08-17 04:00:00,18604.54,13939.75,27.91
2020-08-17 05:00:00,20402.66,13299.05,30.13
2020-08-17 06:00:00,23320.52,13009.62,35.96
2020-08-17 07:00:00,25216.23,15103.1,41.44
2020-08-17 08:00:00,26133.21,17561.65,44.55
2020-08-17 09:00:00,26395.53,20594.17,44.75
2020-08-17 10:00:00,25496.79,24151.55,42.11
2020-08-17 11:00:00,25350.88,26494.83,41.91
2020-08-17 12:00:00,25046.19,28395.06,39.97
2020-08-17 13:00:00,24565.05,28918.9,38.67
2020-08-17 14:00:00,24719.4,28383.5,38.09
2020-08-17 15:00:00,25554.23,26396.33,39
2020-08-17 16:00:00,25614.17,23772.29,41
2020-08-17 17:00:00,25755.04,20008.19,45
2020-08-17 18:00:00,26065.03,16398.4,51.25
2020-08-17 19:00:00,26224.79,13608.22,61.47
2020-08-17 20:00:00,26349.69,12277.01,55.52
2020-08-17 21:00:00,26354.48,11505.84,51.1
2020-08-17 22:00:00,26207.66,10974.01,45
2020-08-17 23:00:00,25710.92,10778.2,38.74
2020-08-18 00:00:00,25428.01,10622.96,35.83
2020-08-18 01:00:00,24529.14,10453.64,33.4
2020-08-18 02:00:00,23942.03,10688.28,31.49
2020-08-18 03:00:00,23738.48,10772.86,29.92
2020-08-18 04:00:00,23758.97,10990.11,29.95
2020-08-18 05:00:00,24606.18,11153.66,33.31
2020-08-18 06:00:00,25818.21,11786.88,42.9
2020-08-18 07:00:00,26346.15,13557.43,50.92
2020-08-18 08:00:00,26091.28,16862.23,56.67
2020-08-18 09:00:00,25936.86,21521.93,49.22
2020-08-18 10:00:00,25512.2,26740.01,44.03
2020-08-18 11:00:00,25603.04,30416.93,41.21
2020-08-18 12:00:00,25577.2,31844.93,40.74
2020-08-18 13:00:00,25522.54,32527.85,37.79
2020-08-18 14:00:00,24879.37,31252.87,36.45
2020-08-18 15:00:00,24813.08,29125.08,36.01
2020-08-18 16:00:00,25434.92,26268.5,37.6
2020-08-18 17:00:00,25962.34,21073.6,43.68
2020-08-18 18:00:00,26198.85,16009.55,51.25
2020-08-18 19:00:00,26283.23,11936.88,58.05
2020-08-18 20:00:00,26364.34,10191.46,55.66
2020-08-18 21:00:00,26354.69,9851.7,52
2020-08-18 22:00:00,26066.98,9371.02,49.06
2020-08-18 23:00:00,25952.5,9245.43,40.29
2020-08-19 00:00:00,25434.35,9062.74,37.53
2020-08-19 01:00:00,24988.78,8894.28,33.91
2020-08-19 02:00:00,24054.74,8780.25,32.52
2020-08-19 03:00:00,23696.21,8922.55,30.48
2020-08-19 04:00:00,23684.18,9218.4,30.25
2020-08-19 05:00:00,24312.95,9383.92,33.43
2020-08-19 06:00:00,25680.92,9930.19,39.65
2020-08-19 07:00:00,25847.6,12707.83,46.9
2020-08-19 08:00:00,25967.6,18086.02,45.04
2020-08-19 09:00:00,25458.85,24860.45,42.16
2020-08-19 10:00:00,24437.75,30802.17,38.42
2020-08-19 11:00:00,24018.9,33904.38,34.98
2020-08-19 12:00:00,23932.11,34504.62,33.5
2020-08-19 13:00:00,23151.97,34090.36,33.46
2020-08-19 14:00:00,23366.83,32604.27,33.25
2020-08-19 15:00:00,23515.26,30008.61,33.32
2020-08-19 16:00:00,23981.76,26436.35,34.98
2020-08-19 17:00:00,24692.14,21285.44,42.04
