Datum (MEZ),Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh)
2021-01-25 00:00:00,31555.55,12123.96,46.62
2021-01-25 01:00:00,31492.99,11649.42,43.09
2021-01-25 02:00:00,31505.81,11103.94,43
2021-01-25 03:00:00,31850.72,10604.7,42.59
2021-01-25 04:00:00,32625.72,10674.35,42.2
2021-01-25 05:00:00,35936.11,10491.71,45.66
2021-01-25 06:00:00,39216.79,9912.38,61.95
2021-01-25 07:00:00,41272.84,9995.28,70
2021-01-25 08:00:00,42379.58,10144.32,75.62
2021-01-25 09:00:00,43315.01,11308.2,79.67
2021-01-25 10:00:00,43246.19,12725.29,74.95
2021-01-25 11:00:00,42911.48,14392.96,72.2
2021-01-25 12:00:00,43163.42,15431.28,69.02
2021-01-25 13:00:00,42668.17,16064.82,67
2021-01-25 14:00:00,42708.22,15693.94,65.91
2021-01-25 15:00:00,43106.96,14488.24,66.01
2021-01-25 16:00:00,43336.97,14070.75,67.35
2021-01-25 17:00:00,43625.53,15996.45,71.69
2021-01-25 18:00:00,43727.6,18284.87,71.41
2021-01-25 19:00:00,43158.58,19206.49,65.17
2021-01-25 20:00:00,41672.7,19602.53,62.52
2021-01-25 21:00:00,40358.71,19732.47,55.26
2021-01-25 22:00:00,38329.38,19266.34,53.5
2021-01-25 23:00:00,35850.89,19208.21,47.7
2021-01-26 00:00:00,32840.28,19331.83,50.95
2021-01-26 01:00:00,31774.14,19957.06,49.57
2021-01-26 02:00:00,31156.52,20511.45,46.9
2021-01-26 03:00:00,31111.67,21252.34,44.69
2021-01-26 04:00:00,31604.24,21939.41,46.1
2021-01-26 05:00:00,34784.99,22337.43,51.02
2021-01-26 06:00:00,38942.78,23116.68,57.33
2021-01-26 07:00:00,40694.84,22588.06,69.05
2021-01-26 08:00:00,41207.89,21609.74,73.95
2021-01-26 09:00:00,41214.2,21822.44,71.73
2021-01-26 10:00:00,41072.59,22822.1,73.91
2021-01-26 11:00:00,41070.74,24297.79,72
2021-01-26 12:00:00,40907.62,24739.29,70
2021-01-26 13:00:00,40969.17,24076.57,65.91
2021-01-26 14:00:00,40984.68,22825.35,66.33
2021-01-26 15:00:00,41086.34,21587.75,68.15
2021-01-26 16:00:00,41150.53,21365.89,68.75
2021-01-26 17:00:00,40928.32,22333.74,73.73
2021-01-26 18:00:00,40869.15,23007.55,70.36
2021-01-26 19:00:00,40767.42,22951.09,63.15
2021-01-26 20:00:00,40307.98,23325.67,61.98
2021-01-26 21:00:00,37822.61,23573.49,54.93
2021-01-26 22:00:00,34157.91,23493.77,54.71
2021-01-26 23:00:00,31395.6,22598.22,47.77
2021-01-27 00:00:00,30311.48,22057.01,46.83
2021-01-27 01:00:00,29468.64,21965.49,44.97
2021-01-27 02:00:00,28845.17,22766.23,43.32
2021-01-27 03:00:00,28324.5,23234.47,42.04
2021-01-27 04:00:00,29197.06,23989.75,42.27
2021-01-27 05:00:00,32147.91,23524.7,44.93
2021-01-27 06:00:00,36706.56,22849.56,51.25
2021-01-27 07:00:00,40313.99,22183.07,61.57
2021-01-27 08:00:00,41703.16,22606.03,66.79
2021-01-27 09:00:00,41403.04,23696.59,66.12
2021-01-27 10:00:00,41163.18,24722.99,65.47
2021-01-27 11:00:00,41547.75,25246.32,65.94
2021-01-27 12:00:00,41754.3,24943.07,65.78
2021-01-27 13:00:00,41641.7,23046.94,65.54
2021-01-27 14:00:00,41496.69,20785.31,65.84
2021-01-27 15:00:00,41252.68,19016.59,66.16
2021-01-27 16:00:00,40856.58,18408.18,65.9
