Datum (MESZ),Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh)
2023-10-23 00:00:00,18821.73,18278.68,99.46
2023-10-23 01:00:00,18629.34,17273.8,100.06
2023-10-23 02:00:00,18873.62,16268.08,101.28
2023-10-23 03:00:00,19645.4,15014.77,100.11
2023-10-23 04:00:00,21292.63,13909.65,98.73
2023-10-23 05:00:00,23189.7,13022.4,105.41
2023-10-23 06:00:00,26726.89,12242.48,142.9
2023-10-23 07:00:00,29035.13,11629.52,177.5
2023-10-23 08:00:00,30071.62,13081.28,198.39
2023-10-23 09:00:00,30142.67,18554.32,151.65
2023-10-23 10:00:00,29634.36,23853.43,128.07
2023-10-23 11:00:00,28960.96,26921.09,109.03
2023-10-23 12:00:00,28557.83,26863.79,102.26
2023-10-23 13:00:00,28608.93,25332.86,103.22
2023-10-23 14:00:00,28754.41,22997.73,107
2023-10-23 15:00:00,29620.68,19029,128.72
2023-10-23 16:00:00,30333.57,15694.15,138.67
2023-10-23 17:00:00,31253.64,13550.35,154.97
2023-10-23 18:00:00,31279.57,15057.18,165.19
2023-10-23 19:00:00,31362.97,18121.78,155.9
2023-10-23 20:00:00,30505.18,20255.7,127.33
2023-10-23 21:00:00,27685.7,21858.91,104.02
2023-10-23 22:00:00,25637.38,22460.5,107.95
2023-10-23 23:00:00,24406.24,23618.77,92.76
2023-10-24 00:00:00,23712.05,24567.65,101.33
2023-10-24 01:00:00,23199.23,25463.14,97.21
2023-10-24 02:00:00,22791.27,25875.58,94.54
2023-10-24 03:00:00,22481.83,26394.03,89.46
2023-10-24 04:00:00,22956.79,26718.55,90.27
2023-10-24 05:00:00,23889.3,26594.37,94.8
2023-10-24 06:00:00,25792.32,26641.57,101.65
2023-10-24 07:00:00,28338.36,26138.06,120.12
2023-10-24 08:00:00,29206.15,26321.93,130.72
2023-10-24 09:00:00,30067.25,26324.22,136.35
2023-10-24 10:00:00,30593.71,25001.81,128.37
2023-10-24 11:00:00,30654.52,23542.24,125
2023-10-24 12:00:00,30263,22639.89,118.99
2023-10-24 13:00:00,30830.54,21539.95,112.54
2023-10-24 14:00:00,29908.02,20342.31,115.4
2023-10-24 15:00:00,29929.98,19642.36,132.17
2023-10-24 16:00:00,30036.06,18502.14,129.16
2023-10-24 17:00:00,30518.16,17967.19,140
2023-10-24 18:00:00,31307.65,17709.27,149.87
2023-10-24 19:00:00,31351.69,18816.17,154.07
2023-10-24 20:00:00,30528,19777.02,133.45
2023-10-24 21:00:00,29376.14,20594.53,119.31
2023-10-24 22:00:00,26833.73,20948.17,114.1
2023-10-24 23:00:00,23820.25,21150.22,102.78
2023-10-25 00:00:00,22433.19,21792.37,99.07
2023-10-25 01:00:00,20334.54,22716.13,94.56
2023-10-25 02:00:00,18699.86,23097.72,89.43
2023-10-25 03:00:00,18749.7,23136.51,86.06
2023-10-25 04:00:00,20091.67,22887.53,90.54
2023-10-25 05:00:00,23750.98,22257.38,96.99
2023-10-25 06:00:00,28002.46,22449.88,125.5
2023-10-25 07:00:00,29619.3,22592.69,150.16
2023-10-25 08:00:00,29902.07,23453.03,152.87
2023-10-25 09:00:00,30106.07,26653.82,140.49
2023-10-25 10:00:00,29074.91,29885.85,130.02
2023-10-25 11:00:00,28623.76,32536.47,124.99
