Datum (MESZ),Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh)
2020-04-06 00:00:00,9849.75,36886.12,6.66
2020-04-06 01:00:00,9505.35,35673.09,4.28
2020-04-06 02:00:00,9614.38,34033.6,6.34
2020-04-06 03:00:00,9357.15,32694.38,3.7
2020-04-06 04:00:00,9604.15,31627.65,3.66
2020-04-06 05:00:00,10203.71,31485.23,5.09
2020-04-06 06:00:00,11139.01,32006.48,11.89
2020-04-06 07:00:00,11917.16,32749.37,21.81
2020-04-06 08:00:00,11753.1,35606.12,21.63
2020-04-06 09:00:00,10992.07,38346.09,18.73
2020-04-06 10:00:00,10760.7,42235.71,14.54
2020-04-06 11:00:00,10234.15,46639.64,11.19
2020-04-06 12:00:00,10778.92,48537,14.02
2020-04-06 13:00:00,10368.24,48934.34,10.55
2020-04-06 14:00:00,10290.83,48729.23,10
2020-04-06 15:00:00,10492.91,45617.53,11.83
2020-04-06 16:00:00,10950.51,40164.57,14.83
2020-04-06 17:00:00,12874.95,32332.42,21.68
2020-04-06 18:00:00,15197.93,23129.73,31.01
2020-04-06 19:00:00,16191.98,17257.81,43.33
2020-04-06 20:00:00,16670.01,17552.99,45.33
2020-04-06 21:00:00,16772.45,19008.9,30.86
2020-04-06 22:00:00,16374.82,19046.23,28.92
2020-04-06 23:00:00,16220.45,18461.67,24.17
2020-04-07 00:00:00,16353.3,17673.41,20.05
2020-04-07 01:00:00,16157.32,16404.87,19.97
2020-04-07 02:00:00,15591.64,16081,20.61
2020-04-07 03:00:00,15256.97,15957.85,20.48
2020-04-07 04:00:00,15873.18,16254,21.65
2020-04-07 05:00:00,16911.67,15580.88,23.86
2020-04-07 06:00:00,18260.18,14746.94,31.98
2020-04-07 07:00:00,18944.18,16397.05,34.91
2020-04-07 08:00:00,18500.18,20990.62,31.32
2020-04-07 09:00:00,18158.79,26630.88,23.66
2020-04-07 10:00:00,15497.19,32632.11,19.19
2020-04-07 11:00:00,14922.86,37053.96,18.05
2020-04-07 12:00:00,13950.8,39367.86,17.55
2020-04-07 13:00:00,13781.08,39473.36,13.52
2020-04-07 14:00:00,13544.42,37882.01,12.89
2020-04-07 15:00:00,13749.46,34458.27,15.48
2020-04-07 16:00:00,14868.89,29173.45,18
2020-04-07 17:00:00,18155.94,22628.71,22.66
2020-04-07 18:00:00,19678.02,16253.11,31.42
2020-04-07 19:00:00,20140.62,13369.79,40.1
2020-04-07 20:00:00,19874.86,15752.09,37.31
2020-04-07 21:00:00,18743.9,19241.43,27.4
2020-04-07 22:00:00,17328.46,20597.29,23.84
2020-04-07 23:00:00,15515,21251.01,19.05
2020-04-08 00:00:00,13819.48,21705.32,21.17
2020-04-08 01:00:00,13064.59,21948.48,20.53
2020-04-08 02:00:00,13071.34,22453.14,19.72
2020-04-08 03:00:00,12798.6,22162.4,19.87
2020-04-08 04:00:00,13280.39,21670.99,20.09
2020-04-08 05:00:00,16057.39,20933.59,23.15
2020-04-08 06:00:00,18510.55,20316.38,29.33
2020-04-08 07:00:00,19543.29,20977.69,29.7
2020-04-08 08:00:00,19438.18,23952.24,29.08
2020-04-08 09:00:00,18904.66,27435.82,25.91
2020-04-08 10:00:00,17046.43,31932.38,21.95
2020-04-08 11:00:00,15615.52,35346.66,21.69
2020-04-08 12:00:00,14758.07,37404.82,19.08
2020-04-08 13:00:00,14155.01,37923.95,17.92
2020-04-08 14:00:00,13949.23,36591.76,17.57
2020-04-08 15:00:00,14717.38,33192.39,19.54
2020-04-08 16:00:00,16003.68,27615.36,21.55
2020-04-08 17:00:00,19157.51,20702.37,25.9
2020-04-08 18:00:00,20987.54,13831.53,35.31
2020-04-08 19:00:00,21895.45,9718.43,49.12
2020-04-08 20:00:00,22019.05,9542.41,50.33
2020-04-08 21:00:00,21815.25,10229.44,39.03
2020-04-08 22:00:00,21615.2,10755.03,31.41
2020-04-08 23:00:00,20468.43,11002.97,27.34
2020-04-09 00:00:00,19538.87,11271.98,22.66
2020-04-09 01:00:00,17730.18,11351.34,21.3
2020-04-09 02:00:00,17464.05,11468.5,21.08
2020-04-09 03:00:00,17596.09,11931.58,20.9
2020-04-09 04:00:00,17548.18,12725.02,20.51
2020-04-09 05:00:00,19896.71,13200.01,22.68
2020-04-09 06:00:00,20618.92,13356.82,27.66
2020-04-09 07:00:00,20880.94,15354.07,29.7
2020-04-09 08:00:00,20639.65,19651.49,29.53
2020-04-09 09:00:00,20141.75,25651.9,25.21
2020-04-09 10:00:00,17383,32471.35,22.43
2020-04-09 11:00:00,15524.28,37561.52,21.26
2020-04-09 12:00:00,14876.35,40984.61,19.42
2020-04-09 13:00:00,14196.67,42303.75,17.4
2020-04-09 14:00:00,13964.8,41283.76,13.19
2020-04-09 15:00:00,13415.66,38242.1,16.41
2020-04-09 16:00:00,14323.05,34144.39,17.88
2020-04-09 17:00:00,16169.96,28312.56,23.18
2020-04-09 18:00:00,17452.8,21401.08,26.58
2020-04-09 19:00:00,18359.59,16528.71,30.92
2020-04-09 20:00:00,18715.35,15709.62,31.43
2020-04-09 21:00:00,18263.03,15941.85,30
2020-04-09 22:00:00,17440.53,16019.96,27.92
2020-04-09 23:00:00,16652.27,15552.12,25
2020-04-10 00:00:00,13621.53,14497.42,25.11
2020-04-10 01:00:00,12726.47,13398.94,25.02
2020-04-10 02:00:00,12255.91,12431.43,22
2020-04-10 03:00:00,12120.77,11893.14,24.59
2020-04-10 04:00:00,12690.93,11414.01,26.37
2020-04-10 05:00:00,13230.39,11052.99,26.86
2020-04-10 06:00:00,13311.69,10827.85,27.06
2020-04-10 07:00:00,13205.73,12756.21,28.57
2020-04-10 08:00:00,13068.34,17650.54,28
2020-04-10 09:00:00,11776.9,24265.95,24.58
2020-04-10 10:00:00,10173.92,30601.93,18.04
2020-04-10 11:00:00,10160.95,35442.71,17.06
2020-04-10 12:00:00,9820.16,38084.62,13.97
2020-04-10 13:00:00,9798.07,38229.44,10.55
2020-04-10 14:00:00,9742.31,36920.82,9.16
2020-04-10 15:00:00,9738.9,34145.98,10.03
2020-04-10 16:00:00,10050.55,29830.07,14
2020-04-10 17:00:00,11447.78,23691.62,24.54
2020-04-10 18:00:00,13833.22,17282.77,27
2020-04-10 19:00:00,14903.75,13154.89,31.43
