Datum (MESZ),Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh)
2020-09-07 00:00:00,20692.92,11044.43,34.36
2020-09-07 01:00:00,19611.78,11180.99,31.07
2020-09-07 02:00:00,18884.9,11425.41,30.9
2020-09-07 03:00:00,18593.76,11429.87,30.53
2020-09-07 04:00:00,19415.89,11061.27,30.58
2020-09-07 05:00:00,22010.41,10977.34,33.32
2020-09-07 06:00:00,24064.5,10948.11,47.13
2020-09-07 07:00:00,25295.29,12806.74,58.44
2020-09-07 08:00:00,26182.56,17364.54,65.05
2020-09-07 09:00:00,26060.84,22847.92,55.8
2020-09-07 10:00:00,26062.04,29185.85,47.97
2020-09-07 11:00:00,25736.29,33338.76,46.17
2020-09-07 12:00:00,25263.76,35286.71,42.36
2020-09-07 13:00:00,24503.76,35581.52,37.78
2020-09-07 14:00:00,23875.68,34583.9,36.4
2020-09-07 15:00:00,24768.21,32626.22,37.83
2020-09-07 16:00:00,25176.28,28662.16,40.14
2020-09-07 17:00:00,26298.61,23761.12,46.93
2020-09-07 18:00:00,26533.35,18533.27,54.78
2020-09-07 19:00:00,26624.13,15815.07,62.37
2020-09-07 20:00:00,26170.23,16362.72,59.03
2020-09-07 21:00:00,26122.05,18156.51,46.01
2020-09-07 22:00:00,24380.35,19330.6,37.78
2020-09-07 23:00:00,22150.38,20783.47,32.24
2020-09-08 00:00:00,20022.32,22254.85,30
2020-09-08 01:00:00,17702.07,24100.22,28.63
2020-09-08 02:00:00,16413.51,25120.51,26.26
2020-09-08 03:00:00,15887.53,26060.83,25.15
2020-09-08 04:00:00,16324.2,26682.12,26.25
2020-09-08 05:00:00,18347.04,27653.45,29.15
2020-09-08 06:00:00,23031.82,28398.12,31.39
2020-09-08 07:00:00,24047.28,29219.06,42.7
2020-09-08 08:00:00,24443.85,32026.06,44.14
2020-09-08 09:00:00,24225.82,36455.91,35.54
2020-09-08 10:00:00,23547.17,41289.95,31.65
2020-09-08 11:00:00,21691.32,46974.63,29.63
2020-09-08 12:00:00,19037.81,49758.68,27.7
2020-09-08 13:00:00,18374.43,49080.61,28
2020-09-08 14:00:00,19007.91,46454.82,27.74
2020-09-08 15:00:00,21346.39,42176.19,32.22
2020-09-08 16:00:00,23986.73,35807.22,36.88
2020-09-08 17:00:00,26099.66,28497.4,48.91
2020-09-08 18:00:00,26688.95,20990.25,55.8
2020-09-08 19:00:00,26952.84,16774.85,68.37
2020-09-08 20:00:00,26700.55,16000.55,66.29
2020-09-08 21:00:00,26481.39,16114.81,49.52
2020-09-08 22:00:00,26058.48,16162.92,43.73
2020-09-08 23:00:00,23799.36,17127.74,36.71
2020-09-09 00:00:00,22426.07,17737.06,32.38
2020-09-09 01:00:00,21925.03,17987.93,32.92
2020-09-09 02:00:00,21412.77,18107.74,30.35
2020-09-09 03:00:00,21328.43,18055.31,29.58
2020-09-09 04:00:00,22044.66,18189.61,30.12
2020-09-09 05:00:00,23613.79,18555.99,32.94
2020-09-09 06:00:00,25470.99,19402.27,46.01
2020-09-09 07:00:00,25862.74,22273.68,49.13
2020-09-09 08:00:00,26020.58,27736.15,49.34
2020-09-09 09:00:00,25632.03,33933.55,43.93
2020-09-09 10:00:00,24182.1,39970.71,33.08
2020-09-09 11:00:00,22609.73,44418.51,29.61
2020-09-09 12:00:00,21034.84,46392.89,29.09
2020-09-09 13:00:00,20353.32,47184.5,29.07
2020-09-09 14:00:00,20490.25,45371.08,29.21
2020-09-09 15:00:00,22209.84,43204.32,29.17
2020-09-09 16:00:00,23336.4,38756.48,31.16
2020-09-09 17:00:00,25449.66,33137.73,43.38
2020-09-09 18:00:00,26233.92,27457.39,47.92
2020-09-09 19:00:00,26590.28,24564.54,48.03
2020-09-09 20:00:00,26565.26,24823.32,47.98
2020-09-09 21:00:00,26000.91,25438.2,43.19
2020-09-09 22:00:00,23863.93,26616.66,31.99
