Datum (MESZ),Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh)
2020-09-21 00:00:00,21082.95,15086.08,37.24
2020-09-21 01:00:00,20460.95,13098.34,35.46
2020-09-21 02:00:00,20175.75,11563.7,35.6
2020-09-21 03:00:00,20046.25,10304.94,35.54
2020-09-21 04:00:00,20984.44,9436.72,36.07
2020-09-21 05:00:00,23216.26,9114,43.11
2020-09-21 06:00:00,27100.03,9011.56,54.36
2020-09-21 07:00:00,29121.73,10371.7,73.19
2020-09-21 08:00:00,29876.42,15534.24,85
2020-09-21 09:00:00,29695.15,21994.44,72.09
2020-09-21 10:00:00,29453.59,27486.51,54.4
2020-09-21 11:00:00,28605.23,31705.93,48.13
2020-09-21 12:00:00,27737.74,34188.08,44.25
2020-09-21 13:00:00,27384.16,34415.94,40.98
2020-09-21 14:00:00,27384.23,32175.57,44.01
2020-09-21 15:00:00,28658.33,28196.52,50.96
2020-09-21 16:00:00,29584.44,22518.27,56
2020-09-21 17:00:00,29600.94,15559.87,65
2020-09-21 18:00:00,29539.32,9806.21,90.81
2020-09-21 19:00:00,29866.98,8435.07,200.04
2020-09-21 20:00:00,29992.77,9392.43,98.13
2020-09-21 21:00:00,29596.99,9991.71,62.52
2020-09-21 22:00:00,28778.42,10201.16,54.67
2020-09-21 23:00:00,27894.84,9983.44,48.73
2020-09-22 00:00:00,26963.34,9834.07,42.93
2020-09-22 01:00:00,26836.16,9347.74,43.17
2020-09-22 02:00:00,26686.45,8800.47,42.05
2020-09-22 03:00:00,26687.78,8296.74,40.61
2020-09-22 04:00:00,26740.54,7915.49,41.03
2020-09-22 05:00:00,28289.19,7630.32,44.16
2020-09-22 06:00:00,29961.28,7843.69,52.97
2020-09-22 07:00:00,30214.89,9016.65,72.89
2020-09-22 08:00:00,30126.18,13787.13,73.09
2020-09-22 09:00:00,29948.32,20269.4,61.85
2020-09-22 10:00:00,29279.84,26143.4,52.05
2020-09-22 11:00:00,28656.87,30497.4,48.02
2020-09-22 12:00:00,27975.51,32818.85,44.95
2020-09-22 13:00:00,27594.49,33176.53,43.26
2020-09-22 14:00:00,27234.09,31365.99,42.71
2020-09-22 15:00:00,28016.23,27355.89,48.32
2020-09-22 16:00:00,28548.95,21847.98,53.93
2020-09-22 17:00:00,29668.52,15140.78,58.92
2020-09-22 18:00:00,30010.04,9969.83,70
2020-09-22 19:00:00,30262.48,8502.95,86.4
2020-09-22 20:00:00,29893.09,8981.29,70
2020-09-22 21:00:00,29365.14,9469.59,55.47
2020-09-22 22:00:00,28775.24,9787.56,50.19
2020-09-22 23:00:00,27373.77,10176.37,40.55
2020-09-23 00:00:00,25255.04,10495.15,43.51
2020-09-23 01:00:00,24598.43,10926.68,41.08
2020-09-23 02:00:00,23779.65,11412.08,39.71
2020-09-23 03:00:00,23770.7,11828.44,38.45
2020-09-23 04:00:00,23897.19,12895.35,37.12
2020-09-23 05:00:00,25061.16,14109.16,39.52
2020-09-23 06:00:00,27648.88,15312.28,51.92
2020-09-23 07:00:00,28391.6,16892.28,53.21
2020-09-23 08:00:00,28406.22,19157.17,58.32
2020-09-23 09:00:00,28327.42,21696.95,52.56
2020-09-23 10:00:00,28396.32,23451.03,48.94
2020-09-23 11:00:00,27744.41,26826.94,48.92
2020-09-23 12:00:00,26665.77,30661.02,43.94
2020-09-23 13:00:00,25983.79,32747.5,41.33
2020-09-23 14:00:00,26094.74,32148.94,43.58
2020-09-23 15:00:00,26301.21,29814.14,43.46
2020-09-23 16:00:00,27096.29,26823.43,42.18
2020-09-23 17:00:00,28666.88,23369.52,54.93
2020-09-23 18:00:00,29168.18,19409.87,56.43
2020-09-23 19:00:00,29594.22,18468.17,60.8
2020-09-23 20:00:00,28814.29,20412.78,53.01
2020-09-23 21:00:00,26775.78,22459.33,49.89
2020-09-23 22:00:00,23519.97,23554.83,39.02
2020-09-23 23:00:00,19806.14,25019.55,32.45
2020-09-24 00:00:00,17229.83,27897.23,29.95
2020-09-24 01:00:00,15558.53,30468.39,28.44
2020-09-24 02:00:00,13902.75,33014.4,26.47
2020-09-24 03:00:00,13343.23,34232.54,22.26
2020-09-24 04:00:00,13397.5,35760.66,19.08
2020-09-24 05:00:00,14679.16,35869.17,26.55
2020-09-24 06:00:00,18482.22,37779.85,39.18
2020-09-24 07:00:00,20786.07,37956.29,49.97
2020-09-24 08:00:00,21476.01,38003.99,51.46
2020-09-24 09:00:00,21585.27,40783.46,36.45
2020-09-24 10:00:00,20062.51,45486.39,33.01
2020-09-24 11:00:00,18425.87,48824.39,29.84
2020-09-24 12:00:00,18119.32,49470.37,31.35
2020-09-24 13:00:00,17849.15,48656.01,31.42
2020-09-24 14:00:00,18641.26,46986.94,35.79
2020-09-24 15:00:00,19877.61,42368,37.43
2020-09-24 16:00:00,21565.14,35977.67,39.76
2020-09-24 17:00:00,23980.73,27940.56,46.84
2020-09-24 18:00:00,24595.58,20766.1,53.93
2020-09-24 19:00:00,24906.22,19268.33,67.57
2020-09-24 20:00:00,24540.43,19792.26,54.94
2020-09-24 21:00:00,24338.83,19324.37,47.63
2020-09-24 22:00:00,23127.21,19114.95,42.01
2020-09-24 23:00:00,20898.96,19920.46,35.09
2020-09-25 00:00:00,18527.19,20640.3,33.34
2020-09-25 01:00:00,16854.7,22277.4,31.92
2020-09-25 02:00:00,15122.72,22955.54,29.03
2020-09-25 04:00:00,14755.88,22986.8,27.2
2020-09-25 05:00:00,15262.02,22877.81,28.26
2020-09-25 05:00:00,18257.19,22565.87,30.1
2020-09-25 06:00:00,21913.15,21725.08,41.74
2020-09-25 07:00:00,23968.01,22425.56,51.93
2020-09-25 08:00:00,24260.73,24006.46,56.48
2020-09-25 09:00:00,23536.47,26302.89,52.95
2020-09-25 10:00:00,23466.27,29736.89,48.17
2020-09-25 11:00:00,23299.73,31509.24,47.27
2020-09-25 12:00:00,23122.4,31569.33,46.23
2020-09-25 13:00:00,22916.18,30715.66,41.07
2020-09-25 14:00:00,22803.86,28554.63,35.76
2020-09-25 15:00:00,22957.42,26840.54,34.43
2020-09-25 16:00:00,23198.53,24616.8,35.1
2020-09-25 17:00:00,23727.44,21023.85,45.72
2020-09-25 18:00:00,24250.61,17404.49,50.94
2020-09-25 19:00:00,24442.25,16832.63,53.1
2020-09-25 20:00:00,23628.63,17448.55,51.21
2020-09-25 21:00:00,21671.74,18277.1,46.03
2020-09-25 22:00:00,19958.65,18167.21,39.82
2020-09-25 23:00:00,17487.28,17656.61,35.12
2020-09-26 00:00:00,16164.89,16889.2,34.01
2020-09-26 01:00:00,15045.05,16428.94,30.71
2020-09-26 02:00:00,13711.54,16408,28.03
2020-09-26 03:00:00,13524.62,16304.63,26.39
2020-09-26 04:00:00,13474.12,15899.66,25.94
2020-09-26 05:00:00,13905.79,15762.36,27.17
2020-09-26 06:00:00,14342.53,15911.35,28.97
2020-09-26 07:00:00,15505.26,16336.34,31.98
2020-09-26 08:00:00,16586.4,17571.74,36.72
2020-09-26 09:00:00,17091.1,19303.57,41.22
2020-09-26 10:00:00,17317.69,20811.75,39.4
2020-09-26 11:00:00,17498.95,22391.16,38.13
2020-09-26 12:00:00,17222.5,23482.4,34.08
2020-09-26 13:00:00,16249.43,25814.54,32.03
2020-09-26 14:00:00,14540.04,28792.09,28.9
2020-09-26 15:00:00,13845.19,30559.49,27.92
2020-09-26 16:00:00,14352.04,31059.03,29.18
2020-09-26 17:00:00,15060.87,32102.16,33.95
2020-09-26 18:00:00,15335.68,32544.89,39.49
2020-09-26 19:00:00,15047.85,33631.23,45.49
2020-09-26 20:00:00,13675.54,34170.45,41.25
2020-09-26 21:00:00,13047.93,34210.51,34.08
2020-09-26 22:00:00,12232.79,32482.2,31.76
2020-09-26 23:00:00,11627.67,30886,28.34
2020-09-27 00:00:00,11282.8,30007.1,0.75
2020-09-27 01:00:00,11219.01,28351.73,19.92
2020-09-27 02:00:00,11056.22,26815.22,17.99
2020-09-27 03:00:00,10794.3,25390.84,12.25
2020-09-27 04:00:00,11037.23,23133.29,12
2020-09-27 05:00:00,11300.14,21738.13,14.39
2020-09-27 06:00:00,12051.1,20780.67,17.86
2020-09-27 07:00:00,12675.71,18844.32,21.7
2020-09-27 08:00:00,13658.03,18951.63,27.11
2020-09-27 09:00:00,14931.63,21083.18,32
2020-09-27 10:00:00,15805.25,22842.48,32.99
2020-09-27 11:00:00,16267.44,24507.07,34.26
2020-09-27 12:00:00,16516.61,25515.61,35.8
2020-09-27 13:00:00,15800.84,25517.32,32.4
2020-09-27 14:00:00,16259.25,24136.3,31.99
2020-09-27 15:00:00,17308.06,21434.08,32.01
2020-09-27 16:00:00,18591.27,18227.75,33.32
2020-09-27 17:00:00,20115.87,14956,37.63
2020-09-27 18:00:00,20801.53,12187.04,46.23
2020-09-27 19:00:00,21360.95,11615.65,51.95
2020-09-27 20:00:00,21479.96,11756.18,50
2020-09-27 21:00:00,21660.46,12313.06,46.48
2020-09-27 22:00:00,21660.52,12397.36,41.76
2020-09-27 23:00:00,21498.67,12700.97,37.84
