Datum (MESZ),Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh)
2023-09-11 00:00:00,18841.34,10047.8,105
2023-09-11 01:00:00,18417.59,10839.9,97.38
2023-09-11 02:00:00,18035.01,11041.25,96.03
2023-09-11 03:00:00,17984.85,11251.15,93.05
2023-09-11 04:00:00,18615.65,11373.6,94.75
2023-09-11 05:00:00,20035.23,11351.2,104.21
2023-09-11 06:00:00,21590.49,11681.89,146.61
2023-09-11 07:00:00,22056.55,13943.92,179.21
2023-09-11 08:00:00,21286.05,20463.27,136.44
2023-09-11 09:00:00,20270.36,28568.11,113
2023-09-11 10:00:00,17816.17,35725.79,95.16
2023-09-11 11:00:00,15522.87,41071.55,89.17
2023-09-11 12:00:00,14339.81,43720.97,87.67
2023-09-11 13:00:00,14645.49,43831.44,86.45
2023-09-11 14:00:00,15522.2,41805.73,89
2023-09-11 15:00:00,17559.98,37374.61,92.53
2023-09-11 16:00:00,20489.59,30670.73,100.18
2023-09-11 17:00:00,22814.34,22165.26,132.93
2023-09-11 18:00:00,24085.18,14313.96,266.71
2023-09-11 19:00:00,24618.22,10868.06,524.27
2023-09-11 20:00:00,24750.79,9958.74,448.13
2023-09-11 21:00:00,24521.86,9265.53,223.11
2023-09-11 22:00:00,24101.14,8966.75,147.83
2023-09-11 23:00:00,23150.86,8433.56,119.94
2023-09-12 00:00:00,22488.62,8433.45,106.36
2023-09-12 01:00:00,21997.42,8643.74,105.14
2023-09-12 02:00:00,21924.01,8501.55,105.87
2023-09-12 03:00:00,22023.77,8255.67,105.63
2023-09-12 04:00:00,22444.64,8329.41,106.36
2023-09-12 05:00:00,23556.13,8451.64,116.14
2023-09-12 06:00:00,24915.55,9056.43,153.57
2023-09-12 07:00:00,25354.6,11637.22,228.99
2023-09-12 08:00:00,25235.55,17558.55,146.98
2023-09-12 09:00:00,24875.67,23900.05,123.22
2023-09-12 10:00:00,23781.59,30190.39,112.33
2023-09-12 11:00:00,21882.36,35361.55,101.59
2023-09-12 12:00:00,20989.43,37758.35,96.46
2023-09-12 13:00:00,20636.57,38024.13,93.59
2023-09-12 14:00:00,19414.05,36793.22,97.08
2023-09-12 15:00:00,21104.71,33896.64,99.9
2023-09-12 16:00:00,22786.21,27564.12,109.17
2023-09-12 17:00:00,25002.25,20979.45,140.41
2023-09-12 18:00:00,25830.26,15078.63,190.53
2023-09-12 19:00:00,26218.42,13189.09,284.02
2023-09-12 20:00:00,26000.11,13349.22,185.62
2023-09-12 21:00:00,25515.9,13820.46,136.62
2023-09-12 22:00:00,24061.89,15476.11,115.55
2023-09-12 23:00:00,21982.81,16988.36,93.77
2023-09-13 00:00:00,20534.81,16833.39,106.45
2023-09-13 01:00:00,20208.1,17276.63,99.9
2023-09-13 02:00:00,19559,17977.86,97.86
2023-09-13 03:00:00,19711.27,17156.91,93.76
2023-09-13 04:00:00,20203.4,16511.74,93.49
2023-09-13 05:00:00,21066.07,17346.5,97.92
2023-09-13 06:00:00,21913.23,18674.46,124.74
2023-09-13 07:00:00,22371.02,20725.14,139.71
2023-09-13 08:00:00,22419.18,23964.72,137.72
2023-09-13 09:00:00,22000.04,27330.55,124.91
2023-09-13 10:00:00,21839.15,30259.99,103.21
2023-09-13 11:00:00,21651.57,32428.79,96.86
2023-09-13 12:00:00,21639.11,33932.83,93.97
2023-09-13 13:00:00,21237.31,35157.81,92.83
2023-09-13 14:00:00,20932.48,33877.14,92.02
2023-09-13 15:00:00,21672.26,31073.74,95.3
2023-09-13 16:00:00,22596.04,28361.99,96.02
2023-09-13 17:00:00,23120.91,24725.05,104.39
2023-09-13 18:00:00,24465.99,21412.04,124.98
2023-09-13 19:00:00,25066.3,18895.23,153.5
2023-09-13 20:00:00,25187.37,18485.84,141.67
2023-09-13 21:00:00,24878.85,17454.75,122.79
2023-09-13 22:00:00,23485.74,15580.83,106.41
2023-09-13 23:00:00,22766.3,13902.95,98.07
2023-09-14 00:00:00,22422.77,12492.74,96.3
2023-09-14 01:00:00,22291.39,11589,94.88
2023-09-14 02:00:00,22313.62,10946.54,98.74
2023-09-14 03:00:00,22372.75,10121.8,100.5
2023-09-14 04:00:00,22663.59,9545.01,99.29
2023-09-14 05:00:00,24186.96,9376.18,104.74
2023-09-14 06:00:00,26309.22,9615.18,142.15
2023-09-14 07:00:00,27061.97,10837.08,181.22
2023-09-14 08:00:00,26755.12,14935.65,155.77
2023-09-14 09:00:00,26093.75,21052.31,118.02
2023-09-14 10:00:00,23495.77,28183.7,96.82
2023-09-14 11:00:00,21113.54,33955.86,91.59
2023-09-14 12:00:00,19391.63,36854.13,91.25
2023-09-14 13:00:00,19043.33,37913.7,89.66
2023-09-14 14:00:00,18281.25,37055.87,88.14
2023-09-14 15:00:00,19591.4,34127.53,89.7
2023-09-14 16:00:00,21823.06,28495.05,94.16
2023-09-14 17:00:00,24893.75,20654.64,116.84
2023-09-14 18:00:00,27251.26,12861.94,173.01
2023-09-14 19:00:00,28380.52,9249.26,235.74
2023-09-14 20:00:00,28747.7,9227.88,185.8
2023-09-14 21:00:00,27516.59,9767.13,133.34
2023-09-14 22:00:00,25427.48,10892.28,114.14
2023-09-14 23:00:00,22392.96,11752.4,99.37
2023-09-15 00:00:00,20928.39,12050.36,100.89
2023-09-15 01:00:00,19787.74,12039.84,97.01
2023-09-15 02:00:00,19788.3,11938.38,96.4
2023-09-15 03:00:00,19968.14,12036.8,97.64
2023-09-15 04:00:00,20520.75,12150.2,99.2
2023-09-15 05:00:00,21750.51,12486.23,99.43
2023-09-15 06:00:00,23480.09,13149.19,138.64
2023-09-15 07:00:00,23911.51,15858.51,150.87
2023-09-15 08:00:00,23659.95,22175.35,125.07
2023-09-15 09:00:00,21744.15,28788.81,104.38
2023-09-15 10:00:00,18412.71,35406.66,93.58
2023-09-15 11:00:00,14429.83,41584.96,89.46
2023-09-15 12:00:00,13165.42,45582.48,78.57
2023-09-15 13:00:00,12973.92,46112.33,62.89
2023-09-15 14:00:00,13065.04,43809.1,71.19
2023-09-15 15:00:00,14300.16,39799.29,84.88
2023-09-15 16:00:00,17038.09,33115.07,93.4
2023-09-15 17:00:00,21269.33,24621.43,114.67
2023-09-15 18:00:00,23071.96,16683.36,155.21
2023-09-15 19:00:00,23303.85,15041.65,189.87
2023-09-15 20:00:00,22782.86,18748.28,142.75
2023-09-15 21:00:00,20649.39,22256.85,112.65
2023-09-15 22:00:00,17926.82,23344.95,102.04
2023-09-15 23:00:00,16202.06,23137.4,95.77
2023-09-16 00:00:00,14423.79,22052.23,96.24
2023-09-16 01:00:00,13394.17,20326.94,94.02
2023-09-16 02:00:00,13122,18834.91,92.52
2023-09-16 03:00:00,13109.55,17490.18,91.56
2023-09-16 04:00:00,13494.78,16365.85,94.72
2023-09-16 05:00:00,13877.03,15301.71,92.75
2023-09-16 06:00:00,14172.73,14573.56,103.47
2023-09-16 07:00:00,14167.11,16003.07,110.88
2023-09-16 08:00:00,13773.17,21730.19,101.67
2023-09-16 09:00:00,12229.14,28061.37,90.79
2023-09-16 10:00:00,10762.48,34526.07,79
