Datum (MESZ),Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh)
2022-09-26 00:00:00,22484.77,17717.37,248.77
2022-09-26 01:00:00,21316.86,18998.93,179.85
2022-09-26 02:00:00,20626.43,20558.41,156.84
2022-09-26 03:00:00,20121.63,21794.71,121.24
2022-09-26 04:00:00,20389.93,23194.96,98.22
2022-09-26 05:00:00,20957.51,25439.29,155.92
2022-09-26 06:00:00,22881.81,27484.39,244.59
2022-09-26 07:00:00,23537.22,28477.51,333.89
2022-09-26 08:00:00,23773.76,31721.78,329.99
2022-09-26 09:00:00,23110.94,37171.88,291.5
2022-09-26 10:00:00,21595.35,44094.72,259.75
2022-09-26 11:00:00,19277.48,48488.08,217.48
2022-09-26 12:00:00,18536.29,50708.58,162.98
2022-09-26 13:00:00,18582.04,51363.51,173.93
2022-09-26 14:00:00,18792.08,50625.25,154.25
2022-09-26 15:00:00,18987.2,47809.75,165.24
2022-09-26 16:00:00,19414.44,43627.67,197.39
2022-09-26 17:00:00,21228.18,37232.4,309.08
2022-09-26 18:00:00,22931.16,33350.54,389.01
2022-09-26 19:00:00,23721.33,32140.2,419.01
2022-09-26 20:00:00,23453.37,31764.64,396.58
2022-09-26 21:00:00,23048.79,30571.47,329.7
2022-09-26 22:00:00,22107.88,28885.56,303.08
2022-09-26 23:00:00,21929.88,27025.25,263.91
2022-09-27 00:00:00,21451.15,25042.19,190.95
2022-09-27 01:00:00,21518.8,24005.65,180.24
2022-09-27 02:00:00,21347.47,23443.12,169.8
2022-09-27 03:00:00,20512.35,24157.57,151.3
2022-09-27 04:00:00,20850.96,24860.57,167.35
2022-09-27 05:00:00,22389.43,25444.7,209.97
2022-09-27 06:00:00,24433.63,25940.87,327.48
2022-09-27 07:00:00,26038.2,26597.73,415.95
2022-09-27 08:00:00,26576.91,27563.89,443.51
2022-09-27 09:00:00,26096.52,29293.59,412.29
2022-09-27 10:00:00,25207.65,32146.1,366.86
2022-09-27 11:00:00,23928.99,34454.74,351.37
2022-09-27 12:00:00,23961.6,35712.52,301.37
