Datum (MEZ),Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh)
2024-02-26 00:00:00,16258.62,16206.96,57.83
2024-02-26 01:00:00,15595.66,16982.84,56.82
2024-02-26 02:00:00,15471.39,17672.69,55.7
2024-02-26 03:00:00,15111.54,18265.28,51.8
2024-02-26 04:00:00,15655.8,19482.18,53.3
2024-02-26 05:00:00,17541.34,19412.62,57.92
2024-02-26 06:00:00,21421.29,20404.92,70.02
2024-02-26 07:00:00,23572.43,21855.54,79.9
2024-02-26 08:00:00,24109.26,25790.69,81.6
2024-02-26 09:00:00,23921.79,29046.11,73.83
2024-02-26 10:00:00,23221.17,31569.83,66.65
2024-02-26 11:00:00,22161.72,32665.1,65.03
2024-02-26 12:00:00,21824.12,32855.56,58.42
2024-02-26 13:00:00,22001.48,32055.35,58.19
2024-02-26 14:00:00,22515.07,30244.31,61.29
2024-02-26 15:00:00,22494,27467.16,64.95
2024-02-26 16:00:00,24329.04,24704.65,69.99
2024-02-26 17:00:00,25321.45,24436,77
2024-02-26 18:00:00,25745.32,26078.26,85.32
2024-02-26 19:00:00,25663.13,26957.26,81.01
2024-02-26 20:00:00,25285.04,26718.1,72.21
2024-02-26 21:00:00,24029.6,25468.68,65.69
2024-02-26 22:00:00,23357.41,23504.91,65.21
2024-02-26 23:00:00,21646.68,22551.72,60.76
2024-02-27 00:00:00,19960.05,22084.34,57.62
2024-02-27 01:00:00,19804.17,21110.83,57.55
2024-02-27 02:00:00,19891.36,19911.39,57.35
2024-02-27 03:00:00,19911.41,18821.5,56.87
2024-02-27 04:00:00,21304.9,18312.4,57.35
2024-02-27 05:00:00,24169.49,17155.18,63.1
2024-02-27 06:00:00,27288.86,16271.95,74.31
2024-02-27 07:00:00,29544.45,15928.42,95.63
2024-02-27 08:00:00,30207.74,17368.82,95.78
2024-02-27 09:00:00,30322.51,19249.31,80.81
2024-02-27 10:00:00,29716.76,20953.61,68.71
2024-02-27 11:00:00,29279.79,21735.64,64.93
2024-02-27 12:00:00,28965.69,22568.33,59.26
2024-02-27 13:00:00,29073.06,22627.64,59.25
2024-02-27 14:00:00,29485.58,21337.2,64.71
2024-02-27 15:00:00,30410.34,18855.03,72.06
2024-02-27 16:00:00,31454.17,15077.6,79.82
2024-02-27 17:00:00,32882.64,11906.94,98.02
2024-02-27 18:00:00,33726.52,11529.61,111.8
2024-02-27 19:00:00,33724.93,11478.39,105.17
2024-02-27 20:00:00,32863.37,11676.34,84.36
2024-02-27 21:00:00,31053.19,11875.88,72.37
2024-02-27 22:00:00,29858.26,12060.85,70.27
2024-02-27 23:00:00,28018.18,12371.85,64.97
2024-02-28 00:00:00,25863.21,12753.73,60.36
2024-02-28 01:00:00,25485.63,12758.93,59.4
2024-02-28 02:00:00,25687.74,12386.33,61.34
2024-02-28 03:00:00,25929.85,12139.09,63.46
2024-02-28 04:00:00,26570.38,11934.21,63.74
2024-02-28 05:00:00,28404.14,11884.1,67.44
2024-02-28 06:00:00,30900.52,11766.94,74.3
2024-02-28 07:00:00,32189.86,12010.96,98.89
2024-02-28 08:00:00,32538.01,14064.5,104.49
2024-02-28 09:00:00,32078.29,16912.98,85.46
2024-02-28 10:00:00,31568.51,20546.06,73.99
2024-02-28 11:00:00,30210.28,24279.11,67.55
2024-02-28 12:00:00,29251.7,27151.13,63.93
2024-02-28 13:00:00,28198.98,28772.2,60.72
2024-02-28 14:00:00,28439.74,27062.41,61.51
2024-02-28 15:00:00,29875.62,22456.25,70.43
2024-02-28 16:00:00,30548.05,16818.11,74.96
2024-02-28 17:00:00,31229.69,13358.59,93.04
2024-02-28 18:00:00,31349.42,14531.42,93.24
2024-02-28 19:00:00,30943.88,16808.1,78.29
2024-02-28 20:00:00,28349.83,18630.99,65.44
2024-02-28 21:00:00,25031.96,20162.38,62.59
2024-02-28 22:00:00,23869.87,21264.63,64.02
2024-02-28 23:00:00,21361.06,22680.31,55.12
2024-02-29 00:00:00,18563.04,24831.5,55.11
2024-02-29 01:00:00,17468.68,26654.01,53.33
2024-02-29 02:00:00,16751.57,28104.26,50.06
2024-02-29 03:00:00,16523.77,29007.02,47.03
2024-02-29 04:00:00,16580.14,30288.47,47.15
2024-02-29 05:00:00,17922.24,31720.74,53.32
2024-02-29 06:00:00,20862.27,33810.14,62.03
2024-02-29 07:00:00,22808.94,35471.5,73.74
2024-02-29 08:00:00,23374.93,38386.6,73.89
2024-02-29 09:00:00,23028.51,41958.35,70.39
2024-02-29 10:00:00,21507.74,45826.03,60.47
2024-02-29 11:00:00,19800.56,48059.73,55.01
2024-02-29 12:00:00,18722.66,48424.3,53.98
2024-02-29 13:00:00,18553.09,48037.21,56.02
2024-02-29 14:00:00,18634.21,44888.32,55.07
2024-02-29 15:00:00,20463.23,38461.21,64.96
2024-02-29 16:00:00,22624.37,30939.5,70.98
2024-02-29 17:00:00,24042.6,26672.53,81.28
2024-02-29 18:00:00,24307.7,28859.32,86.26
2024-02-29 19:00:00,23940.53,31389.05,80.99
2024-02-29 20:00:00,22685.71,31879.06,72.77
2024-02-29 21:00:00,20640.38,31457.24,67.25
2024-02-29 22:00:00,20056.36,30696.39,64.9
2024-02-29 23:00:00,19328.59,29745.66,60.9
2024-03-01 00:00:00,18163.15,28026.49,62.04
2024-03-01 01:00:00,17245.43,27172.35,61.42
2024-03-01 02:00:00,16824.62,27182.86,58.14
2024-03-01 03:00:00,16852.86,27619.89,57.83
2024-03-01 04:00:00,17367.4,27896.91,58.3
2024-03-01 05:00:00,18658.54,27831.47,62.49
2024-03-01 06:00:00,21314.47,28327.56,71.58
2024-03-01 07:00:00,22600.56,29124.03,79.36
2024-03-01 08:00:00,23025.27,30784.69,83.79
2024-03-01 09:00:00,22832.4,31818.95,75.88
2024-03-01 10:00:00,22300.14,31323.65,66.52
2024-03-01 11:00:00,21636.66,30454.2,64.76
2024-03-01 12:00:00,21497.62,29816.6,63.08
2024-03-01 13:00:00,21416.82,28623.33,64.63
2024-03-01 14:00:00,21794.08,26907.97,67.11
2024-03-01 15:00:00,22290.25,25517.69,72.57
2024-03-01 16:00:00,23086.13,23022.87,78.94
2024-03-01 17:00:00,23716.2,21092.28,89.4
2024-03-01 18:00:00,24196.11,22346.01,93.73
2024-03-01 19:00:00,24303.05,24269.15,87.19
2024-03-01 20:00:00,23049.9,25218.93,77.49
2024-03-01 21:00:00,21836.51,25520.39,71.62
2024-03-01 22:00:00,19812.5,25051.45,70.06
2024-03-01 23:00:00,17683.67,24511.78,66.39
2024-03-02 00:00:00,16540.41,24934.42,59.95
2024-03-02 01:00:00,16073.82,24978.69,56.03
2024-03-02 02:00:00,15910.63,25622.39,56.02
2024-03-02 03:00:00,15627.57,26193.63,55.48
2024-03-02 04:00:00,15933.42,25927.08,54.88
2024-03-02 05:00:00,16245.33,25577.8,55.99
2024-03-02 06:00:00,16444.38,25504.74,56.58
2024-03-02 07:00:00,17147.58,25901.81,60.67
2024-03-02 08:00:00,16812.76,27376.92,63.76
2024-03-02 09:00:00,16096.87,29842.98,65.75
2024-03-02 10:00:00,14889.68,33197.21,60.44
2024-03-02 11:00:00,14133.91,36353.67,59.18
2024-03-02 12:00:00,13467.24,39039,55.83
2024-03-02 13:00:00,13028.91,39469,54.9
2024-03-02 14:00:00,13820.45,36819.98,59.86
2024-03-02 15:00:00,15979.17,31438.08,66.08
2024-03-02 16:00:00,18241.71,25090.13,73
2024-03-02 17:00:00,20240.73,21297.15,80.63
2024-03-02 18:00:00,20806.98,25161.7,93.6
2024-03-02 19:00:00,20485.77,30377.15,89.9
2024-03-02 20:00:00,18432.18,32858.2,76.98
2024-03-02 21:00:00,16114.98,32908.16,69.81
2024-03-02 22:00:00,15651.27,31671.28,60.94
2024-03-02 23:00:00,15025.6,30136.56,54.99
2024-03-03 00:00:00,15110.69,29226.6,54.5
2024-03-03 01:00:00,14377.34,28714.33,53.63
2024-03-03 02:00:00,14494.25,27428.82,53.8
2024-03-03 03:00:00,14596.81,26407.85,55.59
2024-03-03 04:00:00,14409.82,25594.34,55.31
2024-03-03 05:00:00,14885.3,24793.44,55.82
2024-03-03 06:00:00,15550.41,24088.55,56
2024-03-03 07:00:00,15746.47,25898.11,56.88
2024-03-03 08:00:00,14794.53,30128.54,54.77
2024-03-03 09:00:00,14971.28,33525.56,53.99
2024-03-03 10:00:00,14671.65,37608.47,52.01
2024-03-03 11:00:00,14650.48,39997.39,49.46
2024-03-03 12:00:00,14485.53,41533.95,47.51
2024-03-03 13:00:00,13381.59,41146.25,42.51
2024-03-03 14:00:00,12930.95,38417.6,46.84
2024-03-03 15:00:00,13955.36,34147.11,54.13
2024-03-03 16:00:00,16676.57,27260.81,60.28
2024-03-03 17:00:00,19599.12,22185.97,75.58
2024-03-03 18:00:00,21201.61,23220.72,84.36
2024-03-03 19:00:00,21754,24130.5,86.96
2024-03-03 20:00:00,21655.91,23824.53,81.8
2024-03-03 21:00:00,21345,22774.9,75
2024-03-03 22:00:00,21232.54,21432.25,72.18
2024-03-03 23:00:00,20492.44,19143.78,72.42
