Datum (MESZ),Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh)
2022-10-03 00:00:00,15461.7,30018.46,80.84
2022-10-03 01:00:00,15423.78,29471.92,94.04
2022-10-03 02:00:00,15345.74,28764.14,82.92
2022-10-03 03:00:00,14953.56,28352.51,84.27
2022-10-03 04:00:00,15272.1,26753.18,95.21
2022-10-03 05:00:00,16325.42,25955.06,126.95
2022-10-03 06:00:00,18014.45,25978.68,192.68
2022-10-03 07:00:00,18362.4,25339.28,279.94
2022-10-03 08:00:00,19240.63,26541.31,304.1
2022-10-03 09:00:00,19556.86,30687.14,243.02
2022-10-03 10:00:00,18791.45,35910.48,193.73
2022-10-03 11:00:00,17490.27,40644.94,117.1
2022-10-03 12:00:00,17033.46,42472.05,100
2022-10-03 13:00:00,16780.57,41830.89,121.96
2022-10-03 14:00:00,16824.28,39635.19,83.43
2022-10-03 15:00:00,17531.46,35666.21,140.3
2022-10-03 16:00:00,19243.01,30063.88,204.07
2022-10-03 17:00:00,20737.97,23017.35,322.59
2022-10-03 18:00:00,21985.92,18202.76,391.11
2022-10-03 19:00:00,22565.89,17351.87,466.62
2022-10-03 20:00:00,22615.03,17279.26,379.85
2022-10-03 21:00:00,22418.05,17395.62,321.3
2022-10-03 22:00:00,22448.99,17097.97,318.42
2022-10-03 23:00:00,22579.99,16949.11,279.93
2022-10-04 00:00:00,22659.08,16573.56,205.48
2022-10-04 01:00:00,22092.18,16248.34,188.59
2022-10-04 02:00:00,22295.7,16109.13,187.67
2022-10-04 03:00:00,22685.31,15620.5,169.1
2022-10-04 04:00:00,23392.65,15290.94,187.69
2022-10-04 05:00:00,24649.41,14991.9,196.92
2022-10-04 06:00:00,26141.72,15702.54,329.97
2022-10-04 07:00:00,26705.12,16456.98,427.5
2022-10-04 08:00:00,26576.39,19870.78,497.39
2022-10-04 09:00:00,25819.14,24037.18,317.09
2022-10-04 10:00:00,24616.62,29364.93,258.9
2022-10-04 11:00:00,23307.1,35623.73,217.24
2022-10-04 12:00:00,21479.43,41732.79,161.91
2022-10-04 13:00:00,20043.05,44675.2,150.69
2022-10-04 14:00:00,19427.26,44296.93,140.07
2022-10-04 15:00:00,20099.65,41450.99,144.08
2022-10-04 16:00:00,21869.66,35008.38,182.98
2022-10-04 17:00:00,24319.24,26507.87,261.1
2022-10-04 18:00:00,25454.29,22040.95,376.44
2022-10-04 19:00:00,25589.27,24395.64,447.11
2022-10-04 20:00:00,24458.34,27845.68,319.09
2022-10-04 21:00:00,22584.07,30093.37,229.25
2022-10-04 22:00:00,21013.67,30724.25,176.97
2022-10-04 23:00:00,19701.07,30979.14,138.12
2022-10-05 00:00:00,19269.58,31475.27,139.99
2022-10-05 01:00:00,18958.03,31271.8,103.36
2022-10-05 02:00:00,18584.59,30804.89,96.27
2022-10-05 03:00:00,17965.02,30498.94,89.09
2022-10-05 04:00:00,18446.3,30097.31,109.9
2022-10-05 05:00:00,19173.93,29896.17,82.67
2022-10-05 06:00:00,21067.94,30669.46,178
2022-10-05 07:00:00,21904.21,31500.79,226.24
2022-10-05 08:00:00,21691.09,34846.21,225
2022-10-05 09:00:00,20452.36,39572.45,190.5
2022-10-05 10:00:00,18585.91,44271.43,107.23
2022-10-05 11:00:00,15589.86,49128.55,58.01
2022-10-05 12:00:00,14384.96,53555.76,36.23
2022-10-05 13:00:00,14253.25,55493.57,3.91
2022-10-05 14:00:00,14339.36,54160.07,0.38
2022-10-05 15:00:00,14171.14,51116.55,12.46
2022-10-05 16:00:00,15390.58,45939.36,59.83
2022-10-05 17:00:00,19058.15,38306.86,112.43
2022-10-05 18:00:00,20185.94,35417.81,183.75
2022-10-05 19:00:00,19679.96,38885.58,170.06
2022-10-05 20:00:00,17621.7,41704.86,108.51
