Datum (MEZ),Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh)
2021-02-22 00:00:00,17892.35,19729.31,40.04
2021-02-22 01:00:00,17885,19807.47,39.41
2021-02-22 02:00:00,17761.63,20338.53,38.01
2021-02-22 03:00:00,18066.64,20313.1,37.77
2021-02-22 04:00:00,19095.66,20713.12,37.22
2021-02-22 05:00:00,21032.34,21335.51,39.29
2021-02-22 06:00:00,24583.92,21802.83,49.49
2021-02-22 07:00:00,26668.42,22483.1,57.85
2021-02-22 08:00:00,26972.66,25673.4,58.99
2021-02-22 09:00:00,27039.82,30431.89,55.04
2021-02-22 10:00:00,26158.3,34702.42,46.88
2021-02-22 11:00:00,25738.2,36959.52,45.52
2021-02-22 12:00:00,25401.52,38201.01,44.52
2021-02-22 13:00:00,24835.54,36799.01,43.59
2021-02-22 14:00:00,25012.43,33544.81,44.75
2021-02-22 15:00:00,26433.7,28421.09,51.97
2021-02-22 16:00:00,27359.89,22642.1,59.24
2021-02-22 17:00:00,28602.27,19952.05,66.6
2021-02-22 18:00:00,29030.95,22189.56,72.9
2021-02-22 19:00:00,28593.91,25191.47,65.68
2021-02-22 20:00:00,27484.6,26154.06,57.97
2021-02-22 21:00:00,25651.3,26426.15,51.9
2021-02-22 22:00:00,24634.21,26552.48,49
2021-02-22 23:00:00,22994.49,26545.25,44.06
2021-02-23 00:00:00,20986.95,24960.11,41.71
2021-02-23 01:00:00,20449.36,23295.38,40.13
2021-02-23 02:00:00,19505.32,21393.04,39.17
2021-02-23 03:00:00,19195.5,20787.72,37.73
2021-02-23 04:00:00,19357.06,20625.12,37.63
2021-02-23 05:00:00,20769.3,20919.46,39.06
2021-02-23 06:00:00,23735.24,22689.1,43.16
2021-02-23 07:00:00,24723.6,24828.81,56.95
2021-02-23 08:00:00,24861.82,29399.81,59.22
2021-02-23 09:00:00,24268.02,34004.46,56.2
2021-02-23 10:00:00,23007.4,37367.09,49.87
2021-02-23 11:00:00,21363.18,40030,41.86
2021-02-23 12:00:00,18955.15,41725.21,39.9
2021-02-23 13:00:00,17510.67,41650.55,38.9
2021-02-23 14:00:00,17649.51,39218.05,39
2021-02-23 15:00:00,19331.97,33307.85,39.74
2021-02-23 16:00:00,22799.92,26216.97,47.37
2021-02-23 17:00:00,25254.68,22885.32,59.45
2021-02-23 18:00:00,26181.88,24920.04,58.37
2021-02-23 19:00:00,26128.71,27348.86,58.03
2021-02-23 20:00:00,24240.29,29786.76,51.29
2021-02-23 21:00:00,21147.99,30806.65,43.96
2021-02-23 22:00:00,18183.51,30869.4,40.1
2021-02-23 23:00:00,15412.31,31743.98,35.22
2021-02-24 00:00:00,13011.62,32538.17,20.62
2021-02-24 01:00:00,12892.14,33027.59,20.39
2021-02-24 02:00:00,12754.34,32959.09,22.82
2021-02-24 03:00:00,12730.31,32407.24,15.79
2021-02-24 04:00:00,13153.78,31476.26,19.25
