Datum (MESZ),Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh)
2022-08-01 00:00:00,22260.41,15675.03,385.06
2022-08-01 01:00:00,22225.77,16603.76,344.06
2022-08-01 02:00:00,22373.36,16753.17,338.81
2022-08-01 03:00:00,22052.29,16419.47,320.86
2022-08-01 04:00:00,22768,16103.87,329.72
2022-08-01 05:00:00,24458.83,15857.88,380
2022-08-01 06:00:00,24883.97,16495.13,429.66
2022-08-01 07:00:00,25371.76,18359.43,467.91
2022-08-01 08:00:00,25674.61,22797.3,474.9
2022-08-01 09:00:00,25489.92,28108.81,459.05
2022-08-01 10:00:00,24747.59,32043.71,447.89
2022-08-01 11:00:00,24584.77,34709.11,428.22
2022-08-01 12:00:00,24022.17,36536.57,392.1
2022-08-01 13:00:00,23364.76,37090.86,388.2
2022-08-01 14:00:00,23341.04,36493.22,377.4
2022-08-01 15:00:00,23470.59,34949.55,385.09
2022-08-01 16:00:00,24830.78,31732.02,398.9
2022-08-01 17:00:00,26438.06,25927.57,437.25
2022-08-01 18:00:00,27022.57,20086.39,461.06
2022-08-01 19:00:00,27405.29,14713.13,510.66
2022-08-01 20:00:00,27503.66,10996.26,530.88
2022-08-01 21:00:00,27790.35,9861.54,524.33
2022-08-01 22:00:00,27857.33,9769.32,509.33
2022-08-01 23:00:00,27238.56,9651.87,469.58
2022-08-02 00:00:00,26291.98,9079.99,440.98
2022-08-02 01:00:00,25760.17,8573.14,390.1
2022-08-02 02:00:00,25521.54,8277.61,382.1
2022-08-02 03:00:00,25509.7,8415.85,359.89
2022-08-02 04:00:00,25477.02,8962.11,352.69
2022-08-02 05:00:00,25537.06,9826.93,393.03
2022-08-02 06:00:00,25739.95,12137.91,457.04
2022-08-02 07:00:00,25780.18,17334.35,479.9
2022-08-02 08:00:00,25371.26,24222.54,478.9
2022-08-02 09:00:00,24467.84,32527.43,397.91
2022-08-02 10:00:00,22345.63,39853.29,328.26
2022-08-02 11:00:00,20254.87,44882.21,307.77
2022-08-02 12:00:00,20171.87,47090.43,234.87
2022-08-02 13:00:00,19984.75,48349.88,227.41
2022-08-02 14:00:00,19683.41,47427.5,198.39
2022-08-02 15:00:00,20247.11,44171.91,219
2022-08-02 16:00:00,22195.84,38219.57,274.71
2022-08-02 17:00:00,23995.97,30544.04,324.11
