Datum (MEZ),Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh)
2024-12-16 00:00:00,13999.08,52212.81,0.09
2024-12-16 01:00:00,14012.68,52778.66,0.1
2024-12-16 02:00:00,14229.04,52348.66,0.05
2024-12-16 03:00:00,14184.95,51532.73,0.07
2024-12-16 04:00:00,14014.04,50795.53,-0.01
2024-12-16 05:00:00,14666.35,52092.08,1.75
2024-12-16 06:00:00,16284.18,53457.94,7.73
2024-12-16 07:00:00,18232.03,52933.32,59.3
2024-12-16 08:00:00,19763.52,52259.19,71.79
2024-12-16 09:00:00,20943.02,52331.06,75.91
2024-12-16 10:00:00,21374.29,54586.44,75.46
2024-12-16 11:00:00,21255.81,56228.37,80.13
2024-12-16 12:00:00,20982.09,57273.6,85.22
2024-12-16 13:00:00,21262.37,56597.26,81.7
2024-12-16 14:00:00,21452.31,54120.74,81.7
2024-12-16 15:00:00,21607.53,51774.26,81.7
2024-12-16 16:00:00,21959.93,50376.21,74
2024-12-16 17:00:00,22793.9,50197.83,81.56
2024-12-16 18:00:00,22715.44,49878.26,72.01
2024-12-16 19:00:00,22032.06,50405.25,70.94
2024-12-16 20:00:00,20122.3,49686.55,61.5
2024-12-16 21:00:00,18616.47,49508.77,44.41
2024-12-16 22:00:00,18158.49,46642.89,44.4
2024-12-16 23:00:00,18284.93,44974.35,16.59
2024-12-17 00:00:00,18370.01,44458.13,37.45
2024-12-17 01:00:00,18788.49,43430.22,21.57
2024-12-17 02:00:00,19424.89,42302.51,20.94
2024-12-17 03:00:00,19866.53,40978.34,25.01
2024-12-17 04:00:00,20491.08,39981.27,28.98
2024-12-17 05:00:00,22467.55,38726.91,57.27
2024-12-17 06:00:00,25961.18,38115.39,67.77
2024-12-17 07:00:00,28769.23,37107.23,104.94
2024-12-17 08:00:00,30113.88,36833.92,115.92
2024-12-17 09:00:00,30426.81,38724.27,114.04
