Datum (MESZ),Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh)
2020-10-19 00:00:00,24999.13,16081.34,34.34
2020-10-19 01:00:00,24967.95,15416.77,34.73
2020-10-19 02:00:00,25100.64,14853.47,34.02
2020-10-19 03:00:00,25528.04,14501.7,33.58
2020-10-19 04:00:00,26998.76,14324.42,33.64
2020-10-19 05:00:00,29883.53,13763.58,35.01
2020-10-19 06:00:00,34849.67,13709.27,48.92
2020-10-19 07:00:00,38125.66,13566.71,61.04
2020-10-19 08:00:00,39654.42,14198.46,70.3
2020-10-19 09:00:00,39797.85,16032.43,63.42
2020-10-19 10:00:00,39954.34,19237.17,52.74
2020-10-19 11:00:00,39474.58,23205.03,49.6
2020-10-19 12:00:00,38555.85,26107.57,45.48
2020-10-19 13:00:00,38381.19,26081.37,43.49
2020-10-19 14:00:00,37741.73,23796.39,40.92
2020-10-19 15:00:00,37881.37,20248.26,42.95
2020-10-19 16:00:00,37982.63,16521.14,43.53
2020-10-19 17:00:00,38762.68,13543.39,49.92
2020-10-19 18:00:00,39074.48,13427.79,53.64
2020-10-19 19:00:00,38743.27,15847.67,54.61
2020-10-19 20:00:00,36454.41,19149.87,41.7
2020-10-19 21:00:00,32256.02,22143.9,38.17
2020-10-19 22:00:00,28791.32,24493.75,35.03
2020-10-19 23:00:00,25360.89,25463.93,30.53
2020-10-20 00:00:00,23433.89,25772.56,32.02
2020-10-20 01:00:00,21845.11,25802.7,29.04
2020-10-20 02:00:00,20944.17,26437.9,26.97
2020-10-20 03:00:00,19849.84,27180.17,24.8
2020-10-20 04:00:00,20102.83,27948.2,26.4
2020-10-20 05:00:00,23397.23,28632.58,29.31
2020-10-20 06:00:00,26755.74,30752.79,34.83
2020-10-20 07:00:00,29546.47,32465.53,47.89
2020-10-20 08:00:00,30085.29,34345.31,49.01
2020-10-20 09:00:00,29666.08,36660.95,38.88
2020-10-20 10:00:00,29604.55,37959.57,35.18
2020-10-20 11:00:00,30134.4,39555.35,31.93
2020-10-20 12:00:00,29377.88,39110.02,28.18
2020-10-20 13:00:00,30009.02,37641.15,30.64
2020-10-20 14:00:00,30640.32,35545.92,33.78
2020-10-20 15:00:00,31405.67,33194.23,36.32
2020-10-20 16:00:00,31581.79,30326.4,40.8
2020-10-20 17:00:00,31789.21,28294.76,44.93
2020-10-20 18:00:00,32194.53,28105.89,47.4
2020-10-20 19:00:00,32408.67,28546.86,49.02
2020-10-20 20:00:00,31498.82,29389.12,38.06
2020-10-20 21:00:00,28613.85,29262.95,33.09
2020-10-20 22:00:00,25635.29,28315.86,29.66
2020-10-20 23:00:00,24145.21,27008.93,27.23
2020-10-21 00:00:00,21892.37,26139.14,28.05
2020-10-21 01:00:00,21226.01,25417.24,28.27
2020-10-21 02:00:00,20334.98,24212.22,27.38
2020-10-21 03:00:00,19859.31,23471.76,26.9
2020-10-21 04:00:00,21314.63,22756.84,27.57
2020-10-21 05:00:00,24078.7,22238.86,29.92
2020-10-21 06:00:00,28477.6,22486.02,44.31
2020-10-21 07:00:00,30287.63,22617.72,50.1
2020-10-21 08:00:00,30849.09,24223.33,52.95
2020-10-21 09:00:00,31309.31,27187.86,50.78
2020-10-21 10:00:00,31219.44,29944.22,44.05
2020-10-21 11:00:00,30754.59,32810.85,41.97
2020-10-21 12:00:00,29248.37,35900.1,36.01
2020-10-21 13:00:00,27904.45,37947.26,31.83
2020-10-21 14:00:00,26542.64,40148.08,27.38
2020-10-21 15:00:00,24706.19,41077.27,25.86
2020-10-21 16:00:00,24320.9,41021.55,24.16
2020-10-21 17:00:00,25587.61,41596.82,28.26
2020-10-21 18:00:00,25925.14,44273.42,36.45
2020-10-21 19:00:00,24021.79,46855.36,29.07
2020-10-21 20:00:00,21324.4,47127.8,29.49
2020-10-21 21:00:00,18093.45,47503.31,24.9
2020-10-21 22:00:00,16233.95,46636.62,23.94
2020-10-21 23:00:00,15509.81,46187.96,13.15
2020-10-22 00:00:00,14444.87,45611.02,8.34
2020-10-22 01:00:00,13697.01,44584.73,1.09
2020-10-22 02:00:00,13954.38,42756.8,5.42
2020-10-22 03:00:00,14205.64,41478.82,9.85
2020-10-22 04:00:00,15107.02,39531.97,11.44
2020-10-22 05:00:00,19142.82,37870.07,28.94
2020-10-22 06:00:00,23830.89,37283.65,30.07
2020-10-22 07:00:00,27588.02,36163.13,44.66
2020-10-22 08:00:00,28348.26,35634.3,47.84
2020-10-22 09:00:00,27948.48,37394.48,44.9
2020-10-22 10:00:00,27509.44,40597.45,42.23
2020-10-22 11:00:00,26872.13,44363.41,31.5
