Datum (MEZ),Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh)
2024-01-08 00:00:00,19420.42,27426.21,87.02
2024-01-08 01:00:00,18296.64,28086.13,84.32
2024-01-08 02:00:00,18012.13,28679.64,81.82
2024-01-08 03:00:00,17771.68,29266,79.11
2024-01-08 04:00:00,18421.71,28690.55,78.48
2024-01-08 05:00:00,21320.12,28180.58,82.1
2024-01-08 06:00:00,26008.28,28563.36,94.3
2024-01-08 07:00:00,28980.27,28796.01,111.1
2024-01-08 08:00:00,30139.3,29730.95,121.11
2024-01-08 09:00:00,30316.43,31334.98,117.83
2024-01-08 10:00:00,30410.21,33542.66,110.6
2024-01-08 11:00:00,30426.14,36249.24,103
2024-01-08 12:00:00,30401.24,38110.44,95.5
2024-01-08 13:00:00,30608.66,37586.77,92.6
2024-01-08 14:00:00,30850.88,34818.48,100
2024-01-08 15:00:00,31499.99,31233.66,107.98
2024-01-08 16:00:00,31661.6,29595.95,116.87
2024-01-08 17:00:00,32563.69,30514.56,129.13
2024-01-08 18:00:00,32904.5,30516.25,130.01
2024-01-08 19:00:00,32588.88,29861.47,122.12
2024-01-08 20:00:00,31892.7,28900,114.21
2024-01-08 21:00:00,31222.47,27833.08,102.83
2024-01-08 22:00:00,29743.08,25957.57,99.98
2024-01-08 23:00:00,28152.43,24371.97,91.49
2024-01-09 00:00:00,27458.69,23122.79,88.16
2024-01-09 01:00:00,26880.23,22221.73,87.04
2024-01-09 02:00:00,26891.85,21642.93,85
2024-01-09 03:00:00,26629.92,20776.47,84.14
2024-01-09 04:00:00,27654.29,20194.59,85.72
2024-01-09 05:00:00,28800.93,19673.2,89.28
2024-01-09 06:00:00,33065.64,19891.23,108.51
2024-01-09 07:00:00,35629.89,19707.78,124.06
2024-01-09 08:00:00,36268.47,19842.35,133.24
2024-01-09 09:00:00,36149.86,22871.43,120.91
2024-01-09 10:00:00,35754.15,26570.42,113.19
2024-01-09 11:00:00,35363.28,29338.93,105.78
2024-01-09 12:00:00,35419.35,30102.96,100.22
2024-01-09 13:00:00,35588.76,29170.77,100.82
2024-01-09 14:00:00,35902.05,25436.04,110.89
2024-01-09 15:00:00,36346.36,20303.14,119.4
2024-01-09 16:00:00,35993.26,18287.65,127.85
2024-01-09 17:00:00,36041.58,20124.4,137.84
2024-01-09 18:00:00,36342.62,20615.06,137.8
2024-01-09 19:00:00,36373.37,20442.7,130.43
2024-01-09 20:00:00,36098.56,19929.5,120.24
2024-01-09 21:00:00,35647.12,19296.61,111.68
2024-01-09 22:00:00,34425.9,18788.88,106.18
2024-01-09 23:00:00,32875.85,17989.36,97.09
2024-01-10 00:00:00,33015.5,17205.57,89.29
2024-01-10 01:00:00,32896.72,16295.38,86.76
2024-01-10 02:00:00,32694.44,16153.72,86.73
2024-01-10 03:00:00,32511.36,15885.35,86.09
2024-01-10 04:00:00,32933.6,16040.06,86.3
2024-01-10 05:00:00,34224.21,16338.99,89.05
2024-01-10 06:00:00,36489.51,16779.81,108.88
2024-01-10 07:00:00,37726.67,17261.69,126.29
2024-01-10 08:00:00,38702.1,17904.29,141.28
2024-01-10 09:00:00,39291.35,19877.27,130.39
