Datum (MESZ),Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh)
2022-10-17 00:00:00,20656.4,14757.6,128.31
2022-10-17 01:00:00,20324.35,16766.22,114.41
2022-10-17 02:00:00,19943.16,18604.51,105.65
2022-10-17 03:00:00,19988.05,20265.72,89.64
2022-10-17 04:00:00,20654.17,22593.52,86.14
2022-10-17 05:00:00,21643.35,24998.93,108.44
2022-10-17 06:00:00,23869.31,27178.45,129.28
2022-10-17 07:00:00,25345.85,28369.35,158.64
2022-10-17 08:00:00,25221.97,30894.35,182.42
2022-10-17 09:00:00,24249.04,35441.64,161.1
2022-10-17 10:00:00,24063.56,38941.06,128.32
2022-10-17 11:00:00,23914.55,41986.89,128.92
2022-10-17 12:00:00,23557.91,44098.64,117.49
2022-10-17 13:00:00,23278.05,43146.88,117.64
2022-10-17 14:00:00,23923.28,40084.12,123.27
2022-10-17 15:00:00,25283.2,34634.7,139.38
2022-10-17 16:00:00,26760.16,29530.65,169.71
2022-10-17 17:00:00,28138.29,24062.56,222.32
2022-10-17 18:00:00,28384.01,21549.78,266.23
2022-10-17 19:00:00,28437.93,21484.47,272.22
2022-10-17 20:00:00,27884.66,21126.22,229.93
2022-10-17 21:00:00,27099,20990.73,175.42
2022-10-17 22:00:00,25588.6,19431.68,162.65
2022-10-17 23:00:00,24432.79,17913.98,145.02
2022-10-18 00:00:00,22640.68,16675.33,141.64
2022-10-18 01:00:00,22169.1,15667.29,135.71
2022-10-18 02:00:00,22289.04,14620.74,140.35
2022-10-18 03:00:00,22215.6,13817.67,139.95
2022-10-18 04:00:00,22743.4,13175.11,150.3
2022-10-18 05:00:00,25373.72,12495.27,149.51
2022-10-18 06:00:00,29258.24,12432.06,198.47
2022-10-18 07:00:00,31196.47,12850.57,258.73
2022-10-18 08:00:00,31625.11,14252.76,277.3
2022-10-18 09:00:00,31809.32,16869.18,242.16
2022-10-18 10:00:00,31314.49,20227.51,201.96
2022-10-18 11:00:00,30388.8,24742.2,180.01
2022-10-18 12:00:00,28590.55,29059.82,167.15
2022-10-18 13:00:00,26981.82,31853.82,152.92
2022-10-18 14:00:00,26674.93,32417.08,145.93
2022-10-18 15:00:00,26983.47,30339.63,153.57
2022-10-18 16:00:00,28470.99,25418.29,158.83
2022-10-18 17:00:00,30979.95,19699.45,219.78
2022-10-18 18:00:00,31433.96,17806.39,245.16
2022-10-18 19:00:00,31451.91,18210.26,251.43
2022-10-18 20:00:00,30436.37,18364.09,201.05
2022-10-18 21:00:00,28172.55,18562.37,167.09
2022-10-18 22:00:00,25688.43,17808,163.29
2022-10-18 23:00:00,23334.28,16894.82,153.92
2022-10-19 00:00:00,21372.88,16443.58,131.62
2022-10-19 01:00:00,20583.91,15820.74,125.18
2022-10-19 02:00:00,20115.68,15368.24,121.42
2022-10-19 03:00:00,20052.13,14581.04,125.12
2022-10-19 04:00:00,21339.86,13867.32,133.18
2022-10-19 05:00:00,24341.09,13599.37,148.6
2022-10-19 06:00:00,27990.87,13204.13,169.43
2022-10-19 07:00:00,29581.67,12878.02,240.65
2022-10-19 08:00:00,29917.85,13243.11,247.74
2022-10-19 09:00:00,29392.95,15374.51,216.69
2022-10-19 10:00:00,29093.8,18823.93,187.31
2022-10-19 11:00:00,28375.74,22376.96,174.76
2022-10-19 12:00:00,27648.47,24783.66,152.62
2022-10-19 13:00:00,27288.14,26127.5,148.19
2022-10-19 14:00:00,26885.05,25729.22,142.48
2022-10-19 15:00:00,27619.13,23288.39,151.26
2022-10-19 16:00:00,28303.82,18927.71,168.93
2022-10-19 17:00:00,28661.38,14364.53,197.84
2022-10-19 18:00:00,29240.21,14770.2,240.16
2022-10-19 19:00:00,29063.65,18218.61,226.92
2022-10-19 20:00:00,27579.48,20885.54,166.5
2022-10-19 21:00:00,24639.63,22897.72,146.57
2022-10-19 22:00:00,22397.37,24837.74,148.15
2022-10-19 23:00:00,19669.94,26685.03,131.57
2022-10-20 00:00:00,18063.75,27796.51,127.53
2022-10-20 01:00:00,16942.54,29002.95,114.89
2022-10-20 02:00:00,16834.25,29492.63,77.39
2022-10-20 03:00:00,16777.96,29987.7,76.02
2022-10-20 04:00:00,17021.72,30373.09,71.97
2022-10-20 05:00:00,18165.7,30957.99,112.34
2022-10-20 06:00:00,20166.15,32173.57,149.52
2022-10-20 07:00:00,21722.95,32906.51,172.71
2022-10-20 08:00:00,22040.43,34565.91,195.81
2022-10-20 09:00:00,22122.58,38337.68,167.65
2022-10-20 10:00:00,22425.21,41345.07,167.41
2022-10-20 11:00:00,21975.12,44636.8,155.51
2022-10-20 12:00:00,21075.56,45386.48,132.2
2022-10-20 13:00:00,21737.34,42282.83,129.66
2022-10-20 14:00:00,22996.57,39306.11,130.3
2022-10-20 15:00:00,23186.67,35694.42,138.61
2022-10-20 16:00:00,23898.48,31681.51,149.14
2022-10-20 17:00:00,24604.6,29195.06,169.34
2022-10-20 18:00:00,25069.21,30669.69,177.68
2022-10-20 19:00:00,24684.12,31827.46,184.05
2022-10-20 20:00:00,24177.71,31385.24,167.18
2022-10-20 21:00:00,23119.75,28730.71,141.48
2022-10-20 22:00:00,22071.32,26845.76,132.73
2022-10-20 23:00:00,20333.98,25967.31,124.11
2022-10-21 00:00:00,18440.69,25283.82,131.73
2022-10-21 01:00:00,18332.11,23916.89,118.62
2022-10-21 02:00:00,18241.09,22694.78,113.36
2022-10-21 03:00:00,19100,21182.09,111.01
2022-10-21 04:00:00,19680.59,20696.9,115.97
2022-10-21 05:00:00,21446.15,20350.58,136.36
2022-10-21 06:00:00,24231.86,20417.1,155.77
2022-10-21 07:00:00,26790.29,20049.82,180.85
2022-10-21 08:00:00,28141.13,20881.06,194.58
