Datum (MESZ),Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh)
2024-04-22 00:00:00,16106.82,17960.11,78.97
2024-04-22 01:00:00,16029.47,17185.69,78.05
2024-04-22 02:00:00,16051.62,15955.32,78.44
2024-04-22 03:00:00,16635.11,14852.11,79.92
2024-04-22 04:00:00,18029.01,14269.29,79.79
2024-04-22 05:00:00,20182.8,14040.39,87.5
2024-04-22 06:00:00,22690.88,15008.21,105.9
2024-04-22 07:00:00,23204.42,18332.35,130.79
2024-04-22 08:00:00,23356.27,24054.92,117.46
2024-04-22 09:00:00,22201.69,31687.1,97.05
2024-04-22 10:00:00,19066.69,37743.96,81.86
2024-04-22 11:00:00,17343.91,39539.87,81.24
2024-04-22 12:00:00,17759.21,39373.42,77.05
2024-04-22 13:00:00,17508.75,38346.97,73.67
2024-04-22 14:00:00,17576.47,37534.81,74.17
2024-04-22 15:00:00,18259.05,34302.33,78.48
2024-04-22 16:00:00,20464.13,30222.18,81.57
2024-04-22 17:00:00,22944.46,24682.91,96.79
2024-04-22 18:00:00,24599.74,18765.56,118.2
2024-04-22 19:00:00,25705.87,13764.65,164.05
2024-04-22 20:00:00,26388.19,11570.3,170.96
2024-04-22 21:00:00,26347.21,11539.98,130.05
2024-04-22 22:00:00,25360.43,11359.65,105.77
2024-04-22 23:00:00,24808.83,11228.81,96.99
2024-04-23 00:00:00,24283.78,10911.21,88.32
2024-04-23 01:00:00,23810.84,10758.29,86.69
2024-04-23 02:00:00,23154.38,10753.69,85.95
2024-04-23 03:00:00,23268.94,10747.61,85.42
2024-04-23 04:00:00,23531.22,10802.08,86.35
2024-04-23 05:00:00,24436.9,11175.86,97.69
2024-04-23 06:00:00,25313.31,12458.67,121.4
2024-04-23 07:00:00,25594.45,16913.04,181.26
2024-04-23 08:00:00,25343.02,24179.44,136.28
2024-04-23 09:00:00,23899.08,32581.2,98.38
2024-04-23 10:00:00,19528.88,40282.55,82.87
2024-04-23 11:00:00,16626.82,42920.4,77.26
2024-04-23 12:00:00,16569.09,42559.68,77.46
2024-04-23 13:00:00,15902.75,41454.09,79.38
2024-04-23 14:00:00,16397.83,39698.67,78.62
2024-04-23 15:00:00,17750.48,36046.09,80.02
2024-04-23 16:00:00,18776.54,32537.04,83.02
2024-04-23 17:00:00,21858.07,29155.98,89.97
2024-04-23 18:00:00,23488.1,25240.25,102.4
2024-04-23 19:00:00,24050.6,20971.35,123.01
2024-04-23 20:00:00,23935.97,19434.44,125.07
2024-04-23 21:00:00,23547.12,19290.73,105.1
2024-04-23 22:00:00,22441.65,18834.01,92.73
2024-04-23 23:00:00,20833.36,18693.38,81.55
2024-04-24 00:00:00,20121.46,19204.54,81.8
2024-04-24 01:00:00,19501.21,19578.98,77.97
2024-04-24 02:00:00,19415.68,20161.52,77.16
2024-04-24 03:00:00,19341.2,20672.82,74.86
2024-04-24 04:00:00,19239.2,20575.68,77.37
2024-04-24 05:00:00,21004.39,20467.03,81.83
2024-04-24 06:00:00,23782.73,21177.6,101.66
2024-04-24 07:00:00,24283.67,23307.9,128.17
2024-04-24 08:00:00,24344.55,27957.05,107.07
2024-04-24 09:00:00,23294.13,32695.2,91.81
2024-04-24 10:00:00,21079.04,37113.87,90.74
2024-04-24 11:00:00,20182.66,38479.36,88.35
2024-04-24 12:00:00,19643.88,39658.43,82.6
2024-04-24 13:00:00,18228.06,41332.04,80.09
2024-04-24 14:00:00,17330.11,41475.67,76.53
2024-04-24 15:00:00,17795.72,40048.31,80.71
2024-04-24 16:00:00,18317.14,36859.24,81.12
2024-04-24 17:00:00,21533.68,30951.47,86.6
2024-04-24 18:00:00,24186.8,25138.21,101.54
2024-04-24 19:00:00,24870.41,19679.99,135.2
2024-04-24 20:00:00,25011.01,17340.82,143.44
2024-04-24 21:00:00,24764.99,17424.59,121.16
2024-04-24 22:00:00,24709.62,17153.23,105.31
2024-04-24 23:00:00,23934.45,17347.03,90.21
2024-04-25 00:00:00,22586.44,16462.7,83.5
2024-04-25 01:00:00,22033.96,15931.31,80
2024-04-25 02:00:00,21746.49,16195.21,77.37
2024-04-25 03:00:00,21700.55,15907.91,76.05
2024-04-25 04:00:00,21942.48,15664.54,75.24
2024-04-25 05:00:00,23011.09,15325.05,84.02
2024-04-25 06:00:00,24658.47,15357.86,102.44
2024-04-25 07:00:00,24795.16,17497.98,129.05
2024-04-25 08:00:00,24802.78,21306.55,112.71
2024-04-25 09:00:00,24057.26,25576.68,92.1
2024-04-25 10:00:00,20934.81,31348.99,80.01
2024-04-25 11:00:00,19158.19,36487.42,78.2
2024-04-25 12:00:00,17971.54,39470.18,73.92
2024-04-25 13:00:00,17295.96,40326.31,68.67
2024-04-25 14:00:00,16525.9,40122.41,66.41
2024-04-25 15:00:00,17066.99,37533.73,69.32
2024-04-25 16:00:00,18494.85,33378.76,72.81
2024-04-25 17:00:00,22095.06,27472.42,79.88
2024-04-25 18:00:00,24854.14,21259.9,95.17
2024-04-25 19:00:00,25650.45,15456.36,141.09
2024-04-25 20:00:00,25723.58,13868.35,152.29
2024-04-25 21:00:00,25535.42,15287.52,113.71
2024-04-25 22:00:00,24134.71,17700.24,91.35
2024-04-25 23:00:00,21724.8,19499.41,79.74
2024-04-26 00:00:00,19734.82,20613.61,79.87
2024-04-26 01:00:00,18824.47,21657.51,74
2024-04-26 02:00:00,18401.35,22039.33,74.7
2024-04-26 03:00:00,18347.16,21720.18,74.07
2024-04-26 04:00:00,19197.78,20645.03,77.1
2024-04-26 05:00:00,21059.47,20232.16,83.69
2024-04-26 06:00:00,21891.57,21633.41,93.5
2024-04-26 07:00:00,21961.56,24378.85,104.06
2024-04-26 08:00:00,22054.05,28122.45,96.06
2024-04-26 09:00:00,19747.7,33801.01,81.08
2024-04-26 10:00:00,18951.93,39324.43,77.81
2024-04-26 11:00:00,17006.77,42861.92,72.95
2024-04-26 12:00:00,16601.74,42664.76,70.35
2024-04-26 13:00:00,16946.59,41671.37,68.74
2024-04-26 14:00:00,16757.06,40693.82,65.37
2024-04-26 15:00:00,15792.32,37862.31,69.92
2024-04-26 16:00:00,16538.21,33620.06,71.7
2024-04-26 17:00:00,19701.97,26332.8,80.46
2024-04-26 18:00:00,23195.78,18333.52,94.78
2024-04-26 19:00:00,24217.32,12680.04,131.9
2024-04-26 20:00:00,24361,10589.08,141.58
2024-04-26 21:00:00,23931.11,10983.33,110
2024-04-26 22:00:00,22706.79,10888.06,92.71
2024-04-26 23:00:00,21402.85,10803.14,88.26
2024-04-27 00:00:00,19046.62,10655.76,90.29
2024-04-27 01:00:00,17401.52,10540.7,88.9
2024-04-27 02:00:00,16595.88,10514.93,86.59
2024-04-27 03:00:00,16071.65,10637.23,89.03
2024-04-27 04:00:00,15407.96,11185.29,87.69
2024-04-27 05:00:00,14914.97,12096.78,85.68
