Datum (MESZ),Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh)
2024-05-27 00:00:00,13079.28,17813.67,78.34
2024-05-27 01:00:00,13255.75,17097.95,75.07
2024-05-27 02:00:00,12926.24,16603.2,74.44
2024-05-27 03:00:00,12999.5,16525.82,74.43
2024-05-27 04:00:00,13482.34,16758.39,77.87
2024-05-27 05:00:00,14698.21,16801.65,84.04
2024-05-27 06:00:00,16516.16,18187.82,112.94
2024-05-27 07:00:00,17583.9,20370.99,128.74
2024-05-27 08:00:00,16797.68,24040.16,124.55
2024-05-27 09:00:00,15174.36,30104.11,107.22
2024-05-27 10:00:00,12296.22,35960.26,88.44
2024-05-27 11:00:00,10419.62,38861.76,86.26
2024-05-27 12:00:00,10013.55,41078.36,77.34
2024-05-27 13:00:00,9778.85,41386.72,74.46
2024-05-27 14:00:00,11363.46,40207.24,72.96
2024-05-27 15:00:00,12475.73,37458.54,77.78
2024-05-27 16:00:00,14146.09,32334.18,84.66
2024-05-27 17:00:00,18191.9,25403.84,111.04
2024-05-27 18:00:00,21397.35,18987.4,131.4
2024-05-27 19:00:00,22333.38,14371.69,186.68
2024-05-27 20:00:00,22515.8,12505.53,221.46
2024-05-27 21:00:00,22050.68,12055.29,169.86
2024-05-27 22:00:00,21639.87,11815.9,131.4
2024-05-27 23:00:00,20745.51,11942.63,113.78
2024-05-28 00:00:00,18142.72,12266.14,97.78
2024-05-28 01:00:00,17208.04,13149.11,90.5
2024-05-28 02:00:00,16570.09,14179.39,87.64
2024-05-28 03:00:00,16127.94,14569.63,85.22
2024-05-28 04:00:00,16397.9,15409.12,83.96
2024-05-28 05:00:00,17141.7,16556.14,88.04
2024-05-28 06:00:00,18066.15,18712.72,110.34
2024-05-28 07:00:00,18294.88,21343.67,120.1
2024-05-28 08:00:00,18091.43,26019.55,102.23
2024-05-28 09:00:00,16803.38,31796.02,85.43
2024-05-28 10:00:00,13896.32,36361.07,72.52
2024-05-28 11:00:00,13197.91,39337.77,69.17
2024-05-28 12:00:00,12655.5,40423.1,61.1
