Datum (MESZ),Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh)
2021-07-19 00:00:00,12842.88,18155.48,73.1
2021-07-19 01:00:00,12700.87,17393.41,67.2
2021-07-19 02:00:00,12711.54,17001.25,64.4
2021-07-19 03:00:00,12896.04,15938.85,64.83
2021-07-19 04:00:00,13404.24,14910.79,65.72
2021-07-19 05:00:00,14527.92,14661.65,73.48
2021-07-19 06:00:00,16606.91,15452.1,95.3
2021-07-19 07:00:00,17999.7,18438.18,100
2021-07-19 08:00:00,18628.92,22925.13,105.05
2021-07-19 09:00:00,18643.99,28355.45,98.99
2021-07-19 10:00:00,18577,32260.19,95
2021-07-19 11:00:00,18648.45,34289.49,93.1
2021-07-19 12:00:00,18585.51,35928.56,89.36
2021-07-19 13:00:00,18130.82,36660.64,83.48
2021-07-19 14:00:00,17626.87,36166.29,78.4
2021-07-19 15:00:00,17736.89,34356.69,77.95
2021-07-19 16:00:00,18471.84,31262.02,85.11
2021-07-19 17:00:00,18966.92,27082.46,93.7
2021-07-19 18:00:00,19202.6,22293.57,100
2021-07-19 19:00:00,19456.61,17603.96,110
2021-07-19 20:00:00,19756.39,14056.59,115.2
2021-07-19 21:00:00,19831.8,13160.82,110.02
2021-07-19 22:00:00,19753.84,12839.13,103.86
2021-07-19 23:00:00,19190.22,12285.27,97.78
2021-07-20 00:00:00,18445.46,11658.49,85.7
2021-07-20 01:00:00,18237.09,11103.95,81.31
2021-07-20 02:00:00,17150.95,10449.51,79.7
2021-07-20 03:00:00,17681.08,9680.31,77.38
2021-07-20 04:00:00,18295.93,9487.62,77.93
2021-07-20 05:00:00,19170.86,9805.2,80.9
2021-07-20 06:00:00,20016.59,11418.44,99.03
2021-07-20 07:00:00,20207.66,14601.6,114.85
2021-07-20 08:00:00,20289.23,20087.76,111.36
2021-07-20 09:00:00,19670.96,26515.9,102.11
2021-07-20 10:00:00,19234.28,31154.08,93.01
2021-07-20 11:00:00,19215.67,33220.99,88.92
2021-07-20 12:00:00,19182.34,34976.7,85
2021-07-20 13:00:00,18684.74,36445.78,78.3
2021-07-20 14:00:00,18130.74,37353.2,75.87
2021-07-20 15:00:00,18214.01,36780.23,78.45
2021-07-20 16:00:00,18465.77,34044.27,80.3
2021-07-20 17:00:00,18862.41,29198.11,86.52
2021-07-20 18:00:00,19478.09,22959.19,98.34
2021-07-20 19:00:00,20220.4,17180.65,106
2021-07-20 20:00:00,20191.83,13388.48,112.7
2021-07-20 21:00:00,20215.22,12303.44,109.97
2021-07-20 22:00:00,20114.6,12400.82,106
2021-07-20 23:00:00,19631.21,12439.21,91
2021-07-21 00:00:00,18795.94,12601.34,82.01
2021-07-21 01:00:00,18665.7,12310.19,78.18
2021-07-21 02:00:00,18158.4,12159.38,76.15
2021-07-21 03:00:00,17882.63,11813.3,76.5
2021-07-21 04:00:00,17840.35,11672.02,76.3
2021-07-21 05:00:00,18778.94,11582.9,80
2021-07-21 06:00:00,19840.21,12852.45,93.26
2021-07-21 07:00:00,20522.19,15939.08,106.56
2021-07-21 08:00:00,20779.18,20894.76,108.45
2021-07-21 09:00:00,20736.12,26214.51,95.91
2021-07-21 10:00:00,20498.16,30632.02,87.07
2021-07-21 11:00:00,20428.19,33443.92,79.98
2021-07-21 12:00:00,19875.03,34794.5,79.61
2021-07-21 13:00:00,19223.12,35146.23,76.44
2021-07-21 14:00:00,18735.54,34759.04,75.93
2021-07-21 15:00:00,18992.13,32727.82,77.04
2021-07-21 16:00:00,19500.04,29532.29,82.63
2021-07-21 17:00:00,20366.45,24678.34,90.73
2021-07-21 18:00:00,20875.63,19296.13,101.78
2021-07-21 19:00:00,21076.93,14231.61,113.59
2021-07-21 20:00:00,20895.34,11073.37,111.44
2021-07-21 21:00:00,20718.94,10258.66,110
2021-07-21 22:00:00,20524.43,10172.3,104.59
2021-07-21 23:00:00,20007.88,10103.21,95.5
2021-07-22 00:00:00,19434.28,9817.22,83.01
2021-07-22 01:00:00,18975.98,9427.88,77.36
2021-07-22 02:00:00,18419,9086.17,75.99
2021-07-22 03:00:00,18669.81,9070.1,75.01
2021-07-22 04:00:00,18824.39,9116.68,74.12
2021-07-22 05:00:00,19894.37,9453.87,78.1
2021-07-22 06:00:00,20824.23,11104.77,95.06
2021-07-22 07:00:00,21209.48,14283.08,103.77
2021-07-22 08:00:00,21644.48,19295.77,105.25
2021-07-22 09:00:00,21722.32,25030.05,96.92
2021-07-22 10:00:00,20494.85,30008.65,88.08
2021-07-22 11:00:00,19916.6,33481.84,85.37
2021-07-22 12:00:00,19824.22,35184.05,81.32
2021-07-22 13:00:00,19957.35,35607,78.59
2021-07-22 14:00:00,19846.56,34701.26,75.64
2021-07-22 15:00:00,20161.15,32878.97,74
2021-07-22 16:00:00,20706.89,29407.62,79.92
2021-07-22 17:00:00,21219.09,25351.57,87.98
2021-07-22 18:00:00,21564.47,20285.19,95.96
2021-07-22 19:00:00,21892.87,15620.67,102
2021-07-22 20:00:00,21701.69,12617.03,105
2021-07-22 21:00:00,21742.04,11792.44,102.03
2021-07-22 22:00:00,21464.76,11832.56,97.06
2021-07-22 23:00:00,20461.3,11230.05,83.94
2021-07-23 00:00:00,19743.93,10732.73,86.03
2021-07-23 01:00:00,19359.43,10276.8,80.1
2021-07-23 02:00:00,18613.17,10050.15,76.49
2021-07-23 03:00:00,18607.4,9714.18,75.1
2021-07-23 04:00:00,19060.9,9599.14,76.67
2021-07-23 05:00:00,19728.52,9783.71,83.03
2021-07-23 06:00:00,20957.78,11168.63,94.42
2021-07-23 07:00:00,21481.79,14702.58,105.63
2021-07-23 08:00:00,21785.84,20183.16,106.91
2021-07-23 09:00:00,21383.56,26060.07,98.06
2021-07-23 10:00:00,20790.35,31177.23,93.01
2021-07-23 11:00:00,20228.52,34716.8,89.95
2021-07-23 12:00:00,19970.16,36107.4,88.09
2021-07-23 13:00:00,19498.48,35836.64,79.19
2021-07-23 14:00:00,19025.87,34848.95,74.51
2021-07-23 15:00:00,18966.54,32777.54,75.01
2021-07-23 16:00:00,19473.8,29360.11,75.8
2021-07-23 17:00:00,20495.77,24403.82,85.45
2021-07-23 18:00:00,21834.9,18378.29,93.55
2021-07-23 19:00:00,22292.91,13238.5,103.42
2021-07-23 20:00:00,21987.09,10979.44,106.01
2021-07-23 21:00:00,21669.94,11283.29,99.72
2021-07-23 22:00:00,21194.49,12546.34,95.15
2021-07-23 23:00:00,19682.31,13461.8,89.92
2021-07-24 00:00:00,17112.38,14061.83,85
2021-07-24 01:00:00,15904.93,14174.01,80.42
2021-07-24 02:00:00,15066.84,14265,76.3
2021-07-24 03:00:00,14809.69,14509.61,71.28
2021-07-24 04:00:00,14329.83,14547.56,70.33
2021-07-24 05:00:00,14289.96,15204.96,69.87
2021-07-24 06:00:00,14394.54,17172.89,71.3
2021-07-24 07:00:00,14521.68,20090.29,75.86
2021-07-24 08:00:00,14805.03,23584.88,78.3
2021-07-24 09:00:00,14919.54,27962.13,78.81
2021-07-24 10:00:00,14659.34,32438.08,75.53
2021-07-24 11:00:00,14275.16,36885,72.03
2021-07-24 12:00:00,14112.01,38165.91,70.3
2021-07-24 13:00:00,14280.64,36986.94,64.04
2021-07-24 14:00:00,14249.6,35049.51,63.1
2021-07-24 15:00:00,14293.31,31986.28,65.01
2021-07-24 16:00:00,14627.25,28332.2,68.91
2021-07-24 17:00:00,15018.61,25222.48,77.72
2021-07-24 18:00:00,15490.13,22039.21,85.07
2021-07-24 19:00:00,15660.91,20560.2,90.21
2021-07-24 20:00:00,15780.23,20449.53,90.04
2021-07-24 21:00:00,15735.73,20967.7,87
2021-07-24 22:00:00,15467.31,21451.28,79.5
2021-07-24 23:00:00,15097.05,21283.13,72.4
2021-07-25 00:00:00,14715.41,20224.24,59.06
2021-07-25 01:00:00,14135.61,19204.77,54.24
2021-07-25 02:00:00,13860.87,18674.07,53.51
2021-07-25 03:00:00,13150.8,18280.31,49.06
2021-07-25 04:00:00,12645.14,17542.47,49.09
2021-07-25 05:00:00,12601.25,17853.16,49.1
2021-07-25 06:00:00,12503.31,18797.53,49.08
2021-07-25 07:00:00,12404.66,20946.41,49.15
2021-07-25 08:00:00,12758.18,23785.17,53.58
2021-07-25 09:00:00,12475.81,28447.96,52.41
2021-07-25 10:00:00,11917.65,33174.55,49.23
2021-07-25 11:00:00,11265.21,36757.93,50.3
2021-07-25 12:00:00,10780.25,37925.47,49.9
2021-07-25 13:00:00,10462.69,37655.16,48.56
2021-07-25 14:00:00,10497.63,35915.12,46.74
2021-07-25 15:00:00,11287.9,32835.85,47.85
2021-07-25 16:00:00,12946.97,28517.24,49.65
2021-07-25 17:00:00,15641.23,24357.53,67.17
2021-07-25 18:00:00,17151.79,19693.32,80.4
2021-07-25 19:00:00,17750.92,15640.91,87.77
2021-07-25 20:00:00,18099.98,13175.28,91.46
2021-07-25 21:00:00,18233.4,12185.62,91.85
2021-07-25 22:00:00,18216.4,11944.47,91.86
2021-07-25 23:00:00,18050.76,11551.92,85.93
