Datum (MEZ),Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh)
2020-10-26 00:00:00,15854.51,21774.57,24.29
2020-10-26 01:00:00,15852.95,20296.11,20.98
2020-10-26 02:00:00,15997.38,19211.97,22.16
2020-10-26 03:00:00,16469.81,18986.78,18.8
2020-10-26 04:00:00,17466.04,19320.67,18.8
2020-10-26 05:00:00,20834.82,19822.5,26.21
2020-10-26 06:00:00,25805.55,20486.02,41.08
2020-10-26 07:00:00,29083.15,20574.97,45.8
2020-10-26 08:00:00,30803.12,21515.8,48
2020-10-26 09:00:00,31219.22,22637.3,49.09
2020-10-26 10:00:00,31523.49,23801.92,48.59
2020-10-26 11:00:00,31443.45,25845.7,48.6
2020-10-26 12:00:00,31381.41,25764.72,46.57
2020-10-26 13:00:00,31538.65,25324.29,42.99
2020-10-26 14:00:00,31567.81,24089.81,43.69
2020-10-26 15:00:00,31914.95,22437.92,44.99
2020-10-26 16:00:00,32278.19,21990.52,45.02
2020-10-26 17:00:00,32344.71,22798.87,49.77
2020-10-26 18:00:00,32623.36,24976,50.22
2020-10-26 19:00:00,31897.77,27701.69,49.5
2020-10-26 20:00:00,29241.98,29766.82,41.11
2020-10-26 21:00:00,27110.09,30139.14,34.77
2020-10-26 22:00:00,25240.04,30055.35,29.48
2020-10-26 23:00:00,23248.45,30707.32,27.85
2020-10-27 00:00:00,20033.64,30956.47,28.76
2020-10-27 01:00:00,19200.44,30966.86,27.96
2020-10-27 02:00:00,18166.42,30664.13,26.91
2020-10-27 03:00:00,18352.7,29116.77,25.83
2020-10-27 04:00:00,20429,29905.96,27.98
2020-10-27 05:00:00,23087.18,30136.97,32.04
2020-10-27 06:00:00,26355.26,30422.76,40.5
2020-10-27 07:00:00,27952.51,31059.71,45.43
2020-10-27 08:00:00,28354.34,32854.78,47.52
2020-10-27 09:00:00,27554.3,36431.35,43.29
2020-10-27 10:00:00,26979.97,40646.82,36.42
2020-10-27 11:00:00,26402.07,42380.32,33.44
2020-10-27 12:00:00,25685.32,42148.69,36.22
2020-10-27 13:00:00,25583.59,40457.55,36.27
2020-10-27 14:00:00,25255.83,38807.67,35.97
2020-10-27 15:00:00,25499.24,35917.87,41.55
2020-10-27 16:00:00,26503.15,33588.74,43.35
2020-10-27 17:00:00,27050.22,35081.04,45.02
2020-10-27 18:00:00,27141.21,38098.29,44.26
2020-10-27 19:00:00,25754.9,40925.89,40.57
2020-10-27 20:00:00,22930.22,42618.49,32.12
2020-10-27 21:00:00,19570.91,43512.73,27.12
2020-10-27 22:00:00,17323.66,43349.63,24.41
2020-10-27 23:00:00,15634.68,43619.79,7.61
2020-10-28 00:00:00,13860.97,43492.33,4.79
2020-10-28 01:00:00,13254.98,42943.28,2.24
2020-10-28 02:00:00,13077.06,41746.13,0.1
2020-10-28 03:00:00,13622,40329.84,4.3
2020-10-28 04:00:00,14887.43,37902.23,18.74
2020-10-28 05:00:00,17937.91,35894.44,27.81
2020-10-28 06:00:00,22697.56,34477.35,34.9
2020-10-28 07:00:00,25327.09,33773.3,44.69
2020-10-28 08:00:00,26714.33,33665.09,45.46
2020-10-28 09:00:00,26782.85,34657.94,44.59
2020-10-28 10:00:00,26529.73,38299.24,41.54
2020-10-28 11:00:00,25742.15,41793.41,39.56
2020-10-28 12:00:00,25085.96,43974.34,31.11
2020-10-28 13:00:00,25112.01,43714.6,30.96
2020-10-28 14:00:00,25381.58,40893.09,34.48
2020-10-28 15:00:00,25915.92,36636,42.33
2020-10-28 16:00:00,26660.86,33129.02,44.16
2020-10-28 17:00:00,26800.46,33854.54,45.84
2020-10-28 18:00:00,26852.11,35841.1,41.4
2020-10-28 19:00:00,26548.45,37273.49,37.71
2020-10-28 20:00:00,24405.34,37879.42,30.98
2020-10-28 21:00:00,22035.33,37543.16,26.11
2020-10-28 22:00:00,19933.98,37544.38,26.14
2020-10-28 23:00:00,16923.9,38375.32,18.67
2020-10-29 00:00:00,14626.98,37887.73,23.11
2020-10-29 01:00:00,14255.37,38351.99,22.86
2020-10-29 02:00:00,14396.73,38429.22,8.83
2020-10-29 03:00:00,14490.44,39291.4,5.92
2020-10-29 04:00:00,14999.36,39106.18,11.14
2020-10-29 05:00:00,16926.35,38985.81,23.07
2020-10-29 06:00:00,21163.39,39492.7,33.81
2020-10-29 07:00:00,25152.76,39078.24,41.88
2020-10-29 08:00:00,25485.56,39985.57,44.25
2020-10-29 09:00:00,25756.34,43304.73,41.31
2020-10-29 10:00:00,24962.08,47117.67,33.01
2020-10-29 11:00:00,23741.84,49182.17,29.89
2020-10-29 12:00:00,23518.11,48406.76,26.39
2020-10-29 13:00:00,24230.42,44926.57,30.19
2020-10-29 14:00:00,25752.01,39353.21,41.09
2020-10-29 15:00:00,27292.32,33333,42.46
2020-10-29 16:00:00,28135.13,29597.13,44.78
2020-10-29 17:00:00,28428.81,29222.15,48.99
2020-10-29 18:00:00,28279.76,29305.54,50.1
2020-10-29 19:00:00,27955.76,30281.73,44.11
2020-10-29 20:00:00,26416.8,31328.06,41.94
2020-10-29 21:00:00,24363.48,32027,36.03
2020-10-29 22:00:00,21889.01,31991.2,33.02
2020-10-29 23:00:00,18338.08,31720.81,25.35
2020-10-30 00:00:00,15980.68,32147.49,21.61
2020-10-30 01:00:00,15451.04,32475.73,15.56
2020-10-30 02:00:00,14924.91,32826.23,9.54
2020-10-30 03:00:00,15078.47,33785.2,5.43
2020-10-30 04:00:00,15162.62,34373.53,5.7
2020-10-30 05:00:00,16586.25,35162.58,15.19
2020-10-30 06:00:00,21607.15,37210.26,26.05
2020-10-30 07:00:00,24623.65,38187.29,34.57
2020-10-30 08:00:00,25064.51,39504.92,37.3
2020-10-30 09:00:00,25033.88,41210.59,34.97
2020-10-30 10:00:00,24737.61,42566.55,32.77
2020-10-30 11:00:00,24695.29,43640.48,35.33
2020-10-30 12:00:00,24329.94,44119.24,35.11
2020-10-30 13:00:00,24273.03,42986.44,32.5
2020-10-30 14:00:00,24153.69,40564.43,33.4
2020-10-30 15:00:00,24426.93,37806.58,37.31
2020-10-30 16:00:00,25347.06,35329.89,40.42
2020-10-30 17:00:00,25841.02,33395.2,40.43
2020-10-30 18:00:00,25549.88,32078.09,44.89
2020-10-30 19:00:00,24930.86,30937.77,42.95
2020-10-30 20:00:00,24422.78,29526.75,42.47
2020-10-30 21:00:00,23675.86,27362.7,38.04
2020-10-30 22:00:00,22708.45,24997.27,32.32
2020-10-30 23:00:00,22021.73,23341.59,30.75
2020-10-31 00:00:00,20632.61,21187.15,35.04
2020-10-31 01:00:00,20125.66,19025.71,31.5
2020-10-31 02:00:00,19802.42,17061.66,29.8
2020-10-31 03:00:00,20301.94,15428.59,30
2020-10-31 04:00:00,19900.32,13766.58,28.54
2020-10-31 05:00:00,20409.14,12561.8,28.44
2020-10-31 06:00:00,20904.59,11981.31,30.53
2020-10-31 07:00:00,21667.83,12579.44,34.66
2020-10-31 08:00:00,21735.89,15483.67,36.94
2020-10-31 09:00:00,21841.34,20186.37,38.74
2020-10-31 10:00:00,20855.91,24513.35,36.6
2020-10-31 11:00:00,19885.67,27773.94,34.19
2020-10-31 12:00:00,20128.52,29907.62,31.83
2020-10-31 13:00:00,18830.66,30104.33,27.78
2020-10-31 14:00:00,18628.2,28511.46,26.03
2020-10-31 15:00:00,19554.16,25594.4,28.63
2020-10-31 16:00:00,20345.34,24153.31,29.9
2020-10-31 17:00:00,20641.78,26944.51,38.25
2020-10-31 18:00:00,20334.93,30751.31,34.56
2020-10-31 19:00:00,19913.44,33085.02,30.8
