Datum (MEZ),Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh)
2020-01-13 00:00:00,18355.11,34474.15,21.82
2020-01-13 01:00:00,19075.57,31757.57,23.98
2020-01-13 02:00:00,18751.24,28416.83,25.23
2020-01-13 03:00:00,19428.83,25466.4,24.85
2020-01-13 04:00:00,21202.55,23767.09,25.01
2020-01-13 05:00:00,24863.73,23124.84,27.32
2020-01-13 06:00:00,29145.54,22605.42,38.4
2020-01-13 07:00:00,32355.33,21969.56,48.64
2020-01-13 08:00:00,34022.08,22369.17,52.93
2020-01-13 09:00:00,34633.9,22700.41,49.89
2020-01-13 10:00:00,34962.37,24223.88,48.89
2020-01-13 11:00:00,34766.68,25469.97,47.2
2020-01-13 12:00:00,34931.12,25762.9,47
2020-01-13 13:00:00,35176.12,24748.99,45.95
2020-01-13 14:00:00,34454.35,23397.24,45
2020-01-13 15:00:00,33991.19,21632.65,45.96
2020-01-13 16:00:00,34029.34,21931.34,43.68
2020-01-13 17:00:00,34160.29,25191.2,46.81
2020-01-13 18:00:00,34115.6,28779.72,45.27
2020-01-13 19:00:00,32406.26,31450.63,42.55
2020-01-13 20:00:00,27986.02,33760.31,31.9
2020-01-13 21:00:00,24788.63,35916.89,26.68
2020-01-13 22:00:00,22986.14,36765.73,25.96
2020-01-13 23:00:00,20878.8,38274.9,23.4
2020-01-14 00:00:00,17410.73,39368.69,22.59
2020-01-14 01:00:00,16355.96,41268.15,16.5
2020-01-14 02:00:00,15650.92,42912.3,8.89
2020-01-14 03:00:00,15473.46,44143.01,1.52
2020-01-14 04:00:00,15860.07,44444.2,1.58
2020-01-14 05:00:00,17008.85,45455.82,14.13
2020-01-14 06:00:00,19288.61,47692.61,25.23
2020-01-14 07:00:00,21863.92,47982.76,27.13
2020-01-14 08:00:00,23793.83,48189.72,28.55
2020-01-14 09:00:00,23782.39,49923.44,27.68
2020-01-14 10:00:00,22816.87,51358.04,27.42
2020-01-14 11:00:00,22124.99,51992.07,27.43
2020-01-14 12:00:00,21222.6,52251.18,27.68
2020-01-14 13:00:00,21106.5,50544.98,29.56
2020-01-14 14:00:00,22014.93,47293.7,32
2020-01-14 15:00:00,22743.94,44764.66,32.74
2020-01-14 16:00:00,23004.17,44413.2,30.38
2020-01-14 17:00:00,23680.02,45811.1,38
2020-01-14 18:00:00,22589.35,46222.59,30.32
2020-01-14 19:00:00,21148.58,46795.03,26.94
2020-01-14 20:00:00,20259.19,47075.4,25.74
2020-01-14 21:00:00,18935.02,46858.05,23.82
2020-01-14 22:00:00,17405.54,45596.41,22.3
2020-01-14 23:00:00,16147.93,46020.63,12.4
2020-01-15 00:00:00,14580.67,45492.77,16.14
2020-01-15 01:00:00,14458.18,44771.34,5.06
2020-01-15 02:00:00,14034.41,44122.66,0.11
2020-01-15 03:00:00,14272.25,43242.8,1.77
2020-01-15 04:00:00,14816.35,43166.75,7.13
2020-01-15 05:00:00,15312.68,43230.12,17.86
2020-01-15 06:00:00,18433.46,44379.24,25.18
2020-01-15 07:00:00,21870.08,44044.07,35.52
2020-01-15 08:00:00,22293.84,43733.99,36.56
2020-01-15 09:00:00,22294.81,45893.76,33.33
2020-01-15 10:00:00,21430.57,49934.97,25.34
2020-01-15 11:00:00,20285.77,52677.24,24.98
2020-01-15 12:00:00,20095.04,52766.39,25.05
2020-01-15 13:00:00,20378.26,51573.81,25.12
2020-01-15 14:00:00,21470.75,48622.07,25.24
2020-01-15 15:00:00,23184.57,44171.36,30.17
2020-01-15 16:00:00,23338.82,42028.16,29.98
2020-01-15 17:00:00,24274.5,42797.19,36.49
2020-01-15 18:00:00,24406.77,43548.96,35.46
2020-01-15 19:00:00,24004.9,43715.52,35.28
2020-01-15 20:00:00,22437.82,43606.77,33.65
2020-01-15 21:00:00,21035.58,42417.8,29.57
2020-01-15 22:00:00,20726.27,40102.81,33.59
2020-01-15 23:00:00,20075.18,37888.05,30.46
2020-01-16 00:00:00,20481.51,35097.74,28.38
2020-01-16 01:00:00,21123.99,32348.86,30.26
2020-01-16 02:00:00,20940.19,30481.04,29.92
2020-01-16 03:00:00,21535.38,28711.65,29.39
2020-01-16 04:00:00,23057.83,27204.22,29.64
2020-01-16 05:00:00,25530.13,25992.66,31.1
2020-01-16 06:00:00,28946.31,25477.58,39.04
2020-01-16 07:00:00,32042.06,24722.93,45.42
2020-01-16 08:00:00,33742.87,24656.56,52.4
2020-01-16 09:00:00,34005.47,25627.63,47
2020-01-16 10:00:00,33807.92,27724.05,43.51
2020-01-16 11:00:00,32128.24,29261.09,42.1
