Datum (MEZ),Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh)
2021-01-18 00:00:00,31647.96,17116.15,50.22
2021-01-18 01:00:00,31478.5,17358.42,47.94
2021-01-18 02:00:00,31564.34,17271.42,47.67
2021-01-18 03:00:00,31506.35,17243.67,46.6
2021-01-18 04:00:00,31594.83,17555.09,46.72
2021-01-18 05:00:00,32904.16,18873.48,47.58
2021-01-18 06:00:00,35804.04,20667.47,61.19
2021-01-18 07:00:00,37593.27,22507.78,73.06
2021-01-18 08:00:00,38218.39,24150.13,78.92
2021-01-18 09:00:00,38666.88,25906.88,75.65
2021-01-18 10:00:00,38787.38,27794.99,72.03
2021-01-18 11:00:00,38831.92,30449.06,66.39
2021-01-18 12:00:00,38393.36,32638.74,60.06
2021-01-18 13:00:00,38227.22,33819.49,57.7
2021-01-18 14:00:00,37274.07,34707.67,59.41
2021-01-18 15:00:00,37104.82,34866.3,57.39
2021-01-18 16:00:00,36216.74,35470.57,54.54
2021-01-18 17:00:00,36367.92,36449.31,59.94
2021-01-18 18:00:00,36382.03,37551.75,55.08
2021-01-18 19:00:00,34616.03,38164.07,51.42
2021-01-18 20:00:00,31182.35,38169.18,46.97
2021-01-18 21:00:00,29508.77,37989.21,45.63
2021-01-18 22:00:00,28188.41,37210.36,42.95
2021-01-18 23:00:00,26383.42,37351.26,37.83
2021-01-19 00:00:00,24542.6,37190.57,36.68
2021-01-19 01:00:00,23959.59,36859.72,35.94
2021-01-19 02:00:00,23932.47,36639.99,34.74
2021-01-19 03:00:00,24647.94,36836.27,35.96
2021-01-19 04:00:00,24443.75,37648.91,36.7
2021-01-19 05:00:00,24996.94,38684.81,37.95
2021-01-19 06:00:00,27445.1,40085.9,41.59
2021-01-19 07:00:00,29900.53,41222.39,46.68
2021-01-19 08:00:00,30760.92,41810.71,55.15
2021-01-19 09:00:00,30580.94,42280.03,54.5
2021-01-19 10:00:00,30703.23,43454.61,52.73
2021-01-19 11:00:00,30867.24,43647.34,54.5
2021-01-19 12:00:00,32176.2,42717.38,52.21
2021-01-19 13:00:00,32710.18,40554.91,52.11
2021-01-19 14:00:00,32977.37,38936.45,52.37
2021-01-19 15:00:00,32966.04,37777,51.34
2021-01-19 16:00:00,33381.07,37387.05,51.89
2021-01-19 17:00:00,33101.95,38204.73,54.7
2021-01-19 18:00:00,32648.38,39118.11,52.75
2021-01-19 19:00:00,31189.65,40562.53,45.39
2021-01-19 20:00:00,27917.95,42087.26,40.37
2021-01-19 21:00:00,24093.95,43768.98,37.28
2021-01-19 22:00:00,22081.32,43828.35,35.39
2021-01-19 23:00:00,19127.93,44480.84,29.98
2021-01-20 00:00:00,17561.94,44081.02,30.33
2021-01-20 01:00:00,18018.93,43593.41,28.4
2021-01-20 02:00:00,18053.4,43191.36,26.62
2021-01-20 03:00:00,18413.55,43048.55,25.13
2021-01-20 04:00:00,18719.83,43121.74,28.76
2021-01-20 05:00:00,20089.36,43667.65,30.92
2021-01-20 06:00:00,22088.63,44704.94,35.56
2021-01-20 07:00:00,24385.42,44556.47,40.23
2021-01-20 08:00:00,25144.94,44410.39,42.27
2021-01-20 09:00:00,25067.48,45779.09,38.9
2021-01-20 10:00:00,24882.04,47454.36,38.01
2021-01-20 11:00:00,25052.21,49682.37,37.95
2021-01-20 12:00:00,24718.05,50059.26,37.92
2021-01-20 13:00:00,24504.31,48848.59,36.84
2021-01-20 14:00:00,24547.42,45738.43,36.8
2021-01-20 15:00:00,24226.01,42724.64,38.92
2021-01-20 16:00:00,24040.75,41659.61,40.3
2021-01-20 17:00:00,23815.12,43264.56,51.39
2021-01-20 18:00:00,24401.28,44869.07,57.52
2021-01-20 19:00:00,23216.8,45013.23,45.34
2021-01-20 20:00:00,21788.48,45311.45,35.9
2021-01-20 21:00:00,19708.12,45170.74,31.97
2021-01-20 22:00:00,18441.9,44657.1,29.49
2021-01-20 23:00:00,17343.26,45147.71,25.3
2021-01-21 00:00:00,16103.45,45819.87,24.85
2021-01-21 01:00:00,15936.51,46511.56,19.32
2021-01-21 02:00:00,15690.63,47488.09,8.94
2021-01-21 03:00:00,15483.73,48098.7,0.9
2021-01-21 04:00:00,15405.43,48646.47,0.02
2021-01-21 05:00:00,15446.57,50418.77,13.69
2021-01-21 06:00:00,15677.12,51926.81,27.47
2021-01-21 07:00:00,17933.07,51468.77,35.32
2021-01-21 08:00:00,20675.81,49583.49,37.23
2021-01-21 09:00:00,21037.94,50182.63,35.29
2021-01-21 10:00:00,20976.32,53365.33,33.01
2021-01-21 11:00:00,20197.9,54338.52,33.38
2021-01-21 12:00:00,20146.09,53689.9,33.69
2021-01-21 13:00:00,20335.86,51402.49,35.34
2021-01-21 14:00:00,21002.79,47740.09,37.11
