Datum (MESZ),Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh)
2024-09-30 00:00:00,8390.03,30467.99,19
2024-09-30 01:00:00,8369.21,31384.57,11.45
2024-09-30 02:00:00,8503.31,31947.02,8.4
2024-09-30 03:00:00,8539.49,31936.42,5.53
2024-09-30 04:00:00,8859.25,32922.84,5.61
2024-09-30 05:00:00,9382.47,34570.47,16.98
2024-09-30 06:00:00,10490.15,36439.26,45.64
2024-09-30 07:00:00,12803.73,37340.06,90.42
2024-09-30 08:00:00,14145.78,38784.28,93.55
2024-09-30 09:00:00,13953.35,41353.5,68.46
2024-09-30 10:00:00,13862.56,45255.77,44.41
2024-09-30 11:00:00,14585.06,50489.29,20.91
2024-09-30 12:00:00,14722.15,53411.13,9.28
2024-09-30 13:00:00,13910.4,54907.32,2.06
2024-09-30 14:00:00,14814.87,51938.91,7.63
2024-09-30 15:00:00,16097.31,47970.59,21.96
2024-09-30 16:00:00,16568.08,42861.94,35.13
2024-09-30 17:00:00,16583.5,38330.64,64.6
2024-09-30 18:00:00,15819.85,37058.65,70.36
2024-09-30 19:00:00,16133.75,37934.76,64.24
2024-09-30 20:00:00,15460.28,40205.9,42.35
2024-09-30 21:00:00,15376.02,39105.15,21.93
2024-09-30 22:00:00,14135.63,38657.62,20.01
2024-09-30 23:00:00,13678.64,38317.09,9.84
2024-10-01 00:00:00,12598.49,38841.63,3.21
2024-10-01 01:00:00,11183.71,39301.68,0.07
2024-10-01 02:00:00,10732.38,38174.33,0.05
2024-10-01 03:00:00,10367.65,36957.33,0.02
2024-10-01 04:00:00,9873.26,36576.01,0.09
2024-10-01 05:00:00,10388.59,35457.12,6.8
2024-10-01 06:00:00,12954.42,34438.49,63.96
2024-10-01 07:00:00,15123.64,33264.98,103.35
2024-10-01 08:00:00,15795.89,34157.95,114.98
2024-10-01 09:00:00,15438.97,37322.72,100.41
2024-10-01 10:00:00,15090.35,41039.44,76.48
2024-10-01 11:00:00,14788.65,42954.02,68.21
2024-10-01 12:00:00,14417,43210.21,58.6
2024-10-01 13:00:00,13904.81,43260.02,55.66
2024-10-01 14:00:00,14118.74,41804.03,56.51
2024-10-01 15:00:00,15156.55,39051.01,62.18
2024-10-01 16:00:00,17583.19,33993.42,98.94
2024-10-01 17:00:00,20005.72,27880.96,109.58
2024-10-01 18:00:00,21079.92,24108.34,133.9
2024-10-01 19:00:00,21961.47,23569.52,136.51
2024-10-01 20:00:00,22453.17,23103.42,118.54
2024-10-01 21:00:00,21833.51,22309.6,92.3
2024-10-01 22:00:00,20837.51,20881.24,91.45
2024-10-01 23:00:00,20086.92,20447.04,76.24
2024-10-02 00:00:00,19338.97,20971.37,85.44
2024-10-02 01:00:00,19170.28,20995.89,80.88
2024-10-02 02:00:00,18793.14,21229.45,77.09
2024-10-02 03:00:00,18278.71,21556.52,74.93
2024-10-02 04:00:00,19206.82,21626.99,77.14
2024-10-02 05:00:00,21553.67,21786.35,81.1
2024-10-02 06:00:00,23166.04,22953.33,96.53
2024-10-02 07:00:00,23832.31,23568.4,118.83
2024-10-02 08:00:00,23784.89,25352.18,135.7
2024-10-02 09:00:00,22350.19,29061.46,117.59
2024-10-02 10:00:00,21869.1,32779.65,103.21
2024-10-02 11:00:00,21077.92,36433.12,96.52
2024-10-02 12:00:00,21382.05,38230.66,90.45
2024-10-02 13:00:00,21307.29,38160.94,86.44
2024-10-02 14:00:00,21442.06,37169.71,78.87
2024-10-02 15:00:00,21623.18,34597.6,82.07
2024-10-02 16:00:00,21967.07,30832.18,81.51
2024-10-02 17:00:00,22100.42,25418.23,100.1
2024-10-02 18:00:00,22783.35,21061.16,117.01
2024-10-02 19:00:00,22995.82,21610.22,130.07
2024-10-02 20:00:00,22353.81,22435.28,114.37
2024-10-02 21:00:00,20342.65,23654.34,96.54
2024-10-02 22:00:00,18479.63,23405.51,93.3
2024-10-02 23:00:00,16858.07,22988.27,85
2024-10-03 00:00:00,15176.8,22373.12,67.33
2024-10-03 01:00:00,14455.7,21941.17,65.86
2024-10-03 02:00:00,14323.85,21799.31,65.14
2024-10-03 03:00:00,13736.11,22045.7,64.18
2024-10-03 04:00:00,13805.48,22842.5,63.98
2024-10-03 05:00:00,14078.51,23899.81,64.4
2024-10-03 06:00:00,14826,24510.03,65.43
2024-10-03 07:00:00,15981.48,25249.06,73.37
2024-10-03 08:00:00,16277.21,26775.86,76.67
2024-10-03 09:00:00,16545.67,28980.85,72.9
2024-10-03 10:00:00,15537.75,32174.62,69.28
2024-10-03 11:00:00,14293,36125.21,63.04
2024-10-03 12:00:00,11786.25,38471.95,47.09
2024-10-03 13:00:00,11516.06,37359.83,33.98
2024-10-03 14:00:00,12285.15,35332.63,39.14
2024-10-03 15:00:00,13810.59,32538.58,51.36
2024-10-03 16:00:00,16760,28709.15,66.04
2024-10-03 17:00:00,18084.08,24128.85,89.7
2024-10-03 18:00:00,18848.15,21006.8,110.07
2024-10-03 19:00:00,19009.43,20867.75,115.32
2024-10-03 20:00:00,18935.57,20906.23,108.28
2024-10-03 21:00:00,18735.81,20799.63,98.76
2024-10-03 22:00:00,18544.93,19995.57,90.96
2024-10-03 23:00:00,17713.5,19151.68,81.46
2024-10-04 00:00:00,17355.55,18557.71,73.9
2024-10-04 01:00:00,16869.71,17988.24,72.52
2024-10-04 02:00:00,16726.2,17520.86,72.1
2024-10-04 03:00:00,16717.05,17436.41,72
2024-10-04 04:00:00,16982.56,17366.14,72.33
2024-10-04 05:00:00,18150.9,17132.88,77.1
2024-10-04 06:00:00,19926.92,17044.7,103
2024-10-04 07:00:00,20905.32,17466.67,126.54
2024-10-04 08:00:00,21374.95,19391.05,141.42
2024-10-04 09:00:00,21361.42,22694.71,116.27
2024-10-04 10:00:00,20978.54,26682.22,100.09
2024-10-04 11:00:00,19930.22,30447.58,85
2024-10-04 12:00:00,19167.05,32465.04,75.07
2024-10-04 13:00:00,19095.28,31691.22,73.49
2024-10-04 14:00:00,19350.42,29166.98,75.82
2024-10-04 15:00:00,20159.33,26482.67,79.07
2024-10-04 16:00:00,21144.66,22737.85,89.8
2024-10-04 17:00:00,22896.75,17918.06,107.1
2024-10-04 18:00:00,23497.85,14790.28,131.97
2024-10-04 19:00:00,23826.38,14755.93,149.02
2024-10-04 20:00:00,23445.29,15000.06,123.7
2024-10-04 21:00:00,22721.31,14749.86,99.9
2024-10-04 22:00:00,21779.19,14241.79,99.9
2024-10-04 23:00:00,21334.38,13753.73,90
2024-10-05 00:00:00,20373.15,12987.61,93.1
2024-10-05 01:00:00,19589.31,12414.86,84.64
2024-10-05 02:00:00,18558.01,11861.29,81.4
2024-10-05 03:00:00,18415.78,11374.84,75.54
2024-10-05 04:00:00,18241.65,11002.73,75.72
2024-10-05 05:00:00,18176.54,10787.19,79.82
2024-10-05 06:00:00,18909.96,10722.43,86.2
2024-10-05 07:00:00,19846.39,10903.2,100.4
2024-10-05 08:00:00,19966.32,13414.85,110.62
2024-10-05 09:00:00,19348.76,18257.36,103
2024-10-05 10:00:00,17158.91,23583.21,82.42
2024-10-05 11:00:00,14902.63,27998.87,68.27
2024-10-05 12:00:00,12645.78,30509.36,51.44
2024-10-05 13:00:00,12227.94,30300.57,38.88
2024-10-05 14:00:00,13009.03,27947.44,43.49
2024-10-05 15:00:00,14766.14,23922.28,62.92
2024-10-05 16:00:00,17028.57,19478.86,77.12
2024-10-05 17:00:00,19437.72,14503.25,99.48
2024-10-05 18:00:00,20461.46,11352.12,148.65
2024-10-05 19:00:00,20487.97,11847.45,143.28
2024-10-05 20:00:00,20297.4,13770.11,107.23
2024-10-05 21:00:00,18478.17,15275.5,96.56
2024-10-05 22:00:00,16992.84,16113.42,85.23
2024-10-05 23:00:00,14561.47,16972.73,67
2024-10-06 00:00:00,13132.57,17462.53,67.04
2024-10-06 01:00:00,12474.16,17485.68,63.97
2024-10-06 02:00:00,12259.87,17559.15,62.83
2024-10-06 03:00:00,11972.71,17506.51,63.35
2024-10-06 04:00:00,12420.98,17142.38,62.71
2024-10-06 05:00:00,13067.5,17243.87,63.97
2024-10-06 06:00:00,13252.14,17495.42,63.41
2024-10-06 07:00:00,14191.43,18517.14,72.81
2024-10-06 08:00:00,14280.35,22723.45,77.2
2024-10-06 09:00:00,13523.47,28270.61,66.06
2024-10-06 10:00:00,10805.68,32730.99,35.28
2024-10-06 11:00:00,10024.95,38102.82,16.68
2024-10-06 12:00:00,9829.23,43176.15,5.25
2024-10-06 13:00:00,9671.99,44605.06,-0.01
2024-10-06 14:00:00,9627.63,42880.21,-0.01
2024-10-06 15:00:00,9757.14,38911.31,0.2
2024-10-06 16:00:00,10507.82,33328.13,59.6
2024-10-06 17:00:00,14683.35,26820.33,90.94
2024-10-06 18:00:00,16701.77,23703.09,106.3
2024-10-06 19:00:00,16735.93,26958.42,97.22
