Datum (MEZ),Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh)
2022-11-28 00:00:00,25353.28,28757.46,129.22
2022-11-28 01:00:00,24789.65,29088.89,130.46
2022-11-28 02:00:00,24573.8,29398.17,127.7
2022-11-28 03:00:00,23490.54,29513.07,119.58
2022-11-28 04:00:00,24459.69,30530.71,120.07
2022-11-28 05:00:00,26228.09,30287.39,129.5
2022-11-28 06:00:00,30861.91,29755.47,193.09
2022-11-28 07:00:00,34097.8,28658.5,304.17
2022-11-28 08:00:00,36178.26,28045.43,354.63
2022-11-28 09:00:00,37084.08,27322.4,367.7
2022-11-28 10:00:00,37500.22,26481.53,370
2022-11-28 11:00:00,37833.51,25446.55,365.91
2022-11-28 12:00:00,37808.11,23690.34,360.1
2022-11-28 13:00:00,38404.55,21324.21,367.2
2022-11-28 14:00:00,38781,19052.36,383.91
2022-11-28 15:00:00,38554.65,17762.61,397.91
2022-11-28 16:00:00,38503.07,17586.95,392.6
2022-11-28 17:00:00,38395.41,17903.08,415.58
2022-11-28 18:00:00,38513.22,17557.05,398.97
2022-11-28 19:00:00,38693.67,16616.57,374.7
2022-11-28 20:00:00,38469.89,15644.76,329.04
2022-11-28 21:00:00,38172,14869.62,312
2022-11-28 22:00:00,37411.78,14497.17,294.98
2022-11-28 23:00:00,35546.98,13954.26,260.26
2022-11-29 00:00:00,34136.84,12887.71,271.88
2022-11-29 01:00:00,34134.75,12407.3,250.09
2022-11-29 02:00:00,33384.46,12106.11,228.17
2022-11-29 03:00:00,33470.71,11978.1,226.24
2022-11-29 04:00:00,33993.46,11688.21,235.17
2022-11-29 05:00:00,35530.39,11459.8,271.89
2022-11-29 06:00:00,37848.19,11502.76,303.99
2022-11-29 07:00:00,39907.61,11570.62,396.22
2022-11-29 08:00:00,40640.79,11705.36,444.92
2022-11-29 09:00:00,41694.68,12483.12,445.32
2022-11-29 10:00:00,41956.43,13004.4,445.91
2022-11-29 11:00:00,42070.4,13215.27,435.6
2022-11-29 12:00:00,41603.73,12839.46,418.05
2022-11-29 13:00:00,41753.09,12026.27,424.26
2022-11-29 14:00:00,41972.25,11119.34,446.38
2022-11-29 15:00:00,41925.42,10637.71,450.7
2022-11-29 16:00:00,42309.84,10866.16,460.04
2022-11-29 17:00:00,42588.54,11180.69,501.1
2022-11-29 18:00:00,42422.69,11205.66,486.86
2022-11-29 19:00:00,42130.92,10847.81,463.82
2022-11-29 20:00:00,41650.58,10411.26,400
2022-11-29 21:00:00,40361.62,10008.73,334.9
2022-11-29 22:00:00,38786.88,9641.27,297.66
2022-11-29 23:00:00,38296.7,9682.86,280.25
2022-11-30 00:00:00,38094.3,9752.2,288.45
2022-11-30 01:00:00,37599.87,9650,279.18
2022-11-30 02:00:00,37107.39,9589.92,264.27
2022-11-30 03:00:00,36929.76,9786.79,260.79
2022-11-30 04:00:00,37017.98,10280.72,267.63
2022-11-30 05:00:00,38469.25,10556.88,290
2022-11-30 06:00:00,40125.52,10915.15,332.28
2022-11-30 07:00:00,41903.51,11196.99,434.43
2022-11-30 08:00:00,42750.93,11633.95,478.1
2022-11-30 09:00:00,43475.29,12470.36,478.6
2022-11-30 10:00:00,43949.01,13293.3,474.71
2022-11-30 11:00:00,43967.38,13641.48,482.52
2022-11-30 12:00:00,43837.5,13211.11,449.99
2022-11-30 13:00:00,43962.13,12684.26,450.47
2022-11-30 14:00:00,44180.2,11754.48,464.24
2022-11-30 15:00:00,44314.49,11139.09,458.76
2022-11-30 16:00:00,44352.73,11481.98,478.4
2022-11-30 17:00:00,44029.01,11846.9,503.55
2022-11-30 18:00:00,43752.07,11888.2,495.2
2022-11-30 19:00:00,43722.37,11637.26,465.14
2022-11-30 20:00:00,42863.65,11334.48,413.9
2022-11-30 21:00:00,40471.5,11215.45,344.2
2022-11-30 22:00:00,38947.79,11111.69,316.86
2022-11-30 23:00:00,38022.8,10712.21,277.18
2022-12-01 00:00:00,38198.76,10381.21,292.06
2022-12-01 01:00:00,37379.14,10321.93,291.43
2022-12-01 02:00:00,37003.89,10268.72,284.76
2022-12-01 03:00:00,36896.76,10511,274.8
2022-12-01 04:00:00,37423.65,10585.48,271.91
2022-12-01 05:00:00,38938.89,10820.91,283.49
2022-12-01 06:00:00,40741.71,11209.65,353.18
2022-12-01 07:00:00,43283.27,11539.59,450.84
2022-12-01 08:00:00,43969.95,12061.79,463.55
2022-12-01 09:00:00,44498.47,12758.79,462.15
2022-12-01 10:00:00,44397.83,13474.94,453.07
2022-12-01 11:00:00,44671.96,13517.6,446.43
2022-12-01 12:00:00,44636.07,13323.5,437.88
2022-12-01 13:00:00,44764.04,13057.64,446.54
2022-12-01 14:00:00,44557.5,12071.21,464.07
