Datum (MESZ),Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh)
2020-06-08 00:00:00,12902.27,9654.97,26
2020-06-08 01:00:00,12401.21,9533.65,22.7
2020-06-08 02:00:00,12513.19,9306.93,22.01
2020-06-08 03:00:00,12886.76,9019.43,21.36
2020-06-08 04:00:00,14101.5,8751.6,21.25
2020-06-08 05:00:00,15991.12,8763.39,23.03
2020-06-08 06:00:00,17712.68,10416.05,33.45
2020-06-08 07:00:00,19335.24,13990.56,41.92
2020-06-08 08:00:00,20091.35,18592.55,40.25
2020-06-08 09:00:00,20219.22,23144.51,34.76
2020-06-08 10:00:00,20285.76,27171.96,33.95
2020-06-08 11:00:00,20266.85,28875.15,35
2020-06-08 12:00:00,20368.28,27760.72,33
2020-06-08 13:00:00,20529.35,26871.3,31.93
2020-06-08 14:00:00,20854,26255.75,30.2
2020-06-08 15:00:00,20960.03,25477.18,29.28
2020-06-08 16:00:00,21024.42,23738.36,29.08
2020-06-08 17:00:00,21066.95,20810.73,33.31
2020-06-08 18:00:00,21425.32,17248.26,38.85
2020-06-08 19:00:00,21544.76,14214.07,38.65
2020-06-08 20:00:00,21552.01,11805.02,35.23
2020-06-08 21:00:00,21388.57,10634.78,34.6
2020-06-08 22:00:00,21289.13,10668.83,33.05
2020-06-08 23:00:00,21029.82,10668.55,30
2020-06-09 00:00:00,20362.6,10710.94,28.39
2020-06-09 01:00:00,19585.87,10613.4,25.79
2020-06-09 02:00:00,19192.02,10428.96,24.08
2020-06-09 03:00:00,18556.08,10347.2,23.67
2020-06-09 04:00:00,18850.14,10286.4,23.48
2020-06-09 05:00:00,20293.34,10762.44,25.27
2020-06-09 06:00:00,22649.25,12149.43,33.43
2020-06-09 07:00:00,24502.73,14492.13,43.85
2020-06-09 08:00:00,25262.45,16790.01,52.31
2020-06-09 09:00:00,25353.5,19647.58,42.46
2020-06-09 10:00:00,25482.02,22176.77,46.62
2020-06-09 11:00:00,25436.77,23256.02,46.68
2020-06-09 12:00:00,25153.2,23987.08,44.12
2020-06-09 13:00:00,24733.59,24050.57,39.11
2020-06-09 14:00:00,24820.7,23441.82,36.39
2020-06-09 15:00:00,25072.15,22229.42,33.49
2020-06-09 16:00:00,25190.04,20650.58,33.76
2020-06-09 17:00:00,25324.69,19012.76,41.61
2020-06-09 18:00:00,26032.36,16982.74,45.21
2020-06-09 19:00:00,25982.97,14734.77,48.07
2020-06-09 20:00:00,25683.99,13188.71,43.09
2020-06-09 21:00:00,25256.25,12679.52,37.47
2020-06-09 22:00:00,24710.24,12751.68,32.83
2020-06-09 23:00:00,23909.6,12713.18,29.06
2020-06-10 00:00:00,21583.56,12527.26,26.09
2020-06-10 01:00:00,19981.83,12233.81,24.2
2020-06-10 02:00:00,19175.81,12172.28,22.61
2020-06-10 03:00:00,18923.03,12083.45,21.49
2020-06-10 04:00:00,18594.15,12128.24,22.58
2020-06-10 05:00:00,20149.85,12333.69,24.15
2020-06-10 06:00:00,23142.19,12812.71,29.41
2020-06-10 07:00:00,24956.71,13664.7,35.5
2020-06-10 08:00:00,25276.87,15464.06,42.15
2020-06-10 09:00:00,25189.71,18150.88,41.06
2020-06-10 10:00:00,25120.02,20545.14,40.4
2020-06-10 11:00:00,24966.73,23049.88,35.81
2020-06-10 12:00:00,24879.99,24471.94,34.9
2020-06-10 13:00:00,24452.76,24856.33,34.14
2020-06-10 14:00:00,23886.02,24297.91,32.4
2020-06-10 15:00:00,23672.21,23544.09,31.3
2020-06-10 16:00:00,23564.12,22197.79,30.24
2020-06-10 17:00:00,23467.38,20497.91,31.87
2020-06-10 18:00:00,23494.28,19132.33,33.77
2020-06-10 19:00:00,23209.43,17499.97,34.91
2020-06-10 20:00:00,22893.68,16055.95,33.05
2020-06-10 21:00:00,22134.56,15774.18,31.5
2020-06-10 22:00:00,20977.43,16086.12,31.45
2020-06-10 23:00:00,19735.06,16230,27.77
2020-06-11 00:00:00,17215.12,16110.48,26.06
2020-06-11 01:00:00,15058.18,16148.85,22.75
2020-06-11 02:00:00,14074.5,15591.54,21.07
2020-06-11 03:00:00,13862.21,15242.06,19.43
2020-06-11 04:00:00,13715.54,15321.47,18.96
2020-06-11 05:00:00,13727.43,16545.25,18.96
2020-06-11 06:00:00,14215.89,17656.05,21.56
2020-06-11 07:00:00,16911.42,18801.27,26.06
2020-06-11 08:00:00,18337.37,20388.68,30
2020-06-11 09:00:00,18254.98,22993.19,28.96
2020-06-11 10:00:00,17866.03,25560.98,26.06
2020-06-11 11:00:00,17558.63,28137.04,25.51
2020-06-11 12:00:00,16733.05,29675.51,23.89
2020-06-11 13:00:00,15052.78,31064.65,21.99
2020-06-11 14:00:00,14030.59,31592.92,20.5
2020-06-11 15:00:00,13910.83,31242.92,19.1
2020-06-11 16:00:00,14096.68,29811.32,19.28
2020-06-11 17:00:00,15030.15,26950.1,23.07
2020-06-11 18:00:00,17141.13,23130.12,26.08
2020-06-11 19:00:00,17678.94,20337.85,30.65
2020-06-11 20:00:00,17749.72,18866.73,30.17
2020-06-11 21:00:00,17467.76,18656.51,27.09
2020-06-11 22:00:00,17819.3,19259.18,26.51
2020-06-11 23:00:00,16071.14,19971.33,23.81
2020-06-12 00:00:00,13397.75,18842.82,20.72
2020-06-12 01:00:00,12854.96,17552.09,17.96
2020-06-12 02:00:00,12902.88,16490.53,17.09
2020-06-12 03:00:00,12809.8,15707.11,16.01
2020-06-12 04:00:00,12774.63,15994.97,16
2020-06-12 05:00:00,12956.6,16345.93,18.08
2020-06-12 06:00:00,13699.46,17939.23,22.92
