Datum (MEZ),Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh)
2020-01-20 00:00:00,27770.02,13597.56,34.24
2020-01-20 01:00:00,27972.97,12724.26,34.01
2020-01-20 02:00:00,28182.69,12284.67,33.08
2020-01-20 03:00:00,27790.17,12424.3,32.1
2020-01-20 04:00:00,29168.97,12710.08,31.5
2020-01-20 05:00:00,34106.42,12989.84,34.23
2020-01-20 06:00:00,39619.47,13513.24,45.63
2020-01-20 07:00:00,42945.28,13938.66,55.97
2020-01-20 08:00:00,44482.1,14059.27,60
2020-01-20 09:00:00,44768.51,16329.11,57.01
2020-01-20 10:00:00,45201.06,19400.19,50.63
2020-01-20 11:00:00,44902.58,21252.23,48.17
2020-01-20 12:00:00,44963.26,22658.5,43.96
2020-01-20 13:00:00,44169.8,22683.22,43.02
2020-01-20 14:00:00,44306.27,21541.45,43.11
2020-01-20 15:00:00,44857.63,19535.4,44.95
2020-01-20 16:00:00,44534.03,18109.75,46
2020-01-20 17:00:00,45476.36,19526.73,55.91
2020-01-20 18:00:00,45955.02,20894.24,57.05
2020-01-20 19:00:00,45079.05,21993.17,54.02
2020-01-20 20:00:00,42606.19,22585.44,48.68
2020-01-20 21:00:00,40451.88,22993.81,41.51
2020-01-20 22:00:00,37598.04,23421.93,40
2020-01-20 23:00:00,34374.77,23452.58,34.03
2020-01-21 00:00:00,32640.82,24228.62,33.17
2020-01-21 01:00:00,30158.97,24988.33,33.01
2020-01-21 02:00:00,29876.05,25150.33,32.28
2020-01-21 03:00:00,30251.03,25206.25,32.42
2020-01-21 04:00:00,30968.03,25939.72,32.9
2020-01-21 05:00:00,33805.32,25751.85,33
2020-01-21 06:00:00,39153.62,26392.62,37.98
2020-01-21 07:00:00,42307.93,26760.35,49.77
2020-01-21 08:00:00,42889.25,26568.15,52.36
2020-01-21 09:00:00,42978.06,28175.23,48.07
2020-01-21 10:00:00,41998.38,30349.53,42.1
2020-01-21 11:00:00,41180.58,31492.23,39.11
2020-01-21 12:00:00,40757.22,31176.52,37.29
2020-01-21 13:00:00,41836.37,29784.09,38.1
2020-01-21 14:00:00,42655.94,27053.32,42.6
2020-01-21 15:00:00,43865.98,22914.46,47.71
2020-01-21 16:00:00,45161.14,19915.3,49.97
2020-01-21 17:00:00,46247.6,20569.9,55.81
2020-01-21 18:00:00,46752.35,21794.46,55.29
2020-01-21 19:00:00,45679.7,22137.2,50.7
2020-01-21 20:00:00,44473.35,21894.09,43.75
2020-01-21 21:00:00,42233.78,21492.84,40.42
2020-01-21 22:00:00,39763.26,21489.85,37.52
2020-01-21 23:00:00,36378.82,22244.2,33.01
2020-01-22 00:00:00,34945.52,22378.22,34.7
2020-01-22 01:00:00,34389.86,22142.11,33.87
2020-01-22 02:00:00,33168.37,22173.71,32.6
2020-01-22 03:00:00,33374.61,21684.64,32.42
2020-01-22 04:00:00,33996.94,22012.77,32.64
2020-01-22 05:00:00,36632.31,22031.68,33
2020-01-22 06:00:00,41055.68,22027.49,39.12
2020-01-22 07:00:00,44529.93,21689.14,49.26
2020-01-22 08:00:00,45736.3,21694.19,56.53
