Datum (MEZ),Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh)
2023-10-30 00:00:00,9259.93,42605.41,8
2023-10-30 01:00:00,9350.63,41852.53,8.17
2023-10-30 02:00:00,9231.23,39270.43,8.36
2023-10-30 03:00:00,9549.07,38297.36,10.02
2023-10-30 04:00:00,9797.56,37153.22,14.78
2023-10-30 05:00:00,11230.3,35769.77,25.16
2023-10-30 06:00:00,14679.96,34995.34,80.29
2023-10-30 07:00:00,18687.13,34885.04,105.91
2023-10-30 08:00:00,20058.75,37207.6,111
2023-10-30 09:00:00,19833.85,41340.63,103
2023-10-30 10:00:00,18796,42351.3,90
2023-10-30 11:00:00,19441.74,40596.24,96.17
2023-10-30 12:00:00,21738.88,37546.08,102.54
2023-10-30 13:00:00,23899.31,32046.96,114.62
2023-10-30 14:00:00,25864.15,25026.42,123.98
2023-10-30 15:00:00,27320.08,19998.62,139.45
2023-10-30 16:00:00,27324.14,18513.09,144.93
2023-10-30 17:00:00,27304.98,19104.87,165.84
2023-10-30 18:00:00,27114.55,20393.57,171
2023-10-30 19:00:00,26853.91,20298.7,151.1
2023-10-30 20:00:00,25722.57,19385.58,129.02
2023-10-30 21:00:00,23073.01,17745.72,117.27
2023-10-30 22:00:00,21672.38,16837.19,113.26
2023-10-30 23:00:00,19331.95,16727.57,95.4
2023-10-31 00:00:00,17006.66,17437.87,86.05
2023-10-31 01:00:00,15752.36,18650.9,79.2
2023-10-31 02:00:00,15342.5,20818.77,71.96
2023-10-31 03:00:00,14113.52,23363.27,64.8
2023-10-31 04:00:00,14350.49,25979.97,61.97
2023-10-31 05:00:00,15631.14,29306.85,69.77
2023-10-31 06:00:00,19186.51,33932.99,88.48
2023-10-31 07:00:00,20978.56,36808.45,107.39
2023-10-31 08:00:00,20237.56,41105.87,108.02
2023-10-31 09:00:00,18446.62,43779,100.5
2023-10-31 10:00:00,18116.06,45809.19,93
2023-10-31 11:00:00,17764.21,45926.8,101.95
2023-10-31 12:00:00,17554.7,44980.42,101.49
2023-10-31 13:00:00,17429.02,42692.39,97.77
2023-10-31 14:00:00,17613.87,38375.56,104.97
2023-10-31 15:00:00,19697.57,31874.23,117.51
