Datum (MEZ),Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh)
2023-01-23 00:00:00,36264.45,12004.93,148.96
2023-01-23 01:00:00,36437.73,11798.92,149
2023-01-23 02:00:00,36504.84,11369.48,148.4
2023-01-23 03:00:00,36732.86,10965.86,147.59
2023-01-23 04:00:00,37247.87,10704.61,149.88
2023-01-23 05:00:00,39263.24,10965.33,150.32
2023-01-23 06:00:00,41580.17,11417.21,189.96
2023-01-23 07:00:00,42437.39,11511.97,226.54
2023-01-23 08:00:00,42836.08,11479.9,257.92
2023-01-23 09:00:00,43212.5,11677.77,270.22
2023-01-23 10:00:00,43095.58,12277.97,249.94
2023-01-23 11:00:00,42935.97,12981.36,230.23
2023-01-23 12:00:00,42785.99,13575.04,220.95
2023-01-23 13:00:00,42202.85,13942.48,219.18
2023-01-23 14:00:00,41646.38,13360.25,219.69
2023-01-23 15:00:00,41776.11,12851.94,218.99
2023-01-23 16:00:00,41690.46,13108.37,224.58
2023-01-23 17:00:00,42295.18,14289.14,248.9
2023-01-23 18:00:00,42386.85,14975.9,248.07
2023-01-23 19:00:00,41876.99,15028.58,223.19
2023-01-23 20:00:00,41233.39,14836.89,203.53
2023-01-23 21:00:00,40602.51,14261.09,184.01
2023-01-23 22:00:00,39364.74,13833.47,172.09
2023-01-23 23:00:00,37696.4,13470.76,163.48
2023-01-24 00:00:00,36960.26,13472.86,164.85
2023-01-24 01:00:00,36618.96,13462.72,160.07
2023-01-24 02:00:00,36143.71,13555.64,154.79
2023-01-24 03:00:00,36297.98,13296.23,149.05
2023-01-24 04:00:00,36145.6,12817.36,153.65
2023-01-24 05:00:00,37848.48,12453.88,163.34
2023-01-24 06:00:00,40982.32,12028.58,183.61
2023-01-24 07:00:00,42432.18,11738.3,210.08
2023-01-24 08:00:00,43274.61,11749.58,251.1
2023-01-24 09:00:00,43666.76,12030.84,256.43
2023-01-24 10:00:00,42838.9,12423.84,238.66
2023-01-24 11:00:00,42621.9,12643.71,229.98
2023-01-24 12:00:00,42919.4,12637.35,217.92
2023-01-24 13:00:00,42914.91,12555.79,206.05
2023-01-24 14:00:00,42691.15,11820.8,215.28
2023-01-24 15:00:00,42489.63,10719.44,217.98
2023-01-24 16:00:00,42210.08,10179.23,224.58
2023-01-24 17:00:00,42693.69,10159.92,250
2023-01-24 18:00:00,43283.08,9956.27,250
2023-01-24 19:00:00,42994.67,9528.56,231.15
2023-01-24 20:00:00,42467,9063.92,214.02
2023-01-24 21:00:00,41906.53,8493.43,187.37
2023-01-24 22:00:00,41089.79,8337.35,172.43
2023-01-24 23:00:00,40090.14,8407.22,162.24
2023-01-25 00:00:00,39363.49,8748.14,149.17
2023-01-25 01:00:00,39008.3,8955.97,150.83
2023-01-25 02:00:00,38783.18,9378.05,150.71
2023-01-25 03:00:00,38666.14,9742.13,147.57
2023-01-25 04:00:00,38648.54,10000.93,146.7
