Datum (MEZ),Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh)
2022-03-21 00:00:00,22779.01,28858.19,114.18
2022-03-21 01:00:00,23317.19,27659.42,118.82
2022-03-21 02:00:00,23895.13,26821.5,118.85
2022-03-21 03:00:00,24348.07,25985.86,119
2022-03-21 04:00:00,26228.97,24736.77,137.03
2022-03-21 05:00:00,28791.25,23603.57,189.41
2022-03-21 06:00:00,31528.25,23392.63,264
2022-03-21 07:00:00,32164.83,25981.63,288
2022-03-21 08:00:00,31434.99,30209.23,270.6
2022-03-21 09:00:00,30045.8,35471.11,196.47
2022-03-21 10:00:00,27964.19,39412.69,153.06
2022-03-21 11:00:00,27339.98,41130.28,163.68
2022-03-21 12:00:00,27101.64,41828.04,156.99
2022-03-21 13:00:00,26753.8,40370.51,171.35
2022-03-21 14:00:00,27668.32,36238.14,170.67
2022-03-21 15:00:00,30089.51,30534.34,212.63
2022-03-21 16:00:00,32374.69,22842.5,232.98
2022-03-21 17:00:00,35081.66,15562.47,273.68
2022-03-21 18:00:00,35782.52,14063.75,309.6
2022-03-21 19:00:00,36115.08,16747.36,336.98
2022-03-21 20:00:00,36154.54,18390.14,277.16
2022-03-21 21:00:00,35677.65,19103.37,240.91
2022-03-21 22:00:00,35631,19059.57,222.81
2022-03-21 23:00:00,33829.66,18753.58,199.25
2022-03-22 00:00:00,32928.04,17601.31,223
2022-03-22 01:00:00,32781.81,16352.92,215
2022-03-22 02:00:00,32731.86,15026.61,207
2022-03-22 03:00:00,32202.06,13890.05,206.36
2022-03-22 04:00:00,32437.27,13074.73,203
2022-03-22 05:00:00,34056.83,12469.12,220.92
2022-03-22 06:00:00,35615.63,12949.81,273.7
2022-03-22 07:00:00,35722.49,18202.36,287.34
2022-03-22 08:00:00,35872.85,25275.45,281.1
2022-03-22 09:00:00,34009.53,30966.84,240.15
2022-03-22 10:00:00,31895.54,36028.13,199.9
2022-03-22 11:00:00,30047.66,38712.69,192.2
2022-03-22 12:00:00,29378.66,39276.54,183.66
2022-03-22 13:00:00,29394,37666.55,185.21
2022-03-22 14:00:00,30035.99,34189.87,193.92
