Datum (MESZ),Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh)
2020-04-13 00:00:00,9508,21984.14,10.34
2020-04-13 01:00:00,8907.23,23821.68,0.07
2020-04-13 02:00:00,8475.31,25837.32,1.72
2020-04-13 03:00:00,8225.57,27791.02,0.77
2020-04-13 04:00:00,8197.99,29503.19,0.02
2020-04-13 05:00:00,8149.63,29116.78,-0.09
2020-04-13 06:00:00,8134.92,29412.66,-2.35
2020-04-13 07:00:00,8093.43,31168.93,-5
2020-04-13 08:00:00,8153.64,35719.7,-5.91
2020-04-13 09:00:00,8235.59,40678.45,-4.94
2020-04-13 10:00:00,8123.42,46053.95,-5.09
2020-04-13 11:00:00,8341.89,50017.3,-19.91
2020-04-13 12:00:00,8148.93,52304.41,-55.62
2020-04-13 13:00:00,7842.11,50230.92,-70.1
2020-04-13 14:00:00,7774.71,46353.38,-78
2020-04-13 15:00:00,7848.11,42874.8,-78.15
2020-04-13 16:00:00,7879.21,40605.76,-74.97
2020-04-13 17:00:00,8006.94,42461.77,-39.94
2020-04-13 18:00:00,8786.84,40935.68,-1.77
2020-04-13 19:00:00,9686.63,38268.61,11.21
2020-04-13 20:00:00,9559.77,34648.72,9.76
2020-04-13 21:00:00,9877.31,32316.83,6.45
2020-04-13 22:00:00,9477.39,31578.59,9.29
2020-04-13 23:00:00,8848.14,31315.9,9.02
2020-04-14 00:00:00,8695.73,29568.98,3.79
2020-04-14 01:00:00,8962.49,27831.86,4.4
2020-04-14 02:00:00,8703.15,26674.25,3.9
2020-04-14 03:00:00,8746.68,25511.28,3.96
2020-04-14 04:00:00,9062.16,24408.49,4.6
2020-04-14 05:00:00,9985.49,23588.56,15.88
2020-04-14 06:00:00,11450.16,23091.4,25.24
2020-04-14 07:00:00,12309.36,23999.39,32.74
2020-04-14 08:00:00,12525.78,27318.25,31.14
2020-04-14 09:00:00,12339.57,34932.77,23.68
2020-04-14 10:00:00,11140.21,39413.21,21.86
2020-04-14 11:00:00,11600.84,39830.57,19.73
