Datum (MEZ),Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh)
2022-02-28 00:00:00,28514,24244.8,177.39
2022-02-28 01:00:00,28715.98,23127.62,174.06
2022-02-28 02:00:00,29038.35,22002.27,185.57
2022-02-28 03:00:00,29379.69,20790.45,178.26
2022-02-28 04:00:00,29734.43,19994.93,197
2022-02-28 05:00:00,30815.14,19494.28,217
2022-02-28 06:00:00,31911.82,19531.84,284.97
2022-02-28 07:00:00,32771.38,20513.98,322.9
2022-02-28 08:00:00,33348.4,26440.23,308.9
2022-02-28 09:00:00,32953.18,32507.58,267.3
2022-02-28 10:00:00,31903.6,37856.28,163.82
2022-02-28 11:00:00,31083.61,43352.44,145.55
2022-02-28 12:00:00,30198.74,46504.73,137.09
2022-02-28 13:00:00,29660.59,46442.78,135.4
2022-02-28 14:00:00,29917.12,43544.75,141.17
2022-02-28 15:00:00,31109.88,37113.85,198.24
2022-02-28 16:00:00,32618.56,28696.04,253.79
2022-02-28 17:00:00,33271.5,22669.87,280.56
2022-02-28 18:00:00,33611.51,24716.11,300
2022-02-28 19:00:00,33565.95,28744.08,282.19
2022-02-28 20:00:00,32577.79,31011.46,207.32
2022-02-28 21:00:00,30724.33,32137.12,137.24
2022-02-28 22:00:00,30068.68,31862.27,163.3
2022-02-28 23:00:00,29389.94,31005.65,140.09
2022-03-01 00:00:00,29806.99,30088.95,143.17
2022-03-01 01:00:00,30081.84,28620.6,143.15
2022-03-01 02:00:00,29996.71,27078.76,149.74
2022-03-01 03:00:00,30697.36,24807.38,163.5
2022-03-01 04:00:00,31359.66,23394.19,173.15
2022-03-01 05:00:00,32661.84,22606.61,194.03
2022-03-01 06:00:00,33950.61,22413.24,268.04
2022-03-01 07:00:00,34592.19,23363.34,286.73
2022-03-01 08:00:00,34916.32,27630.31,284.91
2022-03-01 09:00:00,34436.81,31858.79,217.58
2022-03-01 10:00:00,34406.8,35775.73,179.33
2022-03-01 11:00:00,33742.65,37669.41,222.33
2022-03-01 12:00:00,33770.86,37528.65,220
2022-03-01 13:00:00,34000.4,34527.45,221.5
2022-03-01 14:00:00,35432.18,29196.22,235.02
2022-03-01 15:00:00,37253.84,22218.55,261.24
2022-03-01 16:00:00,37580.75,14941.16,283.2
2022-03-01 17:00:00,37896.83,10191.94,315.87
2022-03-01 18:00:00,38424.48,10077.22,362.75
2022-03-01 19:00:00,38535.42,10718.18,354.11
2022-03-01 20:00:00,37938.77,11035.7,315.87
2022-03-01 21:00:00,37516.62,11045.93,286
2022-03-01 22:00:00,37207.19,10233.24,266.94
2022-03-01 23:00:00,36911.59,9765.8,245.47
2022-03-02 00:00:00,36677.17,9196.05,251.04
2022-03-02 01:00:00,36069.53,8975.87,248.43
2022-03-02 02:00:00,35860.33,9003.54,242.06
2022-03-02 03:00:00,35915.95,9339.38,233.14
2022-03-02 04:00:00,36124.71,9497.73,233.62
2022-03-02 05:00:00,36528.71,9817.72,250
2022-03-02 06:00:00,37494.68,10464.95,291.55
2022-03-02 07:00:00,37809.08,12060.68,329.07
2022-03-02 08:00:00,37818,15991.58,337.09
2022-03-02 09:00:00,37828.67,21049.69,298.1
2022-03-02 10:00:00,37193.1,25351.89,267.85
2022-03-02 11:00:00,36315.35,28807.76,257.95
2022-03-02 12:00:00,35734.65,29669.44,245.82
2022-03-02 13:00:00,35847.22,28530.87,234.99
2022-03-02 14:00:00,35912.76,25920.46,236.29
2022-03-02 15:00:00,35899.36,21308.09,249.66
2022-03-02 16:00:00,36154.57,15645.51,272.58
2022-03-02 17:00:00,36847.16,11124.11,316.56
2022-03-02 18:00:00,37662.02,11107.43,384.83
2022-03-02 19:00:00,37684.13,11952.33,385
2022-03-02 20:00:00,37707.79,12255.01,321.09
2022-03-02 21:00:00,37621.14,12019.64,288.47
2022-03-02 22:00:00,37058.68,11380.95,265.78
2022-03-02 23:00:00,36624.68,11067.46,249.66
2022-03-03 00:00:00,34960.79,10639.01,331.16
2022-03-03 01:00:00,34536.19,10135.85,322.53
2022-03-03 02:00:00,34722.11,9955.82,316
2022-03-03 03:00:00,34691.1,10484.56,307.01
2022-03-03 04:00:00,34689.33,11068.76,307.3
2022-03-03 05:00:00,35016.62,11491.17,332.27
2022-03-03 06:00:00,35274.54,11727.36,371.41
2022-03-03 07:00:00,35633.22,13932.29,405
2022-03-03 08:00:00,35464.29,20844.94,400
2022-03-03 09:00:00,35462.19,27694.18,359.96
2022-03-03 10:00:00,34672.93,32214.39,294.76
2022-03-03 11:00:00,33824.01,35915.4,276.94
2022-03-03 12:00:00,33254.84,37531.57,266.04
2022-03-03 13:00:00,33636.87,36787.57,269.92
2022-03-03 14:00:00,33527.52,34134.26,293.02
2022-03-03 15:00:00,34121.47,28865.45,319.58
2022-03-03 16:00:00,35250.18,21654.57,336.53
2022-03-03 17:00:00,35328.44,15915.57,398.53
2022-03-03 18:00:00,36000.12,16674.81,410
2022-03-03 19:00:00,36067.23,18821.24,405.05
2022-03-03 20:00:00,35894.73,19552.47,390
2022-03-03 21:00:00,35433.89,19325.83,350
2022-03-03 22:00:00,34691.16,18604,333.88
2022-03-03 23:00:00,33461.11,17857.19,319.9
2022-03-04 00:00:00,32806.65,16726.18,351.07
2022-03-04 01:00:00,32648.94,15562.93,346.6
2022-03-04 02:00:00,32554.36,14643.97,329.4
2022-03-04 03:00:00,32640.03,13603.54,304.05
2022-03-04 04:00:00,33153.45,13229.39,315
2022-03-04 05:00:00,34318.93,13187.57,349.07
2022-03-04 06:00:00,35872.84,13376.29,398.6
2022-03-04 07:00:00,36221.46,15011.8,410
2022-03-04 08:00:00,36430.6,19813.1,410.05
2022-03-04 09:00:00,36308.96,25390.17,385.16
2022-03-04 10:00:00,35219.65,30695.58,362.95
2022-03-04 11:00:00,33922.01,34213.48,349.78
2022-03-04 12:00:00,32959.3,35302.58,310.69
2022-03-04 13:00:00,32642.92,34062.51,292.16
2022-03-04 14:00:00,32717.48,30873.18,307.43
2022-03-04 15:00:00,33318.22,26319.96,329.95
2022-03-04 16:00:00,34950.22,21239.32,355.77
2022-03-04 17:00:00,36134.09,17111.66,380.94
2022-03-04 18:00:00,36420.12,17614.99,410
2022-03-04 19:00:00,36147.34,19386.74,410
2022-03-04 20:00:00,35374.73,20109.1,400.08
2022-03-04 21:00:00,34716.04,19925.97,381.83
