Datum (MEZ),Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh)
2023-02-20 00:00:00,15250.89,33119.59,78.87
2023-02-20 01:00:00,15465.26,34214.14,51.06
2023-02-20 02:00:00,15192.3,36639.86,48.86
2023-02-20 03:00:00,15152.92,39078.25,34
2023-02-20 04:00:00,15207.34,40626.93,29.13
2023-02-20 05:00:00,15860.21,42217.71,38.24
2023-02-20 06:00:00,17204.79,43888.17,72.3
2023-02-20 07:00:00,18094.25,45182.23,78.18
2023-02-20 08:00:00,18166.3,48712.78,75.75
2023-02-20 09:00:00,17987.84,54321.43,49.92
2023-02-20 10:00:00,17374.64,59929.51,41.96
2023-02-20 11:00:00,16749.64,63449.41,23.93
2023-02-20 12:00:00,16470.33,64179.48,23.81
2023-02-20 13:00:00,16418.02,63052.26,22.01
2023-02-20 14:00:00,16808.48,60445.38,41.52
2023-02-20 15:00:00,17478.98,57988.84,52.34
2023-02-20 16:00:00,18017.02,52358.36,57.15
2023-02-20 17:00:00,19117.32,46484.69,94.99
2023-02-20 18:00:00,20466.04,44815.65,112.54
2023-02-20 19:00:00,20355.43,43844.73,109.04
2023-02-20 20:00:00,20063.98,43563.08,92.57
2023-02-20 21:00:00,18505.64,42622.85,87.73
2023-02-20 22:00:00,17974.11,41026.95,89.47
2023-02-20 23:00:00,16748.15,40335.78,68.64
2023-02-21 00:00:00,16791.69,39519.08,50.5
2023-02-21 01:00:00,17323.66,38881.37,46.01
2023-02-21 02:00:00,17383.43,37695.43,47.76
2023-02-21 03:00:00,17484.9,36520.16,53.28
2023-02-21 04:00:00,18246.96,34960.1,69.15
2023-02-21 05:00:00,21081.48,34645.09,94.87
2023-02-21 06:00:00,24870.3,34481.89,127.67
2023-02-21 07:00:00,26258.04,33004.44,148.87
2023-02-21 08:00:00,26839.67,34665.58,153.96
2023-02-21 09:00:00,26841.48,37242.41,130.7
2023-02-21 10:00:00,26422.54,38717.66,129.24
2023-02-21 11:00:00,26194.4,39926.52,116.51
2023-02-21 12:00:00,25850.89,40006.82,112.53
2023-02-21 13:00:00,25635.35,38247.92,114.14
2023-02-21 14:00:00,27630.2,33534.87,119.3
2023-02-21 15:00:00,29906.92,26909.17,130.56
2023-02-21 16:00:00,32788.09,19155.66,148.99
2023-02-21 17:00:00,35703.14,13594.98,164.85
