Datum (MESZ),Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh)
2023-06-26 00:00:00,13580.44,16048.77,119.09
2023-06-26 01:00:00,12472.32,16950.94,108.63
2023-06-26 02:00:00,11974.49,18231.82,95.6
2023-06-26 03:00:00,11745.96,19577.41,89.48
2023-06-26 04:00:00,12093.87,20432,87.63
2023-06-26 05:00:00,12474.53,20366.71,101.97
2023-06-26 06:00:00,13297.24,22750.77,128
2023-06-26 07:00:00,13634.08,27478.08,132.05
2023-06-26 08:00:00,13163.11,34245.25,120.58
2023-06-26 09:00:00,12160.38,42505.42,101.52
2023-06-26 10:00:00,10281.73,50936.36,87.9
2023-06-26 11:00:00,9007.44,54934.91,82.84
2023-06-26 12:00:00,8575.42,59461.54,74.92
2023-06-26 13:00:00,8284.99,60174.77,58.76
2023-06-26 14:00:00,8366.46,61389.19,50.93
2023-06-26 15:00:00,8607.62,59504.66,54.03
2023-06-26 16:00:00,9510.21,56190.59,64.32
2023-06-26 17:00:00,10787.67,51366.35,83.48
2023-06-26 18:00:00,12372.13,44847.48,97
2023-06-26 19:00:00,14484.72,37176.55,109.43
2023-06-26 20:00:00,15262.33,31259.25,118
2023-06-26 21:00:00,14996.03,27992.83,126.16
2023-06-26 22:00:00,15530.17,25850.07,129.37
2023-06-26 23:00:00,15313.65,25135.67,118.06
2023-06-27 00:00:00,13974.98,25725.38,114.23
2023-06-27 01:00:00,12828.75,24454.54,100.78
2023-06-27 02:00:00,12422.67,23714.04,93.22
2023-06-27 03:00:00,12459.15,22972.54,94.12
2023-06-27 04:00:00,12563.88,22760.7,89.27
2023-06-27 05:00:00,13007.86,22226.81,92.17
2023-06-27 06:00:00,14173.46,22967.7,115.29
2023-06-27 07:00:00,14537.45,25163.51,130
2023-06-27 08:00:00,14881.07,31147.15,127.05
2023-06-27 09:00:00,14086.33,39738.61,102.24
2023-06-27 10:00:00,13681.32,46476.19,90
2023-06-27 11:00:00,13474.89,49554.01,80.27
2023-06-27 12:00:00,14284.11,50394.07,72.27
2023-06-27 13:00:00,14093.26,51735.84,63.46
2023-06-27 14:00:00,13662.54,51362.68,68.12
2023-06-27 15:00:00,13136.1,49793.66,77.95
2023-06-27 16:00:00,13573.83,46203.21,89.05
2023-06-27 17:00:00,14927.97,40206.13,96.4
2023-06-27 18:00:00,16979.61,34844.25,113.57
2023-06-27 19:00:00,18250,27855.74,130.41
2023-06-27 20:00:00,18762.75,22845.18,134.79
2023-06-27 21:00:00,18746.41,20341.01,130.83
2023-06-27 22:00:00,18447.94,19524.07,125.06
2023-06-27 23:00:00,17355.98,18869.23,116.16
2023-06-28 00:00:00,16631.4,18583.31,98.08
2023-06-28 01:00:00,15336.11,18193.62,90.59
2023-06-28 02:00:00,14963.68,17961.61,87.09
2023-06-28 03:00:00,15081.55,18012.31,86.29
2023-06-28 04:00:00,15306.04,17526.1,87.24
2023-06-28 05:00:00,16718.08,16979.6,94.39
2023-06-28 06:00:00,18496.34,17726.55,116.03
2023-06-28 07:00:00,19179.87,20283.4,131.5
2023-06-28 08:00:00,19121.95,25462.58,128.15
2023-06-28 09:00:00,19163.75,30828,113.65
2023-06-28 10:00:00,18804.24,35759.28,101.89
2023-06-28 11:00:00,18001.42,39180.42,99.3
2023-06-28 12:00:00,17070,40848.36,101.18
2023-06-28 13:00:00,16899.16,41308.54,97.42
2023-06-28 14:00:00,17026.18,40472.38,95.59
2023-06-28 15:00:00,17320.88,38333.25,95.39
2023-06-28 16:00:00,18218.38,34734.72,97.6
2023-06-28 17:00:00,21130.28,29508.21,107.08
2023-06-28 18:00:00,23856.1,22465.33,128.92
2023-06-28 19:00:00,24034.47,15668.48,155.18
2023-06-28 20:00:00,24153.34,11394.15,167.62
2023-06-28 21:00:00,24085.28,9571.12,159.1
2023-06-28 22:00:00,23886.82,9312.58,140
2023-06-28 23:00:00,22972.02,9042.45,121.1
2023-06-29 00:00:00,22219.44,9000.78,119.46
2023-06-29 01:00:00,21317.65,8859.46,110.06
2023-06-29 02:00:00,20916.91,8645.64,101.72
2023-06-29 03:00:00,20638.89,8152.13,98.08
2023-06-29 04:00:00,20854.24,8313.26,99.92
2023-06-29 05:00:00,21941.45,9362.24,104.52
2023-06-29 06:00:00,22460.87,12354.45,121.81
2023-06-29 07:00:00,22149.41,17144.68,130.55
2023-06-29 08:00:00,21492.68,22673.95,130.31
2023-06-29 09:00:00,20642.58,28565.51,116.39
2023-06-29 10:00:00,19685.99,33278.11,105.95
2023-06-29 11:00:00,18536.21,36065.02,98.6
2023-06-29 12:00:00,18006.52,37472.22,99.84
2023-06-29 13:00:00,18283.4,36518.69,98.24
2023-06-29 14:00:00,18707.95,34221.95,98.6
2023-06-29 15:00:00,18783.28,31356.15,100
2023-06-29 16:00:00,20497.83,27644.85,101.12
2023-06-29 17:00:00,22244.35,23314.65,112.03
2023-06-29 18:00:00,23643.71,19587.87,131.26
2023-06-29 19:00:00,24529.97,15472.52,166.25
2023-06-29 20:00:00,24806.91,13064.53,171.58
2023-06-29 21:00:00,24850.92,11761.75,154.73
2023-06-29 22:00:00,24702.43,11239.85,141.81
2023-06-29 23:00:00,23290.65,11116.78,121.11
2023-06-30 00:00:00,21229.75,10504.8,115.6
2023-06-30 01:00:00,19972.02,10257.73,103.4
2023-06-30 02:00:00,19015.52,10255.86,96.56
2023-06-30 03:00:00,18844.82,10420.39,97.64
2023-06-30 04:00:00,18967.41,10420.1,96.11
2023-06-30 05:00:00,20159.02,10618.72,107.69
2023-06-30 06:00:00,21675.66,12064.96,126.75
2023-06-30 07:00:00,22171.82,14258.06,138.97
2023-06-30 08:00:00,21844.84,16935.4,133.41
2023-06-30 09:00:00,21004.11,20582.91,126.31
2023-06-30 10:00:00,19957.65,23425.71,109.86
2023-06-30 11:00:00,18684.53,25741.48,103.24
2023-06-30 12:00:00,17152.83,28266.99,100.86
2023-06-30 13:00:00,15828.19,30125.24,91.69
2023-06-30 14:00:00,15410.07,31067.09,88.46
2023-06-30 15:00:00,15046.12,30911.88,90
2023-06-30 16:00:00,14972.39,28479.38,92.01
2023-06-30 17:00:00,17115.62,24249.61,98.36
2023-06-30 18:00:00,18836.7,19118.54,109.73
2023-06-30 19:00:00,19289.41,14480.44,117.96
2023-06-30 20:00:00,19174.13,11659.55,133.43
2023-06-30 21:00:00,18921.88,11622.57,130.74
2023-06-30 22:00:00,18468.57,12326.29,122.39
2023-06-30 23:00:00,16984.17,14152.03,109.47
2023-07-01 00:00:00,14434.23,15530.9,109.74
2023-07-01 01:00:00,11810.72,17490.31,108.91
2023-07-01 02:00:00,10379.68,19806.46,104.31
2023-07-01 03:00:00,9107.2,21342.34,99.14
2023-07-01 04:00:00,8439.73,23221.15,98.11
2023-07-01 05:00:00,7378.08,25243.14,84.11
2023-07-01 06:00:00,7175.14,28182.74,78.63
2023-07-01 07:00:00,6960.19,31167.5,85.75
2023-07-01 08:00:00,6689.26,36338.7,78.03
2023-07-01 09:00:00,6308.68,42673.01,64.9
2023-07-01 10:00:00,6145.51,47391.79,43.79
2023-07-01 11:00:00,6063.84,50043.22,24.61
2023-07-01 12:00:00,5996.53,51192.23,16.83
2023-07-01 13:00:00,5954.76,50322.24,4.43
2023-07-01 14:00:00,5936.26,47914.52,0.07
2023-07-01 15:00:00,6100.01,45919.74,0.97
2023-07-01 16:00:00,6186.87,44437.63,12.31
2023-07-01 17:00:00,6397.5,40486.16,54.59
2023-07-01 18:00:00,6678.73,37059.4,77.14
2023-07-01 19:00:00,7423.39,33627.93,82.36
2023-07-01 20:00:00,7652.35,31555.3,89.6
2023-07-01 21:00:00,7598.97,30235.31,92.79
2023-07-01 22:00:00,7869.4,30087.98,92.97
2023-07-01 23:00:00,7652.68,30653.66,89.86
2023-07-02 00:00:00,7175.56,31125.41,16.45
2023-07-02 01:00:00,7064.37,31666.04,3.17
2023-07-02 02:00:00,7003.84,31426.69,0.01
2023-07-02 03:00:00,7128.17,31512.49,0
2023-07-02 04:00:00,7214.18,29929.53,-0.03
2023-07-02 05:00:00,7067.89,30330.58,-0.05
2023-07-02 06:00:00,7174.24,32178.74,-0.05
2023-07-02 07:00:00,6927.93,35823.77,-0.5
2023-07-02 08:00:00,6507.51,39642.76,-2.95
2023-07-02 09:00:00,6439.99,45962.53,-15.07
2023-07-02 10:00:00,6323.78,49112.83,-37
2023-07-02 11:00:00,6175.97,53122.4,-98.11
2023-07-02 12:00:00,6211.13,53086.82,-167.96
2023-07-02 13:00:00,6184.87,50243.23,-266.92
2023-07-02 14:00:00,6126.6,48919.43,-500
2023-07-02 15:00:00,6186.7,49552.01,-399
2023-07-02 16:00:00,6467.21,49222.39,-124.21
2023-07-02 17:00:00,6880.04,49234.46,-35.18
2023-07-02 18:00:00,7776.82,46285.48,-6.01
2023-07-02 19:00:00,9463.66,40866.43,4.83
2023-07-02 20:00:00,11387.89,31469.45,69.09
2023-07-02 21:00:00,11651.42,27587.48,85.61
2023-07-02 22:00:00,11620.06,25931.04,94.9
2023-07-02 23:00:00,11323.79,26536.4,86.08
