Datum (MEZ),Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh)
2024-12-09 00:00:00,16621.76,32840.31,71.36
2024-12-09 01:00:00,15187.9,33117.58,55.83
2024-12-09 02:00:00,14776.13,34306.8,35.13
2024-12-09 03:00:00,14755.49,35047.16,34.4
2024-12-09 04:00:00,15183.59,36132.39,40.01
2024-12-09 05:00:00,17847.68,36369.12,72.24
2024-12-09 06:00:00,21555.47,37529.22,79.4
2024-12-09 07:00:00,25001.91,36919.29,113.34
2024-12-09 08:00:00,26260.93,38118.87,122.54
2024-12-09 09:00:00,26570.13,38441,123.12
2024-12-09 10:00:00,26752.75,39122.93,129.81
2024-12-09 11:00:00,26779.47,39715.73,128.7
2024-12-09 12:00:00,26771.19,39903.21,128.32
2024-12-09 13:00:00,26608.6,40481.82,124.51
2024-12-09 14:00:00,26647.01,39692.97,121.35
2024-12-09 15:00:00,26836.41,39373.02,116.83
2024-12-09 16:00:00,27206.06,39869.58,116.08
2024-12-09 17:00:00,27451.43,39784.28,120.57
2024-12-09 18:00:00,28083.45,40332.25,123.69
2024-12-09 19:00:00,27946.56,40135.52,125.76
2024-12-09 20:00:00,27873.72,39919.04,114.97
2024-12-09 21:00:00,26551.16,39369.79,100.98
2024-12-09 22:00:00,26014.05,37854.64,98.48
2024-12-09 23:00:00,25227.65,36723.48,92.77
2024-12-10 00:00:00,24317.84,35959.73,92.85
2024-12-10 01:00:00,23491.6,35274.52,89.33
2024-12-10 02:00:00,22593.44,34598.75,86.5
2024-12-10 03:00:00,22261.28,33205.68,83.7
2024-12-10 04:00:00,22438.61,32245.8,87.21
2024-12-10 05:00:00,23379.73,31275.58,89.07
2024-12-10 06:00:00,27078.68,31288.36,112.06
2024-12-10 07:00:00,30897.69,29934.77,135.18
2024-12-10 08:00:00,32926.4,28918.09,169.76
2024-12-10 09:00:00,33665.04,28609.54,182.14
2024-12-10 10:00:00,33982.77,27742.52,184.75
2024-12-10 11:00:00,34638.48,26271.13,186.5
2024-12-10 12:00:00,34956.36,25140.66,180.62
2024-12-10 13:00:00,34920.75,23823.08,190.78
2024-12-10 14:00:00,35047.26,22627.11,189.41
2024-12-10 15:00:00,35774.3,21506.82,197.64
2024-12-10 16:00:00,36159.55,20585.79,200.18
2024-12-10 17:00:00,36254.07,19460.72,202.38
2024-12-10 18:00:00,36244.76,18056.82,181
2024-12-10 19:00:00,36258.84,16453.42,180.17
2024-12-10 20:00:00,35774.2,14740.69,166.6
2024-12-10 21:00:00,34621.43,13190.08,151.15
2024-12-10 22:00:00,33756.77,11869.2,137.94
2024-12-10 23:00:00,33019.72,11011.99,121.37
2024-12-11 00:00:00,32888.65,10359.17,115.94
2024-12-11 01:00:00,32704.38,9959.45,108.22
2024-12-11 02:00:00,32742.05,9768.03,107.31
2024-12-11 03:00:00,32718.39,9640.99,106.17
2024-12-11 04:00:00,33297.52,9390.39,108.69
2024-12-11 05:00:00,34408.59,9165.48,125.31
2024-12-11 06:00:00,35980.97,9267.15,163.42
2024-12-11 07:00:00,37397.53,9338.73,295.5
2024-12-11 08:00:00,38079.7,9561.37,368.97
2024-12-11 09:00:00,38286.21,10066.81,377.12
2024-12-11 10:00:00,38459.52,10888.51,348.64
2024-12-11 11:00:00,38443.69,11350.09,379.99
2024-12-11 12:00:00,38484.6,11433.31,385.87
2024-12-11 13:00:00,38443.7,11470.62,404.91
2024-12-11 14:00:00,38415.31,10808.5,371.96
2024-12-11 15:00:00,38470.93,10183.55,380.94
2024-12-11 16:00:00,38805.39,10227.27,437.87
2024-12-11 17:00:00,39021.32,10204.52,445.08
2024-12-11 18:00:00,38904.59,10034.63,359.92
