Datum (MEZ),Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh)
2024-11-11 00:00:00,25028.56,11336.87,109.65
2024-11-11 01:00:00,24495.29,12343.82,103.68
2024-11-11 02:00:00,23895.01,12875.36,100
2024-11-11 03:00:00,23396.7,13061.23,97.86
2024-11-11 04:00:00,24178.41,13812.05,97.5
2024-11-11 05:00:00,26259.57,15406.62,103.89
2024-11-11 06:00:00,30345.7,16971.63,115.69
2024-11-11 07:00:00,32454.56,17743.64,128.35
2024-11-11 08:00:00,32977.82,19966.03,135.06
2024-11-11 09:00:00,33243.56,21456.06,132.94
2024-11-11 10:00:00,33213.32,21841.11,128.5
2024-11-11 11:00:00,33870.01,22609.89,124.21
2024-11-11 12:00:00,33648.5,23620.82,119.84
2024-11-11 13:00:00,33399.3,23099.71,129.02
2024-11-11 14:00:00,33182.26,21845.02,130.44
2024-11-11 15:00:00,33276.94,20256.58,139.05
2024-11-11 16:00:00,33691.14,20027.62,140.94
2024-11-11 17:00:00,34012.69,20467.16,153.18
2024-11-11 18:00:00,33702.16,20324.52,147.09
2024-11-11 19:00:00,33276.71,20104.86,133.7
2024-11-11 20:00:00,32655.54,19876.53,121.94
2024-11-11 21:00:00,31685.6,18958.85,112.88
2024-11-11 22:00:00,30285.29,18145.21,111.56
2024-11-11 23:00:00,28808.57,17184.58,105.4
2024-11-12 00:00:00,28568.89,16554.39,110.31
2024-11-12 01:00:00,28228.05,15650.27,104.64
2024-11-12 02:00:00,27974.54,14477.39,102.69
2024-11-12 03:00:00,27804.67,13777.61,103.99
2024-11-12 04:00:00,28322.26,12788.81,107.5
2024-11-12 05:00:00,29917.89,12346.22,118.01
2024-11-12 06:00:00,32319.27,12210.78,147.67
2024-11-12 07:00:00,34102.75,12638.24,185.52
2024-11-12 08:00:00,34940.41,13588.34,201.64
2024-11-12 09:00:00,35238.23,14975.88,223.33
2024-11-12 10:00:00,35253.54,15846.59,190.24
2024-11-12 11:00:00,34841.24,17021.4,171.08
2024-11-12 12:00:00,34851.74,17725.96,161.59
2024-11-12 13:00:00,34713.87,16738.43,156.47
2024-11-12 14:00:00,35888.88,15261.75,174.37
2024-11-12 15:00:00,36288.28,13441.87,218.78
2024-11-12 16:00:00,36892.16,12909.77,272.73
2024-11-12 17:00:00,37299.42,13171.93,317.89
2024-11-12 18:00:00,37409.68,13229.26,225.33
2024-11-12 19:00:00,36935.34,13066.86,171.35
2024-11-12 20:00:00,35760.31,12444.64,149.12
2024-11-12 21:00:00,34200.82,11765.28,131.9
2024-11-12 22:00:00,33699.28,11375.3,125.21
2024-11-12 23:00:00,32818.99,10802.25,115.59
2024-11-13 00:00:00,32961.98,10473.6,117.15
2024-11-13 01:00:00,32451.55,10228.49,111.71
2024-11-13 02:00:00,32333.25,10345.93,107.85
2024-11-13 03:00:00,32109.19,10248.87,107.45
2024-11-13 04:00:00,32367.71,10186.28,110.63
2024-11-13 05:00:00,33386.76,10704.29,119
2024-11-13 06:00:00,33787.4,11999.33,131.1
2024-11-13 07:00:00,35667.01,12997.09,164.78
2024-11-13 08:00:00,36648.58,13554.24,225.45
2024-11-13 09:00:00,36964.36,15099.01,227.43
2024-11-13 10:00:00,36731.12,15951.06,200.8
2024-11-13 11:00:00,36486.62,16939.2,177.7
2024-11-13 12:00:00,36073.9,17321.92,160.99
2024-11-13 13:00:00,36179.64,17213.83,162.07
2024-11-13 14:00:00,36504.04,15707.54,159.9
2024-11-13 15:00:00,36883.08,14999.5,165.6
2024-11-13 16:00:00,37203.34,14557.11,178.28
2024-11-13 17:00:00,37772.8,14807.66,178.43
2024-11-13 18:00:00,37649.49,15480.28,173.9
2024-11-13 19:00:00,37083.51,16361.4,161.79
2024-11-13 20:00:00,35506.59,17644.67,125.22
2024-11-13 21:00:00,33574.25,19305.25,114.86
2024-11-13 22:00:00,31657.45,20423.31,113.51
2024-11-13 23:00:00,29769.88,21313.79,106.62
2024-11-14 00:00:00,29180.56,22495.85,101.7
2024-11-14 01:00:00,28639.47,23597.59,99.83
2024-11-14 02:00:00,28121.57,24197.27,96.01
2024-11-14 03:00:00,28036.78,24378.63,92.25
2024-11-14 04:00:00,27692.09,24966.53,91.41
2024-11-14 05:00:00,28233.93,24809.88,92.24
2024-11-14 06:00:00,30563.14,25148.26,103.44
2024-11-14 07:00:00,33481.66,25835.87,115.61
2024-11-14 08:00:00,34217.64,26252.22,127.14
2024-11-14 09:00:00,34250.46,27614.29,123.92
2024-11-14 10:00:00,33551.12,29004.08,125.65
2024-11-14 11:00:00,33547.29,29879.69,124.84
2024-11-14 12:00:00,33350.52,30271.74,121.68
2024-11-14 13:00:00,33823.09,29176.83,127.4
2024-11-14 14:00:00,34330.41,27245.98,134.01
2024-11-14 15:00:00,34474.52,24385.84,142.18
