Datum (MESZ),Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh)
2022-05-23 00:00:00,19719.5,19133.19,175.89
2022-05-23 01:00:00,18747.33,20597.46,164.57
2022-05-23 02:00:00,18591.52,21543.97,158.75
2022-05-23 03:00:00,18200.85,21949.02,155.07
2022-05-23 04:00:00,18289.02,21967.07,158.2
2022-05-23 05:00:00,18795,22253.23,172.54
2022-05-23 06:00:00,20081.33,24342.71,202.7
2022-05-23 07:00:00,21332.06,25889.87,224.96
2022-05-23 08:00:00,21732.64,28923.8,230.02
2022-05-23 09:00:00,21592.53,34717.75,220.97
2022-05-23 10:00:00,20876.77,40779.56,217.19
2022-05-23 11:00:00,19696.07,47109.48,202.68
2022-05-23 12:00:00,17944.84,50692.83,188.88
2022-05-23 13:00:00,17476.31,50882.4,171.73
2022-05-23 14:00:00,17584.88,50871.19,171.63
2022-05-23 15:00:00,17748.43,47870.36,170.88
2022-05-23 16:00:00,18605.1,44372.97,175.25
2022-05-23 17:00:00,19109.33,41095.87,197.1
2022-05-23 18:00:00,20094.16,37435.12,214.03
2022-05-23 19:00:00,20631.35,35372.96,214.94
2022-05-23 20:00:00,20489.11,34512.11,210.07
2022-05-23 21:00:00,19886.85,35632.68,190
2022-05-23 22:00:00,19007.95,35498.68,179.91
2022-05-23 23:00:00,16940.08,35260.83,147.35
2022-05-24 00:00:00,16530.45,33714.51,92.07
2022-05-24 01:00:00,17349.14,32531.16,82.85
2022-05-24 02:00:00,17627.23,30174.88,81.77
2022-05-24 03:00:00,17661.85,29136.09,96.24
2022-05-24 04:00:00,17513.16,27872.52,107.4
2022-05-24 05:00:00,17579.82,26668.99,155.95
2022-05-24 06:00:00,18694.01,26682.66,188.91
2022-05-24 07:00:00,19338.37,26941.02,210.29
2022-05-24 08:00:00,19373.35,28666.2,209.14
2022-05-24 09:00:00,19069.4,31148.71,193
2022-05-24 10:00:00,18659.29,35647.59,180.05
2022-05-24 11:00:00,18638.02,39812.38,163.36
