Datum (MESZ),Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh)
2024-05-06 00:00:00,13772.72,15350.32,82.86
2024-05-06 01:00:00,13568.84,14956.56,79.59
2024-05-06 02:00:00,12879.98,14754.88,80.41
2024-05-06 03:00:00,13001.08,13890.54,79.95
2024-05-06 04:00:00,14221.74,13017.75,81.69
2024-05-06 05:00:00,16078.71,12812.46,88.78
2024-05-06 06:00:00,17411.51,13650.69,107.09
2024-05-06 07:00:00,18037.13,16651.86,130.26
2024-05-06 08:00:00,18171.21,20953.15,101.35
2024-05-06 09:00:00,18279.49,25662.92,89
2024-05-06 10:00:00,17246.19,30415.19,81.11
2024-05-06 11:00:00,15555.2,34760.41,76.23
2024-05-06 12:00:00,14084.05,36898.67,76.26
2024-05-06 13:00:00,13806.53,35739.1,74.71
2024-05-06 14:00:00,14212.02,33154.2,74.89
2024-05-06 15:00:00,14664.57,30787.98,81.11
2024-05-06 16:00:00,15645.46,27271.06,81.62
2024-05-06 17:00:00,18163.38,22530.93,93.36
2024-05-06 18:00:00,19535.09,18572.08,108.37
2024-05-06 19:00:00,20275.95,15871.82,136.65
2024-05-06 20:00:00,20765.45,14903.8,143.99
2024-05-06 21:00:00,20557.2,15540.17,107.98
2024-05-06 22:00:00,19115.1,16267.29,94.58
2024-05-06 23:00:00,17432.7,16223.7,84.42
2024-05-07 00:00:00,16301,16315.73,81.73
2024-05-07 01:00:00,15091.76,16257.88,79.17
2024-05-07 02:00:00,14857.18,16137.23,77.23
2024-05-07 03:00:00,15256.72,15605.15,79.99
2024-05-07 04:00:00,15522.18,14878.29,80.08
2024-05-07 05:00:00,17017.45,14772.26,82.06
2024-05-07 06:00:00,18933.97,15779.96,98.84
2024-05-07 07:00:00,19668.31,17813.48,121.7
2024-05-07 08:00:00,19816.75,20416.17,112.66
2024-05-07 09:00:00,19125.72,23992.3,91.75
2024-05-07 10:00:00,18114,27669.85,85.21
2024-05-07 11:00:00,16381.41,30270.15,81.08
2024-05-07 12:00:00,15519.14,31112.04,74.73
2024-05-07 13:00:00,15572.98,31042.54,70.43
2024-05-07 14:00:00,16110.68,30133.07,65.53
2024-05-07 15:00:00,17161.24,28659.03,74.05
2024-05-07 16:00:00,17790.46,26053.27,83.12
