Datum (MESZ),Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh)
2024-07-22 00:00:00,13421.06,14471.93,122.1
2024-07-22 01:00:00,13483.91,15124.27,96.63
2024-07-22 02:00:00,13233.04,15695.75,86.88
2024-07-22 03:00:00,13457.35,16653.23,86.93
2024-07-22 04:00:00,13733.3,17575.3,86.14
2024-07-22 05:00:00,13998.07,18967.2,82.26
2024-07-22 06:00:00,14967.08,22327.81,119.48
2024-07-22 07:00:00,14811.29,26177.34,131.68
2024-07-22 08:00:00,13682.06,31061.68,126.05
2024-07-22 09:00:00,11164.41,37130.88,94.34
2024-07-22 10:00:00,8949.81,42912.17,75.14
2024-07-22 11:00:00,8491.86,48124.25,72.88
2024-07-22 12:00:00,8275.67,51399.92,66.22
2024-07-22 13:00:00,8264.59,52925.39,43.25
2024-07-22 14:00:00,8171.2,52620.7,19.41
2024-07-22 15:00:00,8160.02,49840.38,20.38
2024-07-22 16:00:00,8265.25,45437.13,48.46
2024-07-22 17:00:00,9119.53,39431.07,63.69
2024-07-22 18:00:00,12610.13,30745.5,81.15
2024-07-22 19:00:00,15585.57,21149.86,99.04
2024-07-22 20:00:00,16330.17,14576.61,186.24
2024-07-22 21:00:00,16700.36,12370.13,172.04
2024-07-22 22:00:00,16497.37,12657.44,111.04
2024-07-22 23:00:00,15345.6,13885.6,98
2024-07-23 00:00:00,13656.35,15170.06,83.39
2024-07-23 01:00:00,13383.07,16129.09,75.8
2024-07-23 02:00:00,13480.66,16793.16,76.7
2024-07-23 03:00:00,13426.06,16750.42,70.5
2024-07-23 04:00:00,13555.69,16511.58,73.83
2024-07-23 05:00:00,13978.86,16995.93,76.61
2024-07-23 06:00:00,14594.89,19009.27,106.73
2024-07-23 07:00:00,15396.67,22474.94,120.51
2024-07-23 08:00:00,15638.21,26793.7,115.21
2024-07-23 09:00:00,14591.81,33781.57,87.29
2024-07-23 10:00:00,11866.2,40885.93,68.87
2024-07-23 11:00:00,10004.45,44656.5,61.37
2024-07-23 12:00:00,9280.87,45583.1,43.42
2024-07-23 13:00:00,8786.57,46511.76,38.29
2024-07-23 14:00:00,8571.52,45986.74,36.01
2024-07-23 15:00:00,8688.24,43118.66,41.96
2024-07-23 16:00:00,10275.03,38976.46,64.86
2024-07-23 17:00:00,13369.32,33374.27,79.53
2024-07-23 18:00:00,15395.36,27597.66,79.92
2024-07-23 19:00:00,16707.56,23271.86,96.03
2024-07-23 20:00:00,17180.22,19328.61,118.52
2024-07-23 21:00:00,17359.93,17099.07,102.01
2024-07-23 22:00:00,17220.82,16842.86,99.23
2024-07-23 23:00:00,16682.73,17565.1,91.58
2024-07-24 00:00:00,15014.37,18260.32,83.55
2024-07-24 01:00:00,13911.29,18426.49,78.33
2024-07-24 02:00:00,13904.07,18954.56,72.56
2024-07-24 03:00:00,13844.87,18978.48,74.85
2024-07-24 04:00:00,14054.5,18710.9,74.99
2024-07-24 05:00:00,14974.59,18896.21,75.77
2024-07-24 06:00:00,15944,20250.44,103.07
2024-07-24 07:00:00,16466.88,22517.69,128.9
2024-07-24 08:00:00,16227.76,27158.64,99.19
2024-07-24 09:00:00,15230.42,33392.6,72.91
2024-07-24 10:00:00,12780.23,38948.31,54.9
2024-07-24 11:00:00,10503.48,43585.1,21.19
2024-07-24 12:00:00,9056.84,48485.33,1.58
2024-07-24 13:00:00,8358.87,50803.2,-0.15
2024-07-24 14:00:00,8155.23,52103.62,-2.06
2024-07-24 15:00:00,8043.83,51568.85,-1.96
2024-07-24 16:00:00,8251.75,47881.29,2.21
2024-07-24 17:00:00,9347.73,41803.56,39.27
2024-07-24 18:00:00,12563.1,32689.35,69.34
2024-07-24 19:00:00,16249,23291.13,95.9
2024-07-24 20:00:00,17373.37,16303.23,109.93
2024-07-24 21:00:00,17519.67,13774.2,121.82
2024-07-24 22:00:00,17442.82,13308.73,109.58
2024-07-24 23:00:00,16857.9,13174.09,95.03
2024-07-25 00:00:00,16247.36,12483.44,92.55
2024-07-25 01:00:00,16135.4,11515.12,87.2
2024-07-25 02:00:00,15721.11,10886.69,84.9
2024-07-25 03:00:00,15465.94,10437.43,79.92
2024-07-25 04:00:00,15813.87,10428.82,76.4
2024-07-25 05:00:00,16246.53,11066.03,92.53
2024-07-25 06:00:00,16573.95,13571.23,106.16
2024-07-25 07:00:00,16080.16,19552.91,116.86
2024-07-25 08:00:00,14501.62,27984.34,90.98
2024-07-25 09:00:00,11609.13,37034.28,71.98
2024-07-25 10:00:00,9022.49,43717.47,55.08
