Datum (MEZ),Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh)
2022-12-19 00:00:00,23542.2,32172.02,120.1
2022-12-19 01:00:00,21508.13,31436.81,105.84
2022-12-19 02:00:00,20691.99,31195.74,92.36
2022-12-19 03:00:00,19898.05,30725.59,76.1
2022-12-19 04:00:00,20241.91,31138.81,77.72
2022-12-19 05:00:00,23168.72,31813.95,109.11
2022-12-19 06:00:00,26885.14,34046.32,175.36
2022-12-19 07:00:00,29462.89,34999.43,240.03
2022-12-19 08:00:00,30360.59,35965.18,249.57
2022-12-19 09:00:00,30833.06,37200.88,248.85
2022-12-19 10:00:00,30407.29,37449.42,248.85
2022-12-19 11:00:00,30281.78,36952.51,247.05
2022-12-19 12:00:00,30459.93,36904.02,248.7
2022-12-19 13:00:00,31026.71,37028.77,245.8
2022-12-19 14:00:00,30814.24,36902.97,249.43
2022-12-19 15:00:00,30856.7,36583.7,248.81
2022-12-19 16:00:00,30681.64,37593.5,249.02
2022-12-19 17:00:00,30290.08,38423.04,248.85
2022-12-19 18:00:00,29946.39,40028.6,248.85
2022-12-19 19:00:00,29179.92,40946.12,227.11
2022-12-19 20:00:00,28241.41,41288.21,187.71
2022-12-19 21:00:00,26522.58,39892.81,174.65
2022-12-19 22:00:00,24493.86,38542.5,166.33
2022-12-19 23:00:00,23284.23,37796.52,120.06
2022-12-20 00:00:00,20665.75,38057.81,108.19
2022-12-20 01:00:00,19079.37,37833.9,92.41
2022-12-20 02:00:00,17862.96,36941.12,92.45
2022-12-20 03:00:00,17488.87,36414.37,76.35
2022-12-20 04:00:00,17780.25,36441.13,81.94
2022-12-20 05:00:00,19139.94,37062.81,99.21
2022-12-20 06:00:00,23513.63,38178.38,149.99
2022-12-20 07:00:00,26923.69,38019.77,199.68
2022-12-20 08:00:00,28048.2,37814.19,223.4
2022-12-20 09:00:00,28130.84,38088.62,225.14
2022-12-20 10:00:00,28207.01,38877.75,220.37
2022-12-20 11:00:00,28564.87,39155,227.34
2022-12-20 12:00:00,28420.32,38729.7,219.23
2022-12-20 13:00:00,27846.18,37684.7,216.22
2022-12-20 14:00:00,28345.91,36741.57,228.18
2022-12-20 15:00:00,28277.08,35649.58,225.01
2022-12-20 16:00:00,28480.91,34933.66,227.65
2022-12-20 17:00:00,28231.49,34694.91,228.99
2022-12-20 18:00:00,28201.18,34448.41,234.43
2022-12-20 19:00:00,28202.4,33382.88,230
2022-12-20 20:00:00,28319.81,31947.87,228.24
2022-12-20 21:00:00,27302.51,30162.72,229.49
2022-12-20 22:00:00,27297.45,28150.04,211.16
2022-12-20 23:00:00,26386.92,26803.11,184.65
2022-12-21 00:00:00,26343.56,25656.36,182.11
2022-12-21 01:00:00,26297.06,24380.93,174.76
2022-12-21 02:00:00,26338.7,23279.84,178.93
2022-12-21 03:00:00,26266.87,22323.85,167.93
2022-12-21 04:00:00,26293.57,21290.43,168.96
2022-12-21 05:00:00,26967.86,20575.12,180
2022-12-21 06:00:00,28384.29,20380.47,218.57
2022-12-21 07:00:00,29410.61,20271.45,253.16
2022-12-21 08:00:00,30153.03,20104.72,273
2022-12-21 09:00:00,30485.82,20772.33,269.84
2022-12-21 10:00:00,30433.38,22793.8,251.71
2022-12-21 11:00:00,30139.44,24669.44,248.24
2022-12-21 12:00:00,29785.55,26267.17,238.96
2022-12-21 13:00:00,29390.49,27333.52,232.89
2022-12-21 14:00:00,28565.11,26810.74,241.02
2022-12-21 15:00:00,28942.99,26001.52,228.96
2022-12-21 16:00:00,29076.89,27280.52,224.79
2022-12-21 17:00:00,28936.78,29836.88,246.01
2022-12-21 18:00:00,28891.18,31090.32,234.99
2022-12-21 19:00:00,28335.96,31860.7,225.81
2022-12-21 20:00:00,27260.7,32520.86,211.19
2022-12-21 21:00:00,25313.73,32387.98,187.91
2022-12-21 22:00:00,24508.52,31586.71,170.58
2022-12-21 23:00:00,23473.56,31100.23,140.09
2022-12-22 00:00:00,23207.54,30187.72,158.9
2022-12-22 01:00:00,23029.89,28924.39,145.6
2022-12-22 02:00:00,22986.03,27464.41,140.19
2022-12-22 03:00:00,23215.17,26206.21,132.41
2022-12-22 04:00:00,23774.85,25508.28,128.22
2022-12-22 05:00:00,25318.88,25493.28,155.92
2022-12-22 06:00:00,26122.75,25934.25,183.86
2022-12-22 07:00:00,27054.05,26350.42,224.72
