Datum (MESZ),Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh)
2024-04-15 00:00:00,13119.13,12205.3,81.96
2024-04-15 01:00:00,12536.91,11700.27,81.26
2024-04-15 02:00:00,12304.13,11989.83,77.54
2024-04-15 03:00:00,12072.05,13127.27,78.18
2024-04-15 04:00:00,11741.7,14521.82,75.23
2024-04-15 05:00:00,13647.33,15460.06,86.74
2024-04-15 06:00:00,15928.32,17026.74,115.73
2024-04-15 07:00:00,16346.53,19030.18,169.15
2024-04-15 08:00:00,16078.88,22557.52,153.24
2024-04-15 09:00:00,14677.87,28486.04,91.56
2024-04-15 10:00:00,11969.96,35706.6,80.55
2024-04-15 11:00:00,9198.43,42908.06,63.15
2024-04-15 12:00:00,8079.16,48381.44,44.15
2024-04-15 13:00:00,7986.62,51650.28,31.74
2024-04-15 14:00:00,8062.31,54182.32,12.96
2024-04-15 15:00:00,8315.77,52367.94,7.8
2024-04-15 16:00:00,8761.86,48423.7,7.99
2024-04-15 17:00:00,10436.4,43941.56,46.3
2024-04-15 18:00:00,12018.53,38684.52,69.2
2024-04-15 19:00:00,12608.61,37242.13,78.92
2024-04-15 20:00:00,12337.83,38102.8,77.02
2024-04-15 21:00:00,10893.2,39467.8,66.31
2024-04-15 22:00:00,10181.66,40650.69,53.77
2024-04-15 23:00:00,9688.14,42521.93,34.17
2024-04-16 00:00:00,8812.7,43182.19,2.02
2024-04-16 01:00:00,8251.08,43283.6,0.04
2024-04-16 02:00:00,7979.08,41625.56,0.14
2024-04-16 03:00:00,8017.22,39460.25,0.73
2024-04-16 04:00:00,8342.23,37597.66,17.47
2024-04-16 05:00:00,10382.1,36009.06,36.22
2024-04-16 06:00:00,12046.83,35971.02,63.14
2024-04-16 07:00:00,12417.78,37916.14,74.26
2024-04-16 08:00:00,12093.93,42920.15,74.26
2024-04-16 09:00:00,11674.53,46584.11,64.81
2024-04-16 10:00:00,11363.58,48897.48,51.03
2024-04-16 11:00:00,11048.09,49701.68,42.64
2024-04-16 12:00:00,10998.95,49483.05,40
2024-04-16 13:00:00,11101.86,49344.01,40.22
2024-04-16 14:00:00,10260.92,48800.78,42.08
2024-04-16 15:00:00,9912.44,45559.29,48.53
2024-04-16 16:00:00,12666.12,40974.91,62.84
2024-04-16 17:00:00,15064.87,36360.68,79.67
2024-04-16 18:00:00,18911.2,29842.59,92.92
