Datum (MEZ),Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh)
2021-11-08 00:00:00,16453.75,33837.08,55.39
2021-11-08 01:00:00,16257.9,32414.16,57.94
2021-11-08 02:00:00,16379.29,30393.62,62.95
2021-11-08 03:00:00,17860.93,28410.18,60
2021-11-08 04:00:00,20344.65,26615.97,60.92
2021-11-08 05:00:00,24430.18,25032.23,74.97
2021-11-08 06:00:00,30231.42,23998.18,173.9
2021-11-08 07:00:00,34052.76,22932.59,221.15
2021-11-08 08:00:00,35406.62,23585.04,214.08
2021-11-08 09:00:00,35493.63,26718.15,199.95
2021-11-08 10:00:00,34782.28,29147.03,190.17
2021-11-08 11:00:00,34935.94,29978.25,188.59
2021-11-08 12:00:00,36538.12,28970.11,202.33
2021-11-08 13:00:00,36732.83,26233.56,214.58
2021-11-08 14:00:00,37121.84,22212.32,212.96
2021-11-08 15:00:00,37800.27,17323.26,220.09
2021-11-08 16:00:00,37719.09,13872.28,229.6
2021-11-08 17:00:00,38048.84,13231.64,290.36
2021-11-08 18:00:00,37842.57,12824.83,299.9
2021-11-08 19:00:00,38074.84,12309.44,270
2021-11-08 20:00:00,37423.65,11529.42,222.2
2021-11-08 21:00:00,36681.81,11180.81,205
2021-11-08 22:00:00,35801.8,10793.02,173
2021-11-08 23:00:00,34014.66,10570.57,157.89
2021-11-09 00:00:00,33477.57,11050.89,153.01
2021-11-09 01:00:00,33399.74,12059.08,152.85
2021-11-09 02:00:00,32940.54,12901.95,151.01
2021-11-09 03:00:00,33202.9,14300.45,145.36
2021-11-09 04:00:00,33246.39,15494.12,145.5
2021-11-09 05:00:00,33922.91,17006.06,152.87
2021-11-09 06:00:00,36082.18,18386.22,190
2021-11-09 07:00:00,36851.13,19970.74,223.88
2021-11-09 08:00:00,36964.36,23835.52,215.58
2021-11-09 09:00:00,36553.18,29408.6,190.09
2021-11-09 10:00:00,34827.62,35113.29,151.87
2021-11-09 11:00:00,32580.16,40205.84,135.03
2021-11-09 12:00:00,31037.86,41924.54,120.08
2021-11-09 13:00:00,31043.45,39577.62,127.46
2021-11-09 14:00:00,32840.19,33604.67,147.01
2021-11-09 15:00:00,36047.79,26037.34,170
2021-11-09 16:00:00,37569.87,22212.27,203.9
2021-11-09 17:00:00,37698.75,24486.77,223.67
2021-11-09 18:00:00,37678.32,26341.67,190
2021-11-09 19:00:00,36901.13,27047.06,184.56
2021-11-09 20:00:00,34588.19,26110.51,141.62
2021-11-09 21:00:00,32847.29,24509.4,141.72
2021-11-09 22:00:00,31761.2,23361.41,138.14
2021-11-09 23:00:00,30326.88,23544.9,120.06
2021-11-10 00:00:00,28157.07,23813.44,93.74
2021-11-10 01:00:00,27047.81,23638.89,94.95
2021-11-10 02:00:00,27065.54,22183.73,94.86
2021-11-10 03:00:00,28240.07,20528.1,95.95
2021-11-10 04:00:00,30436.25,19438.18,115.5
2021-11-10 05:00:00,33114.81,18796.07,140.05
2021-11-10 06:00:00,36873.02,17963.55,175
2021-11-10 07:00:00,37937.37,17889.05,204.98
2021-11-10 08:00:00,37777.43,20964.99,200.1
2021-11-10 09:00:00,37449,24288.75,156.06
2021-11-10 10:00:00,37064.9,26011.36,148.14
2021-11-10 11:00:00,37496.42,26349.8,150.2
2021-11-10 12:00:00,37638.55,24389.66,154.21
2021-11-10 13:00:00,38152.45,21090.55,168.83
2021-11-10 14:00:00,38621.47,17015.07,211.93
2021-11-10 15:00:00,39026.78,12480.8,236.62
2021-11-10 16:00:00,39387.43,9940.76,250.06
2021-11-10 17:00:00,39911.77,10157.26,295
2021-11-10 18:00:00,40064.43,10157.22,275.05
2021-11-10 19:00:00,39574.13,10340.04,230
2021-11-10 20:00:00,38938.48,10283.73,219.93
2021-11-10 21:00:00,38059.4,9937.68,193.67
2021-11-10 22:00:00,37107.58,9372.52,169.9
2021-11-10 23:00:00,36766.98,9069.7,155.5
2021-11-11 00:00:00,35336.35,8909.67,168.03
2021-11-11 01:00:00,34524.08,9011.28,161.36
2021-11-11 02:00:00,34184.93,9126.36,160
2021-11-11 03:00:00,34140.55,9078.03,152.5
2021-11-11 04:00:00,34316.48,9276.79,155
2021-11-11 05:00:00,35308.14,9638.63,160.09
2021-11-11 06:00:00,37422.01,10079.78,183.87
2021-11-11 07:00:00,38272.47,10868.74,214
2021-11-11 08:00:00,38607.89,14303.81,219.94
2021-11-11 09:00:00,38649.64,18855.86,215.95
2021-11-11 10:00:00,38737.32,22322.07,199.2
2021-11-11 11:00:00,38666.07,24347.89,168.8
2021-11-11 12:00:00,38598.93,24503.2,159.58
2021-11-11 13:00:00,38770.75,22619.38,167.04
2021-11-11 14:00:00,38554.15,19278.98,184.54
2021-11-11 15:00:00,38741.44,14326.64,201.37
2021-11-11 16:00:00,38996.13,11160.32,219.59
2021-11-11 17:00:00,39893.03,10712.98,240.02
2021-11-11 18:00:00,39874.12,10160.86,252.12
2021-11-11 19:00:00,39369.64,10001.82,232.09
2021-11-11 20:00:00,38776.45,9903.78,218
2021-11-11 21:00:00,38150.11,9891.46,201
2021-11-11 22:00:00,37518.76,9733.26,180.01
2021-11-11 23:00:00,36239.85,9602.83,156.14
2021-11-12 00:00:00,35125.37,9641.29,167.72
2021-11-12 01:00:00,34501.75,9680.49,164.25
2021-11-12 02:00:00,34250.47,9768.2,162.16
2021-11-12 03:00:00,34286.44,9967.14,153
2021-11-12 04:00:00,34522.61,9940.27,155.02
2021-11-12 05:00:00,35838.53,10693.01,155.99
2021-11-12 06:00:00,37121.73,12275.98,180.59
2021-11-12 07:00:00,38107.44,14434.09,212.86
2021-11-12 08:00:00,38343.06,16428.82,214.77
2021-11-12 09:00:00,38137.79,18843.56,207.67
2021-11-12 10:00:00,37956.87,21132.34,191.61
2021-11-12 11:00:00,37509.83,22445.64,179.94
2021-11-12 12:00:00,37319.14,23231.48,164.69
2021-11-12 13:00:00,36969.58,23548.17,156.81
2021-11-12 14:00:00,36852.74,22067.7,156.55
2021-11-12 15:00:00,36954.82,20904.21,179.99
2021-11-12 16:00:00,37019.39,21052.23,185.09
2021-11-12 17:00:00,37538.97,22889.35,211.2
2021-11-12 18:00:00,36591.59,25592.01,193.23
2021-11-12 19:00:00,35195.48,26232.17,145.19
2021-11-12 20:00:00,33364.91,27119.12,157.11
2021-11-12 21:00:00,31384.04,26981.24,109.11
2021-11-12 22:00:00,30379.35,25699.03,109.54
2021-11-12 23:00:00,28933.18,24589.4,91.42
2021-11-13 00:00:00,27789.92,23953.24,99
2021-11-13 01:00:00,27191.99,23387.21,92.65
2021-11-13 02:00:00,26673.09,23255.54,97
2021-11-13 03:00:00,26124.96,22046.24,107.02
2021-11-13 04:00:00,26306.69,21361.01,111.6
2021-11-13 05:00:00,26655.15,20434.7,99.36
2021-11-13 06:00:00,28435.55,18748.59,123.64
2021-11-13 07:00:00,30314.04,17750.59,155.31
2021-11-13 08:00:00,32266.69,17555.31,151.2
2021-11-13 09:00:00,33467.09,17920.25,161.75
2021-11-13 10:00:00,34089.14,17568.91,173.89
2021-11-13 11:00:00,34317.89,16786.24,177.47
2021-11-13 12:00:00,34312.92,15377.28,177.5
2021-11-13 13:00:00,34287.59,13967.57,176.52
2021-11-13 14:00:00,34587.74,12059.14,176.52
2021-11-13 15:00:00,34725.96,10119.8,176.52
2021-11-13 16:00:00,34884.95,9319.39,180.6
2021-11-13 17:00:00,35066.53,9320.64,210
2021-11-13 18:00:00,35123.55,9295.21,220
2021-11-13 19:00:00,35065.2,9093.5,213.89
2021-11-13 20:00:00,34626.36,8988.63,184
2021-11-13 21:00:00,34006.75,8993.4,168.49
2021-11-13 22:00:00,33121.18,8813.61,168.82
2021-11-13 23:00:00,31906.19,8831.23,162.79
2021-11-14 00:00:00,30151.47,9277.38,184.73
2021-11-14 01:00:00,29416.81,9927.84,170.03
2021-11-14 02:00:00,28758.27,10499.89,167.24
2021-11-14 03:00:00,28833.42,11293.15,155.51
2021-11-14 04:00:00,28327.44,11578.3,144.22
2021-11-14 05:00:00,28415.62,11759.92,141.35
2021-11-14 06:00:00,28696.73,12154.12,117.2
2021-11-14 07:00:00,28829,12516.77,159.92
2021-11-14 08:00:00,29634.73,13025.42,159.04
2021-11-14 09:00:00,30641.98,13969.18,170.07
2021-11-14 10:00:00,31181.95,15117.65,177.2
2021-11-14 11:00:00,31836.78,15790.36,178.93
2021-11-14 12:00:00,32040.88,15912.67,184.58
2021-11-14 13:00:00,32250.55,15652.13,170.02
2021-11-14 14:00:00,32372.17,14912.86,156.12
2021-11-14 15:00:00,32640.68,14604.68,160
2021-11-14 16:00:00,32591.56,15287.22,166.68
2021-11-14 17:00:00,32714.41,16663.9,197.94
2021-11-14 18:00:00,32910.6,16859.39,204.47
2021-11-14 19:00:00,32882.96,16727.61,206.21
2021-11-14 20:00:00,32182.71,16376.93,190.61
2021-11-14 21:00:00,31449.78,15786.32,168.68
2021-11-14 22:00:00,31110.16,15313.61,173.18
2021-11-14 23:00:00,30661.62,15079.1,159.16
