Datum (MEZ),Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh)
2021-11-15 00:00:00,30221.96,15173.77,165.85
2021-11-15 01:00:00,30075.51,15624.45,158.9
2021-11-15 02:00:00,29682.61,15276.63,155.81
2021-11-15 03:00:00,29835.44,14970.9,151.35
2021-11-15 04:00:00,30662.79,14998.25,149.64
2021-11-15 05:00:00,32567.51,14865.22,163.92
2021-11-15 06:00:00,35468.64,14682.75,191.12
2021-11-15 07:00:00,37130.51,14600.66,245.35
2021-11-15 08:00:00,37474.76,14662.03,262.18
2021-11-15 09:00:00,38159.44,14867.69,265
2021-11-15 10:00:00,38630.21,15251.85,263.33
2021-11-15 11:00:00,39147.53,15726.35,268.9
2021-11-15 12:00:00,39155.74,15894.51,260.06
2021-11-15 13:00:00,38823.86,15338.93,258.1
2021-11-15 14:00:00,39231.57,14703.22,268.17
2021-11-15 15:00:00,39477.25,13483.18,265.99
2021-11-15 16:00:00,39482.86,13010.22,274.94
2021-11-15 17:00:00,39533.48,12982.35,300.01
2021-11-15 18:00:00,39568.82,12619.96,300
2021-11-15 19:00:00,39240.8,12211.39,272.57
2021-11-15 20:00:00,38579.67,11216.92,238.76
2021-11-15 21:00:00,37879.84,10601.47,217.79
2021-11-15 22:00:00,36772.45,10251.14,194.71
2021-11-15 23:00:00,36190.61,9814.88,178.54
2021-11-16 00:00:00,35067.05,9578.08,182.46
2021-11-16 01:00:00,33629.68,9253.53,167.37
2021-11-16 02:00:00,33406.85,8943.13,162.57
2021-11-16 03:00:00,33639.65,8635.52,160.01
2021-11-16 04:00:00,34397.08,8185.81,157.83
2021-11-16 05:00:00,35423.01,8074.03,178.14
2021-11-16 06:00:00,37367.92,8241.3,220.35
2021-11-16 07:00:00,38118.16,8303.24,278.34
2021-11-16 08:00:00,38803.59,8536.42,280.06
2021-11-16 09:00:00,39272.15,9219.15,280.03
2021-11-16 10:00:00,39541.08,9898.57,274
2021-11-16 11:00:00,39775.12,10342.3,278.05
2021-11-16 12:00:00,39841.6,9950.07,280
2021-11-16 13:00:00,40298.81,9545.73,280.53
2021-11-16 14:00:00,40633.93,8811.73,279.09
2021-11-16 15:00:00,40525.71,8348.8,280.3
2021-11-16 16:00:00,40997.88,8307.64,280.03
2021-11-16 17:00:00,40997.41,8369.23,301
2021-11-16 18:00:00,40839.3,8575.6,296.98
2021-11-16 19:00:00,40797.74,8853.95,279.1
2021-11-16 20:00:00,39710.63,8730.02,250
2021-11-16 21:00:00,39202.7,8832.44,208.74
2021-11-16 22:00:00,37894.85,9422.7,179.8
2021-11-16 23:00:00,36377.32,10302.04,164.38
2021-11-17 00:00:00,34980.65,11097.76,194.01
2021-11-17 01:00:00,33912.61,12616.35,179.54
2021-11-17 02:00:00,33072.7,14137.34,170.79
2021-11-17 03:00:00,32958.49,15827.3,160.09
2021-11-17 04:00:00,33254.88,16865.6,163.22
2021-11-17 05:00:00,33817.29,18003.35,156.57
2021-11-17 06:00:00,35233.98,18736.78,181
2021-11-17 07:00:00,36480.18,20516.08,226.25
2021-11-17 08:00:00,36372.73,21710.41,232.05
2021-11-17 09:00:00,36469.45,23002.25,238.8
2021-11-17 10:00:00,36319.64,24677.9,233.04
2021-11-17 11:00:00,36007.2,25590.76,223.99
2021-11-17 12:00:00,36156.47,25815.7,217.11
2021-11-17 13:00:00,36639.26,26648.58,205
2021-11-17 14:00:00,36300.9,27167.7,183.27
2021-11-17 15:00:00,36521.09,27223.01,200.6
2021-11-17 16:00:00,36013.17,27990.21,177.94
2021-11-17 17:00:00,36771.44,29190.47,202.12
2021-11-17 18:00:00,36107.2,30226.4,189.09
2021-11-17 19:00:00,34380.22,29954.05,170.21
2021-11-17 20:00:00,32531.91,29707.98,133.01
2021-11-17 21:00:00,30352.68,29437.08,99.98
2021-11-17 22:00:00,28937.45,29821.42,110.48
2021-11-17 23:00:00,26953.81,30325.96,86.22
2021-11-18 00:00:00,24999.03,31482.73,100.1
2021-11-18 01:00:00,23554.02,31209.75,87.07
2021-11-18 02:00:00,23125.66,30399.56,87.06
2021-11-18 03:00:00,24836.89,30421.06,95.56
2021-11-18 04:00:00,26142.36,30725.92,110.01
2021-11-18 05:00:00,27120.37,30781.23,111.69
2021-11-18 06:00:00,29432.51,31085.38,157.14
2021-11-18 07:00:00,30657.35,31599.19,216.61
2021-11-18 08:00:00,31252.05,32828.05,243.1
2021-11-18 09:00:00,31762.13,35038.92,210.02
2021-11-18 10:00:00,31363.77,37327.65,194.67
2021-11-18 11:00:00,31046.68,40170.47,172.99
2021-11-18 12:00:00,29629.52,41984.47,159.5
2021-11-18 13:00:00,29033.7,41620,155
2021-11-18 14:00:00,28671.07,40486.9,148.65
2021-11-18 15:00:00,28865.09,39011.93,157.3
2021-11-18 16:00:00,28915.14,39155.58,158.25
2021-11-18 17:00:00,28791.06,40567.25,158.27
2021-11-18 18:00:00,28367.92,42066.48,150
2021-11-18 19:00:00,27486.1,42433.68,133.98
2021-11-18 20:00:00,25028.41,42317.71,96.89
2021-11-18 21:00:00,23453.67,42039.07,83.65
2021-11-18 22:00:00,22292.29,40415.27,91.59
2021-11-18 23:00:00,21285.19,39792.21,78.59
2021-11-19 00:00:00,19801.26,39053.6,71.81
2021-11-19 01:00:00,18539.45,38254.89,64.55
2021-11-19 02:00:00,18952.5,37386.87,64.58
2021-11-19 03:00:00,19463.35,36979.11,66.84
2021-11-19 04:00:00,20911.99,36799.94,76.05
2021-11-19 05:00:00,22486.01,36270.22,80.24
2021-11-19 06:00:00,25254.7,36329.34,110.09
2021-11-19 07:00:00,27945.84,36393.61,139.75
2021-11-19 08:00:00,28557.79,37637.3,163.61
2021-11-19 09:00:00,28939.44,39766.21,171
2021-11-19 10:00:00,28857.8,41684.1,169.94
2021-11-19 11:00:00,28596.05,42737.05,171.31
2021-11-19 12:00:00,28275.72,42846.34,165.34
2021-11-19 13:00:00,28249.74,41738.78,154.23
2021-11-19 14:00:00,28651.08,39067.84,162.62
2021-11-19 15:00:00,28907.21,34992.92,170.08
2021-11-19 16:00:00,28817.07,33738.71,167.34
2021-11-19 17:00:00,28493.37,34433.92,191.97
2021-11-19 18:00:00,28411.34,34765.85,193.7
2021-11-19 19:00:00,28533.99,34273.87,169.35
2021-11-19 20:00:00,27330.57,33252.92,122.82
2021-11-19 21:00:00,26232.81,31911.48,112.04
2021-11-19 22:00:00,25697.65,30139.35,104.95
2021-11-19 23:00:00,24751.19,28968.08,95
2021-11-20 00:00:00,23458.05,27977.64,107.01
2021-11-20 01:00:00,23658.45,27198.67,90.64
2021-11-20 02:00:00,23455.79,26101.19,86.92
2021-11-20 03:00:00,23243.48,25846.84,88.5
2021-11-20 04:00:00,23425.99,25211.11,92.13
2021-11-20 05:00:00,24224.36,24984.81,97.55
2021-11-20 06:00:00,24950.76,25690.04,88.68
2021-11-20 07:00:00,25408.27,26338.84,106.4
2021-11-20 08:00:00,26102.16,27354.72,114.25
2021-11-20 09:00:00,26657.57,28987.38,144.79
2021-11-20 10:00:00,26594.85,30990.26,127.91
2021-11-20 11:00:00,25997.55,31997.33,118.24
2021-11-20 12:00:00,25774.12,32507.07,110.05
2021-11-20 13:00:00,25605.85,32096.17,88.64
2021-11-20 14:00:00,25874.54,31360.39,122.39
2021-11-20 15:00:00,26190.74,29922.21,112.85
2021-11-20 16:00:00,26799.08,28876.78,127.16
2021-11-20 17:00:00,27350.16,29169,199.97
2021-11-20 18:00:00,27236.54,29499.98,166.44
2021-11-20 19:00:00,26305.69,29793.89,112.87
2021-11-20 20:00:00,24717.93,29349.51,88.61
2021-11-20 21:00:00,23993.89,29373.81,83.2
2021-11-20 22:00:00,23473.82,29447.37,85.01
2021-11-20 23:00:00,22873.44,29819.72,85.01
2021-11-21 00:00:00,22593.51,28913.41,72.61
2021-11-21 01:00:00,22536.96,28202.15,78.99
2021-11-21 02:00:00,22015.91,26402.6,77.44
2021-11-21 03:00:00,22620.88,25084.59,77.4
2021-11-21 04:00:00,23103.63,24600.5,79.06
2021-11-21 05:00:00,22917.31,24183.96,82.35
2021-11-21 06:00:00,23265.9,23422.94,77.47
2021-11-21 07:00:00,24179.12,22433.48,80.31
2021-11-21 08:00:00,26256.59,21239.61,98.18
2021-11-21 09:00:00,27881.34,21678.71,124.99
2021-11-21 10:00:00,28372.45,22644.32,165.38
2021-11-21 11:00:00,29123.89,23477.65,198.6
2021-11-21 12:00:00,29497.68,23011.26,190.38
2021-11-21 13:00:00,30008.51,21554.25,173.54
2021-11-21 14:00:00,30307.26,18945.88,180.87
2021-11-21 15:00:00,30878.71,17094.43,198
2021-11-21 16:00:00,31485.17,17469.07,213.63
2021-11-21 17:00:00,31781.19,18335.86,240
2021-11-21 18:00:00,31786.21,19401.22,247.76
2021-11-21 19:00:00,31739.02,20232.79,225
2021-11-21 20:00:00,31527.86,20512.79,185
2021-11-21 21:00:00,29986.89,20766.97,145.39
2021-11-21 22:00:00,29617.6,20165.47,146.88
2021-11-21 23:00:00,29324.43,19508.26,116.82
