Datum (MEZ),Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh)
2024-12-23 00:00:00,10256.91,37174.06,29.19
2024-12-23 01:00:00,9532.63,37354.48,20.13
2024-12-23 02:00:00,9421.69,37505.25,14.31
2024-12-23 03:00:00,9476.82,36854.32,9.12
2024-12-23 04:00:00,10460.19,36499.53,9.78
2024-12-23 05:00:00,11838.3,35881.38,14.8
2024-12-23 06:00:00,13288.37,36308.18,17.39
2024-12-23 07:00:00,14668.08,38535.28,52.01
2024-12-23 08:00:00,15759.69,40634.2,59.34
2024-12-23 09:00:00,16236.84,43773.88,59.62
2024-12-23 10:00:00,15288.82,46882.89,52.73
2024-12-23 11:00:00,14705.79,49457.04,52
2024-12-23 12:00:00,14228.3,50115.14,54.17
2024-12-23 13:00:00,14282.07,47876.73,54.81
2024-12-23 14:00:00,15573.38,44613.7,61.56
2024-12-23 15:00:00,17795.18,41926.08,73.69
2024-12-23 16:00:00,18674.42,41476.83,82.56
2024-12-23 17:00:00,19180.18,41369.72,98.25
2024-12-23 18:00:00,19603.72,40522.02,101.75
2024-12-23 19:00:00,20075.73,38600.18,97.47
2024-12-23 20:00:00,19788.6,36475.22,92.59
2024-12-23 21:00:00,18693.85,34461.05,108.29
2024-12-23 22:00:00,17844.72,32109.73,105.82
2024-12-23 23:00:00,17276.65,29963.32,96.99
2024-12-24 00:00:00,17321.84,27870.4,86.03
2024-12-24 01:00:00,17467.24,24887.12,82.84
2024-12-24 02:00:00,17489.92,22605.63,81.89
2024-12-24 03:00:00,17805.89,20822.75,78
2024-12-24 04:00:00,18313.22,19237.55,78.78
2024-12-24 05:00:00,19093.41,17634.07,80.6
2024-12-24 06:00:00,20141.55,16767.36,85.07
2024-12-24 07:00:00,21504.57,16575.55,100.83
2024-12-24 08:00:00,22423.79,17303.41,115.09
2024-12-24 09:00:00,22581.57,20567,120.95
2024-12-24 10:00:00,22805.45,23358.91,120
2024-12-24 11:00:00,22938.77,24433.07,118.16
2024-12-24 12:00:00,23046.4,24291,117.49
2024-12-24 13:00:00,22894.46,23380.22,115.38
2024-12-24 14:00:00,23128.27,21154.89,117.98
2024-12-24 15:00:00,23199.53,18685.37,119.5
2024-12-24 16:00:00,23126.55,18674.52,120.21
2024-12-24 17:00:00,22981.36,19815.95,118
2024-12-24 18:00:00,22933.09,19247.67,110.98
2024-12-24 19:00:00,22891.69,19579.1,105.66
2024-12-24 20:00:00,22452.67,20395.72,102.56
2024-12-24 21:00:00,21682.02,20530.78,94.63
2024-12-24 22:00:00,21148.23,20254.55,99.04
2024-12-24 23:00:00,20193.56,19664.04,90
2024-12-25 00:00:00,19963.57,19475.69,91.37
2024-12-25 01:00:00,19508.66,18878.49,86.44
2024-12-25 02:00:00,19422.83,18348.3,85.07
2024-12-25 03:00:00,18932.81,18145.31,80.81
2024-12-25 04:00:00,18810.01,17854.17,75.99
2024-12-25 05:00:00,19388.69,17506.84,80.81
2024-12-25 06:00:00,19896.25,17049.81,83.01
2024-12-25 07:00:00,20077.07,16610.51,84.94
2024-12-25 08:00:00,20538.18,16969.35,90.21
2024-12-25 09:00:00,20362.24,19613.86,99.24
2024-12-25 10:00:00,20308.41,22295.31,93.56
2024-12-25 11:00:00,20172.28,23845.89,92.55
2024-12-25 12:00:00,20180.02,23812.87,94.41
2024-12-25 13:00:00,20118.4,21979.69,91.03
2024-12-25 14:00:00,20745.13,18789.08,99.17
2024-12-25 15:00:00,21870.19,15372.4,112.69
2024-12-25 16:00:00,22219.9,14046.87,118.01
2024-12-25 17:00:00,22420.14,14640.32,120.53
2024-12-25 18:00:00,22668.21,14778.03,119.11
2024-12-25 19:00:00,22690.41,14880.53,118.01
2024-12-25 20:00:00,22617.49,14512.75,118.33
2024-12-25 21:00:00,22563.49,14208.02,113.01
2024-12-25 22:00:00,22753.83,13487.08,114.07
2024-12-25 23:00:00,22519.81,12896.75,104.63
2024-12-26 00:00:00,22300.3,12545.72,102.17
2024-12-26 01:00:00,21800.7,12262.81,95.06
2024-12-26 02:00:00,21967.62,12109.13,94.61
2024-12-26 03:00:00,21985.05,12069.01,89.64
2024-12-26 04:00:00,22007.26,11866.01,90.87
2024-12-26 05:00:00,22362.36,11423.92,95.1
2024-12-26 06:00:00,22895.69,11454.61,99
2024-12-26 07:00:00,23708.77,11451.22,112.61
2024-12-26 08:00:00,24622.64,11709.87,119.1
2024-12-26 09:00:00,24675.68,14537,118.23
2024-12-26 10:00:00,24639.91,18248.81,113.25
2024-12-26 11:00:00,24247.45,20611.2,106.01
2024-12-26 12:00:00,24103.44,21481.08,107.71
2024-12-26 13:00:00,24173.02,20241.9,103.9
2024-12-26 14:00:00,25073.88,16697.6,109.64
2024-12-26 15:00:00,26061.2,12021.69,120.75
2024-12-26 16:00:00,27234.18,9883.08,129.64
2024-12-26 17:00:00,28155.19,10331.39,137.9
2024-12-26 18:00:00,28609.04,10561.59,138.05
2024-12-26 19:00:00,28538.08,10569.25,135.71
2024-12-26 20:00:00,28402.01,10521.2,129.13
2024-12-26 21:00:00,27931.24,10425.85,120.85
2024-12-26 22:00:00,27789.46,10449.99,123.5
2024-12-26 23:00:00,27172.35,10681.4,116.98
2024-12-27 00:00:00,26691.99,10816.01,106.79
2024-12-27 01:00:00,26515.43,10848.49,101.52
2024-12-27 02:00:00,26682.48,10724.09,101.03
2024-12-27 03:00:00,26624.51,10433.4,99.74
2024-12-27 04:00:00,26482.57,10048.41,99.58
2024-12-27 05:00:00,27407.56,9779.06,106.2
2024-12-27 06:00:00,28634.58,9506.59,115.7
2024-12-27 07:00:00,29534.23,9257.91,124.29
2024-12-27 08:00:00,30394.57,9731.23,131.85
2024-12-27 09:00:00,30497.72,13635.47,130.15
2024-12-27 10:00:00,30347.82,18242.77,120.1
2024-12-27 11:00:00,30218.41,21096.98,107.94
2024-12-27 12:00:00,30192.5,21354.4,107.81
2024-12-27 13:00:00,30295.42,19271.54,107.94
2024-12-27 14:00:00,30628.39,15050.38,121.65
2024-12-27 15:00:00,31039.75,9985.26,136.46
2024-12-27 16:00:00,31317.5,7508.62,146.25
2024-12-27 17:00:00,31620.39,7480.9,151.8
2024-12-27 18:00:00,31800.08,7440.84,158.4
2024-12-27 19:00:00,31395.85,7286.63,146.43
2024-12-27 20:00:00,30895.74,7207.58,133.14
2024-12-27 21:00:00,30486.62,7303.86,125.42
2024-12-27 22:00:00,30065.28,7284.4,126.76
2024-12-27 23:00:00,28804.62,7276.54,114
2024-12-28 00:00:00,27827.13,7256.45,126.4
2024-12-28 01:00:00,27634.37,7253.07,116.63
2024-12-28 02:00:00,27591.77,7299.58,110.15
2024-12-28 03:00:00,27219.86,7271.32,105.92
2024-12-28 04:00:00,27468.8,7245.65,102.93
2024-12-28 05:00:00,27754.79,7190.93,105.58
2024-12-28 06:00:00,28251.06,7165.85,109.71
2024-12-28 07:00:00,29184.98,7364.9,124.24
2024-12-28 08:00:00,29907.98,8049.67,128
2024-12-28 09:00:00,29980.62,11811.35,128.3
2024-12-28 10:00:00,29970.24,16889.29,122.83
2024-12-28 11:00:00,29563.17,20719.28,113.4
2024-12-28 12:00:00,29270.7,21981.68,108.97
2024-12-28 13:00:00,29202.93,20397.77,110.01
2024-12-28 14:00:00,29678.78,16175.56,117.83
2024-12-28 15:00:00,29861.89,11062.6,137.84
2024-12-28 16:00:00,30170.08,9122.82,143.25
2024-12-28 17:00:00,30385.97,9584.05,152
2024-12-28 18:00:00,30524.88,10265.3,147.51
2024-12-28 19:00:00,30466.28,11008.43,140.48
2024-12-28 20:00:00,30333.37,11612.18,129.26
2024-12-28 21:00:00,30323.41,12350.83,125.9
2024-12-28 22:00:00,29711.98,12845.26,121.25
2024-12-28 23:00:00,28031.23,13238.61,114.93
2024-12-29 00:00:00,26076.08,14104.66,127.39
2024-12-29 01:00:00,25096.62,15246.95,114.09
2024-12-29 02:00:00,24555.16,15853.49,107.71
2024-12-29 03:00:00,24147.38,15909.16,101.7
2024-12-29 04:00:00,24290.66,16517.74,97.73
2024-12-29 05:00:00,24445.88,17127.39,98.61
2024-12-29 06:00:00,24688.71,16958.37,98.16
2024-12-29 07:00:00,25026.64,16824.42,102.09
2024-12-29 08:00:00,25018.31,18457.57,110.71
2024-12-29 09:00:00,24774.06,21870.78,114.65
2024-12-29 10:00:00,24677.18,25734.87,104.07
2024-12-29 11:00:00,25311.5,28596.55,100.19
2024-12-29 12:00:00,25349.24,29182.96,100.72
2024-12-29 13:00:00,25204.39,28755.96,99.73
2024-12-29 14:00:00,24890.68,27167.7,98.44
2024-12-29 15:00:00,25386.78,25251.33,104.01
2024-12-29 16:00:00,26480.23,25175.9,121.73
2024-12-29 17:00:00,27152.05,25591.75,122
2024-12-29 18:00:00,28131.17,25555.26,126.11
2024-12-29 19:00:00,28803.74,26073.59,121.34
2024-12-29 20:00:00,27875.71,27289.91,109.92
2024-12-29 21:00:00,26478.5,28077.98,90.21
2024-12-29 22:00:00,26347.85,27480.3,83.79
2024-12-29 23:00:00,25199.98,28398.89,71.63
2024-12-30 00:00:00,22691.4,29500.25,71.73
2024-12-30 01:00:00,21592.32,30509.38,68.6
2024-12-30 02:00:00,21559.73,30502.21,68.6
2024-12-30 03:00:00,21819.19,30126.79,64.65
2024-12-30 04:00:00,22130.6,30516.81,66.89
2024-12-30 05:00:00,22383.02,30976.35,69.17
2024-12-30 06:00:00,23874.16,31175.12,71.14
2024-12-30 07:00:00,25348.2,31432.35,80.2
2024-12-30 08:00:00,26745.41,31140.68,86.3
2024-12-30 09:00:00,26829.81,32944.75,87.06
2024-12-30 10:00:00,27143.19,34850.94,83.71
2024-12-30 11:00:00,26898.79,36135.73,78.88
2024-12-30 12:00:00,26384.96,36675.6,82.86
2024-12-30 13:00:00,26070.51,36257.83,80.5
2024-12-30 14:00:00,26860.26,34788.61,83.7
2024-12-30 15:00:00,27457.97,33135.23,92.42
2024-12-30 16:00:00,27954.13,32318.82,96.97
2024-12-30 17:00:00,28005.39,33020.6,109.97
2024-12-30 18:00:00,28153.75,34274.73,100
2024-12-30 19:00:00,27263.8,34736.27,86.62
2024-12-30 20:00:00,25675.4,34651.09,74.83
2024-12-30 21:00:00,25274.68,33304.44,68.02
2024-12-30 22:00:00,25335.53,30973.04,67.26
2024-12-30 23:00:00,24223.06,29621.87,35.66
2024-12-31 00:00:00,22110.28,29183.75,50.49
2024-12-31 01:00:00,21102.57,28185.61,45.9
2024-12-31 02:00:00,21900.14,27482.72,56.43
2024-12-31 03:00:00,22944.13,26978.33,57.06
2024-12-31 04:00:00,21992.06,27620.22,63.92
2024-12-31 05:00:00,21576.52,27608.76,63.72
2024-12-31 06:00:00,21415.45,28702.37,63.7
2024-12-31 07:00:00,21666.04,28868.22,71.63
2024-12-31 08:00:00,21755.46,29081.62,78.43
2024-12-31 09:00:00,22225.68,31466.49,83.46
2024-12-31 10:00:00,22298.95,35546.45,82.47
2024-12-31 11:00:00,22352.61,39426.06,81.03
2024-12-31 12:00:00,21974.49,40768.73,81.17
2024-12-31 13:00:00,21637.05,40340.39,78.93
2024-12-31 14:00:00,21893.2,37940.1,76.84
2024-12-31 15:00:00,22301.13,36246.6,82.07
2024-12-31 16:00:00,22468.82,36162.18,83.67
2024-12-31 17:00:00,22545.26,37157.01,83.25
2024-12-31 18:00:00,22641.59,37995.71,77.68
2024-12-31 19:00:00,21383.15,38916.54,67.77
2024-12-31 20:00:00,18556.76,40027.68,35.56
2024-12-31 21:00:00,15780.62,40653.76,15.7
2024-12-31 22:00:00,14930.74,40116.86,9.06
2024-12-31 23:00:00,13087.6,42309.28,0.52
