Datum (MESZ),Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh)
2021-05-03 00:00:00,17342.27,23248.72,54.32
2021-05-03 01:00:00,16710.66,23540.65,52.73
2021-05-03 02:00:00,16292.94,22856.95,51.44
2021-05-03 03:00:00,17091.1,22457.51,51.66
2021-05-03 04:00:00,17168.4,21896.22,51.6
2021-05-03 05:00:00,18834.05,21161.22,56.51
2021-05-03 06:00:00,20228.63,21448,70.7
2021-05-03 07:00:00,21074.08,23776.87,86.42
2021-05-03 08:00:00,20625.93,29893.84,87.93
2021-05-03 09:00:00,19419.67,37180.89,67.32
2021-05-03 10:00:00,18220.97,41888.74,60.98
2021-05-03 11:00:00,18147.66,44431.96,57.12
2021-05-03 12:00:00,17628.67,46083.27,52.99
2021-05-03 13:00:00,16517.71,46261.97,49.97
2021-05-03 14:00:00,15892.03,45439.39,50.83
2021-05-03 15:00:00,15476.65,42638.09,50.09
2021-05-03 16:00:00,16150.9,38480.72,49.79
2021-05-03 17:00:00,17725.03,33075.87,56.19
2021-05-03 18:00:00,19022.55,26485.64,70.06
2021-05-03 19:00:00,20220.57,20652.62,82.66
2021-05-03 20:00:00,20624.23,17186.95,87
2021-05-03 21:00:00,20772.99,20155.09,78.25
2021-05-03 22:00:00,19344.33,23994.33,68.7
2021-05-03 23:00:00,16835.53,29015.23,52.96
2021-05-04 00:00:00,12656.18,33284.21,45.28
2021-05-04 01:00:00,10987.06,36967.34,37.82
2021-05-04 02:00:00,10390.5,38494.94,16.97
2021-05-04 03:00:00,9955.87,39775.29,0.12
2021-05-04 04:00:00,9975.67,42390.08,0.1
2021-05-04 05:00:00,10168.54,45228.82,7.21
2021-05-04 06:00:00,10862.57,49028.85,42.01
2021-05-04 07:00:00,11251.11,51824.16,50.53
2021-05-04 08:00:00,11838.02,55110.27,50.59
2021-05-04 09:00:00,11515.53,58327.73,40.28
2021-05-04 10:00:00,11262.36,62187.32,35.67
2021-05-04 11:00:00,11082.75,64526.14,33
2021-05-04 12:00:00,10777.18,64539.29,26.23
2021-05-04 13:00:00,10557.73,63337.13,18.97
2021-05-04 14:00:00,10487.63,61862.15,2.06
2021-05-04 15:00:00,10471.62,60652.87,0.87
2021-05-04 16:00:00,10429.95,59431.92,5
2021-05-04 17:00:00,11021.08,57227.49,32.11
2021-05-04 18:00:00,12004.25,52883.95,45.81
2021-05-04 19:00:00,13409.69,48632.51,48.36
2021-05-04 20:00:00,13485.29,45567.44,50.53
2021-05-04 21:00:00,13401.91,44692.63,48.73
2021-05-04 22:00:00,12392.11,42834.98,47.69
2021-05-04 23:00:00,11106.94,42169.7,40.29
2021-05-05 00:00:00,10862.11,41634.42,23.62
2021-05-05 01:00:00,11379.6,40746.93,22.37
2021-05-05 02:00:00,11536.54,40129.49,22.05
