Datum (MESZ),Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh)
2024-09-23 00:00:00,18748.89,9645.96,90.8
2024-09-23 01:00:00,18500.03,9082.05,84.08
2024-09-23 02:00:00,18550.67,8693.13,85.2
2024-09-23 03:00:00,18689.21,8574.39,87.15
2024-09-23 04:00:00,19332.24,8604.02,86.93
2024-09-23 05:00:00,21011.64,8767.39,97.3
2024-09-23 06:00:00,23117.87,9243.1,133.4
2024-09-23 07:00:00,24344.12,10823.88,203.73
2024-09-23 08:00:00,24716.56,15919.3,151.33
2024-09-23 09:00:00,23291.55,22903.79,109.99
2024-09-23 10:00:00,21357.02,29520.37,94.66
2024-09-23 11:00:00,20283.9,34030.72,80.16
2024-09-23 12:00:00,19321.74,36319.22,78.94
2024-09-23 13:00:00,18944.09,35814.68,76.55
2024-09-23 14:00:00,19454.23,32528.49,76.77
2024-09-23 15:00:00,21171.67,27825.76,80.98
2024-09-23 16:00:00,23431.62,21626.57,102.25
2024-09-23 17:00:00,25715.27,15417.23,136.01
2024-09-23 18:00:00,26844.92,11412.72,240.26
2024-09-23 19:00:00,26868.09,10520.26,328.39
2024-09-23 20:00:00,26199.36,11200.43,178.64
2024-09-23 21:00:00,25064.42,11714.7,116.71
2024-09-23 22:00:00,23798.35,12296.18,100.93
2024-09-23 23:00:00,20444.63,13072.9,91.54
2024-09-24 00:00:00,18411.75,13459.51,88.2
2024-09-24 01:00:00,17737.88,13250.45,82.51
2024-09-24 02:00:00,17925.96,12817.77,83.69
2024-09-24 03:00:00,18653.77,12571.54,85.02
2024-09-24 04:00:00,19503.46,12631.04,83.26
2024-09-24 05:00:00,20560.73,12874.12,88.29
2024-09-24 06:00:00,22309.13,14023.66,110.75
2024-09-24 07:00:00,22509.04,15379.29,141.96
2024-09-24 08:00:00,21983.72,18780.65,127.4
2024-09-24 09:00:00,21776.25,23363.82,106.02
2024-09-24 10:00:00,20875.18,28759.14,92.61
2024-09-24 11:00:00,18741.39,33517.08,83.87
