Datum (MESZ),Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh)
2023-07-03 00:00:00,10230.24,26579.48,66
2023-07-03 01:00:00,9757.6,26795.65,43.5
2023-07-03 02:00:00,9549.27,27892.25,24.09
2023-07-03 03:00:00,9714.94,29071.63,10.26
2023-07-03 04:00:00,9874.17,29725.63,15.8
2023-07-03 05:00:00,10018.36,30538.54,54
2023-07-03 06:00:00,10365.33,33269.1,86
2023-07-03 07:00:00,10881.64,36293.74,110.89
2023-07-03 08:00:00,10976.21,43412.49,104.91
2023-07-03 09:00:00,10724.37,51652.95,61.71
2023-07-03 10:00:00,10038.4,58199.45,1
2023-07-03 11:00:00,9131.14,59831.24,-0.06
2023-07-03 12:00:00,8776.65,61364.6,-2.9
2023-07-03 13:00:00,8407.69,61713.02,-5.68
2023-07-03 14:00:00,8176.66,60856.41,-4.99
2023-07-03 15:00:00,8218.7,59255.2,-2.75
2023-07-03 16:00:00,8169.92,54604.7,-0.07
2023-07-03 17:00:00,8783.19,49645.19,22.5
2023-07-03 18:00:00,10856.03,41809.7,88.35
2023-07-03 19:00:00,12202.51,33227.7,116.38
2023-07-03 20:00:00,12989.78,26739.51,124.54
2023-07-03 21:00:00,12830.5,24485.21,128.09
2023-07-03 22:00:00,11863.42,25808.45,121.23
2023-07-03 23:00:00,11178.26,29337.08,114.5
2023-07-04 00:00:00,9899.55,32280.33,96.47
2023-07-04 01:00:00,8933.9,35748.37,80.8
2023-07-04 02:00:00,9081.04,35039.02,71
2023-07-04 03:00:00,9339.11,34176.91,64.38
2023-07-04 04:00:00,9597.1,32567.17,71.51
2023-07-04 05:00:00,9820.21,32424.79,85.09
2023-07-04 06:00:00,10440.3,33323.24,113.73
2023-07-04 07:00:00,10790.27,36215.05,119.97
2023-07-04 08:00:00,10929.47,43583.99,113.29
2023-07-04 09:00:00,10380.67,51708.76,76.08
2023-07-04 10:00:00,10375.97,55866.53,33.64
2023-07-04 11:00:00,10702.72,59843.03,10.08
2023-07-04 12:00:00,10746.29,60717.69,0.07
2023-07-04 13:00:00,10910.77,60027.82,0.06
2023-07-04 14:00:00,10937.59,57393.38,9.91
2023-07-04 15:00:00,10998.82,54871.32,39.22
2023-07-04 16:00:00,11811.22,49762.05,83.84
2023-07-04 17:00:00,13064.03,43113.99,93.68
2023-07-04 18:00:00,15177.41,34139.6,116.9
2023-07-04 19:00:00,17951.87,22729.28,148.2
2023-07-04 20:00:00,19218.56,15557.23,173.99
2023-07-04 21:00:00,19251.84,12078.85,171.93
2023-07-04 22:00:00,18767.34,11471.56,145.03
2023-07-04 23:00:00,17524.14,12623.02,124.09
2023-07-05 00:00:00,15033.17,15624.51,124.32
2023-07-05 01:00:00,12317.6,19916.61,110.41
2023-07-05 02:00:00,10003.66,25101.48,94.76
2023-07-05 03:00:00,9200.3,29817.87,86.81
2023-07-05 04:00:00,9158.2,34085.01,67.3
2023-07-05 05:00:00,9243.14,36741.43,67.87
2023-07-05 06:00:00,9617.54,42070.91,76.64
2023-07-05 07:00:00,10155.26,46158.94,92.59
2023-07-05 08:00:00,10168.34,50094.52,98.35
2023-07-05 09:00:00,10093.4,53991.13,82.4
2023-07-05 10:00:00,10555.96,57580.53,73.44
2023-07-05 11:00:00,9797.87,62755.07,38.2
2023-07-05 12:00:00,9434.27,64574.39,0.05
2023-07-05 13:00:00,9290.04,63840.89,-3.09
2023-07-05 14:00:00,9259.03,63589.01,-9.93
2023-07-05 15:00:00,9231.48,62582.95,-9.9
2023-07-05 16:00:00,9424.14,60764.71,-3.52
2023-07-05 17:00:00,10080.51,58954.8,23.33
2023-07-05 18:00:00,11494.47,53019.8,83.2
2023-07-05 19:00:00,15069.91,42866.22,104.61
2023-07-05 20:00:00,16020.63,34499.29,118.44
