Datum (MEZ),Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh)
2021-12-13 00:00:00,26949.95,18755.95,183.78
2021-12-13 01:00:00,26705.34,18767.41,156.62
2021-12-13 02:00:00,26660.54,18954.39,143.82
2021-12-13 03:00:00,27018.44,19124.74,137.81
2021-12-13 04:00:00,27885.67,19059.02,145.13
2021-12-13 05:00:00,30073.67,19533.12,157.11
2021-12-13 06:00:00,32986.73,19812.8,269.2
2021-12-13 07:00:00,36211.51,19447.73,313.61
2021-12-13 08:00:00,36837.39,19626.7,325
2021-12-13 09:00:00,36305.22,20334.51,333.19
2021-12-13 10:00:00,36211.24,21495.15,326.84
2021-12-13 11:00:00,36128.57,22800.07,324.93
2021-12-13 12:00:00,36161.27,22864.85,320.65
2021-12-13 13:00:00,36709.74,21539.17,320.6
2021-12-13 14:00:00,36809.43,19976.29,320.94
2021-12-13 15:00:00,37228.8,18396.29,322.25
2021-12-13 16:00:00,37763.28,18511.25,331.9
2021-12-13 17:00:00,37441.73,18847.36,353.73
2021-12-13 18:00:00,37453.82,19153.54,322.57
2021-12-13 19:00:00,36531.79,19510.55,315.79
2021-12-13 20:00:00,35991.92,20517.43,265.06
2021-12-13 21:00:00,35393.09,20970.4,232.75
2021-12-13 22:00:00,34319.06,21195.93,236.58
2021-12-13 23:00:00,32124.81,21832.22,192.04
2021-12-14 00:00:00,29956.64,22473.35,185.45
2021-12-14 01:00:00,29440.29,22937.7,160.14
2021-12-14 02:00:00,29275.44,22255.33,144.42
2021-12-14 03:00:00,29473.93,21714.04,144.93
2021-12-14 04:00:00,30334.43,21893.71,160.86
2021-12-14 05:00:00,31398.42,21700.84,197.33
2021-12-14 06:00:00,35006.81,20968.16,217.12
2021-12-14 07:00:00,36786.48,20103.32,320.08
2021-12-14 08:00:00,37221.6,18949.72,350.25
2021-12-14 09:00:00,37232.37,18190.61,364.12
2021-12-14 10:00:00,37709.27,18038.76,362.6
2021-12-14 11:00:00,38419.93,17627.54,370.01
2021-12-14 12:00:00,39004.97,16300.15,371.7
2021-12-14 13:00:00,38997.51,15053.98,370.47
2021-12-14 14:00:00,38853.53,13742.67,373.81
2021-12-14 15:00:00,38534.36,12944.97,372.67
2021-12-14 16:00:00,38284.59,13421.05,380
2021-12-14 17:00:00,38271.08,14441.4,400
2021-12-14 18:00:00,38099.06,15267.79,393.5
2021-12-14 19:00:00,37733.79,15698.56,359.92
2021-12-14 20:00:00,36716.35,16138.54,337.89
2021-12-14 21:00:00,35839.22,17440.34,288.77
2021-12-14 22:00:00,33683.08,19109.35,254.7
2021-12-14 23:00:00,31080.44,20578.95,218.89
2021-12-15 00:00:00,28833.7,21508.92,230.2
2021-12-15 01:00:00,28306.89,21672.72,214.8
2021-12-15 02:00:00,27663.86,22213.34,199.98
2021-12-15 03:00:00,27445.91,22394.11,185.01
2021-12-15 04:00:00,28405.05,22696.04,205.7
2021-12-15 05:00:00,30243.84,23504.78,237.2
2021-12-15 06:00:00,33052.72,24483.9,270.9
2021-12-15 07:00:00,34718.88,25334.87,338.32
2021-12-15 08:00:00,35075.23,25636.27,330.06
2021-12-15 09:00:00,35067.15,26368.07,330.09
2021-12-15 10:00:00,34955.25,27220.21,331.44
2021-12-15 11:00:00,34473.81,27877.95,330.78
2021-12-15 12:00:00,33930.67,27788.69,330.06
2021-12-15 13:00:00,34230.54,26749.78,329.94
2021-12-15 14:00:00,34360.78,25427.3,345.68
2021-12-15 15:00:00,35098.41,24168.51,349.92
2021-12-15 16:00:00,36035.25,24338.17,350.17
2021-12-15 17:00:00,36212.18,24288.18,402
2021-12-15 18:00:00,35877.1,24063.99,347.99
2021-12-15 19:00:00,35329.88,23724.22,332.34
2021-12-15 20:00:00,34534.98,23406.57,322.74
2021-12-15 21:00:00,32923.23,23336.34,256.78
2021-12-15 22:00:00,31642.82,23040.03,260.76
2021-12-15 23:00:00,30719.87,22525.57,251.95
2021-12-16 00:00:00,29103.69,21921.66,241.19
2021-12-16 01:00:00,29017.18,21402.3,231.05
2021-12-16 02:00:00,28469.17,19917.83,208.15
2021-12-16 03:00:00,28831.47,18570.76,230.62
2021-12-16 04:00:00,29588.34,17532.34,251.78
2021-12-16 05:00:00,30865.8,16924.73,266.49
2021-12-16 06:00:00,33563.35,16438.85,313.93
2021-12-16 07:00:00,35267.45,16105.2,403.56
2021-12-16 08:00:00,36024.8,15569.67,411.12
2021-12-16 09:00:00,36161.59,15445.51,416.8
2021-12-16 10:00:00,36721.66,16078.22,408.8
2021-12-16 11:00:00,37116.99,16846.96,404.19
2021-12-16 12:00:00,37077.74,17224.55,400.18
2021-12-16 13:00:00,37056.02,17103.83,390.63
2021-12-16 14:00:00,37310.21,16150.93,395.24
2021-12-16 15:00:00,37430.41,14708.1,399.72
2021-12-16 16:00:00,38004.43,14648.9,416.23
2021-12-16 17:00:00,39372.34,15395.21,425
2021-12-16 18:00:00,39168.14,15709.8,417.25
2021-12-16 19:00:00,38606.35,15702.81,404.57
2021-12-16 20:00:00,37468.94,15860.41,365.76
2021-12-16 21:00:00,36294.47,15981.87,318.56
2021-12-16 22:00:00,34980.14,16077.53,285.45
2021-12-16 23:00:00,33204.83,16281.73,257
2021-12-17 00:00:00,31600.6,16378.58,289.26
2021-12-17 01:00:00,30811.74,16216.29,263.02
2021-12-17 02:00:00,30065.07,15927.3,250.07
2021-12-17 03:00:00,29909.42,15210.71,240.73
2021-12-17 04:00:00,30630.12,14750.11,250
2021-12-17 05:00:00,32249.96,14134.93,270.09
2021-12-17 06:00:00,35518.51,13989.85,303.81
2021-12-17 07:00:00,37127.2,14016.43,391
2021-12-17 08:00:00,37596.14,14406.17,403.92
2021-12-17 09:00:00,38097.92,15852.29,403.92
2021-12-17 10:00:00,37886.46,17531.13,398.95
2021-12-17 11:00:00,37656.77,18459.53,392.46
2021-12-17 12:00:00,37615.96,18213.08,376.13
2021-12-17 13:00:00,37652.92,17278.27,351.71
2021-12-17 14:00:00,37545.05,15721.49,361.51
2021-12-17 15:00:00,37855.13,14038.54,392.1
2021-12-17 16:00:00,38141.22,13563.6,382.32
2021-12-17 17:00:00,38262.94,14031.11,397.3
2021-12-17 18:00:00,37959.79,14248.42,394.42
2021-12-17 19:00:00,36637.81,14412.28,390.1
2021-12-17 20:00:00,35351.37,14087.98,341.98
2021-12-17 21:00:00,34463.19,13342.34,306.78
2021-12-17 22:00:00,33310.51,12533.55,294.38
2021-12-17 23:00:00,30996.43,12125.73,269.4
2021-12-18 00:00:00,29246.53,11946.73,310.12
2021-12-18 01:00:00,28822.24,12191.85,278.21
2021-12-18 02:00:00,28202.68,12378.8,258.24
2021-12-18 03:00:00,27961.76,12869.76,269.89
2021-12-18 04:00:00,28086.27,13375.66,255.4
2021-12-18 05:00:00,27983.53,13678.81,237.85
2021-12-18 06:00:00,29645.05,14476.3,278.2
2021-12-18 07:00:00,31061.06,15684.32,299.6
2021-12-18 08:00:00,32135.14,16995.25,313.08
2021-12-18 09:00:00,32362.94,18811.52,335.28
2021-12-18 10:00:00,31988.66,21085.64,324.1
2021-12-18 11:00:00,31472.59,22899.09,312.69
2021-12-18 12:00:00,31160.7,23910.58,286.58
2021-12-18 13:00:00,30817.99,24032.38,287.16
2021-12-18 14:00:00,31067.64,23614.74,286.8
