Datum (MEZ),Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh)
2024-03-18 00:00:00,17301.86,25107.95,64.12
2024-03-18 01:00:00,17069.45,25098.08,57.14
2024-03-18 02:00:00,17078.22,24743.06,58.31
2024-03-18 03:00:00,17584.59,24328.52,59.38
2024-03-18 04:00:00,18556.53,23607.99,64.38
2024-03-18 05:00:00,21323.1,22453.01,70.8
2024-03-18 06:00:00,22331.05,22237.43,86.32
2024-03-18 07:00:00,22847.68,24401.48,97.87
2024-03-18 08:00:00,23186.48,27216.31,94.45
2024-03-18 09:00:00,23009.56,30355.63,82.8
2024-03-18 10:00:00,22276.49,33370.72,72.84
2024-03-18 11:00:00,20342.96,34621.94,66.64
2024-03-18 12:00:00,20420.02,34016.07,67.7
2024-03-18 13:00:00,21053.52,31666.06,68.3
2024-03-18 14:00:00,22782.99,28760.82,68.94
2024-03-18 15:00:00,24438.23,24631.05,73.4
2024-03-18 16:00:00,26067.92,19493.4,78.98
2024-03-18 17:00:00,28192.45,15481.08,107.65
2024-03-18 18:00:00,28951.9,14250.73,145.71
2024-03-18 19:00:00,29462.02,15181.56,126.53
2024-03-18 20:00:00,28743.03,15508.28,103.72
2024-03-18 21:00:00,27609.55,15374.42,81.2
2024-03-18 22:00:00,26442.45,15188.3,78.38
2024-03-18 23:00:00,25471.25,14962.62,74.45
2024-03-19 00:00:00,24771.47,14578.9,72
2024-03-19 01:00:00,24245.51,14628.19,71.24
2024-03-19 02:00:00,23772.95,14785.62,71.65
2024-03-19 03:00:00,23680.26,15338.78,71.55
2024-03-19 04:00:00,23640.28,16005.74,71.24
2024-03-19 05:00:00,24305.76,16558.49,71.01
2024-03-19 06:00:00,25979.45,17341.74,89.5
2024-03-19 07:00:00,26538.9,21523,110.78
2024-03-19 08:00:00,26104.5,27162.1,95.87
2024-03-19 09:00:00,24196.43,33988.36,72.02
2024-03-19 10:00:00,20615.05,40836.56,65.36
2024-03-19 11:00:00,17969.44,44607.02,58.82
2024-03-19 12:00:00,16638.17,43950.28,54.47
2024-03-19 13:00:00,16932.85,41515.22,56.72
2024-03-19 14:00:00,18368.48,36739.95,60.48
2024-03-19 15:00:00,21891.2,30275.85,70.05
2024-03-19 16:00:00,25042.28,23216.21,73.7
2024-03-19 17:00:00,27479.28,17184.85,103.95
2024-03-19 18:00:00,28481.1,14836.66,131.42
2024-03-19 19:00:00,28671.29,15283.72,128.96
2024-03-19 20:00:00,28827.62,15497.75,110
2024-03-19 21:00:00,28314.49,15015.43,89.02
2024-03-19 22:00:00,27507.4,14173.81,81.72
2024-03-19 23:00:00,26084.1,13228.86,76.1
2024-03-20 00:00:00,25990.49,12346.32,76.01
2024-03-20 01:00:00,25638.58,11599.41,73.4
2024-03-20 02:00:00,25848.76,10987.31,74.9
2024-03-20 03:00:00,25451.73,10373.59,75.7
2024-03-20 04:00:00,25870.89,9962.3,76.36
2024-03-20 05:00:00,26812.78,9691.85,80.9
2024-03-20 06:00:00,28475.49,10258.82,116
2024-03-20 07:00:00,29059.86,15127.66,116.24
2024-03-20 08:00:00,28073.71,22641.4,98.33
2024-03-20 09:00:00,25482.85,29569.99,70.63
2024-03-20 10:00:00,22767.11,34513.17,66
2024-03-20 11:00:00,21367.65,36955.35,65.39
2024-03-20 12:00:00,20074.61,37434.7,61.43
2024-03-20 13:00:00,20506.52,35729.5,63.95
2024-03-20 14:00:00,21717.41,31329.11,64.35
2024-03-20 15:00:00,25683.89,25013.21,70.78
2024-03-20 16:00:00,28942.09,17770.01,87.07
2024-03-20 17:00:00,31839.6,11720.36,119.68
2024-03-20 18:00:00,32711.91,9275.93,168.54
2024-03-20 19:00:00,32035.68,9803.82,159.05
2024-03-20 20:00:00,30794.42,10592.6,124.95
2024-03-20 21:00:00,29462.64,11666.3,106.52
2024-03-20 22:00:00,27688.41,12643.13,96.07
2024-03-20 23:00:00,25681.08,13659.66,79.98
2024-03-21 00:00:00,23653.21,14123.84,76.18
2024-03-21 01:00:00,22768.86,15546.18,73.37
2024-03-21 02:00:00,22226.96,18151.56,71.55
2024-03-21 03:00:00,20704.92,20858.22,71.32
2024-03-21 04:00:00,20563.75,22382.93,71
2024-03-21 05:00:00,22140.18,23077.59,73.51
2024-03-21 06:00:00,24277.06,23381.85,89.26
2024-03-21 07:00:00,24742.11,25791.2,98.21
2024-03-21 08:00:00,24786.43,28730.29,102.29
2024-03-21 09:00:00,23943.08,31839.71,80
2024-03-21 10:00:00,22734,34737.81,72.41
2024-03-21 11:00:00,21488.88,36650.37,68.03
2024-03-21 12:00:00,21648.39,37962.87,64.64
2024-03-21 13:00:00,20612.75,38844.45,59.96
2024-03-21 14:00:00,19186.12,37441.58,66.85
2024-03-21 15:00:00,20618.34,33780.44,66.28
